"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","dB(S(2,1)) [] - $eps1='14' $eps2='3.6'","ang_deg_val(S(2,1)) [] - $eps1='4' $eps2='0.3'","ang_deg_val(S(2,1)) [] - $eps1='5' $eps2='0.6'","ang_deg_val(S(2,1)) [] - $eps1='6' $eps2='0.9'","ang_deg_val(S(2,1)) [] - $eps1='7' $eps2='1.1'","ang_deg_val(S(2,1)) [] - $eps1='8' $eps2='1.4'","ang_deg_val(S(2,1)) [] - $eps1='9' $eps2='1.8'","ang_deg_val(S(2,1)) [] - $eps1='10' $eps2='2.1'","ang_deg_val(S(2,1)) [] - $eps1='11' $eps2='2.5'","ang_deg_val(S(2,1)) [] - $eps1='12' $eps2='2.8'","ang_deg_val(S(2,1)) [] - $eps1='13' $eps2='3.1'","ang_deg_val(S(2,1)) [] - $eps1='14' $eps2='3.6'"
0.798043052837573,-36.7706349222693,-36.8219843353836,-36.5514865514335,-36.2349348727232,-35.9693371457946,-35.7872153270447,-35.8352901991806,-35.7618336208257,-35.9822735178549,-36.1316852718219,-36.1975567899988,136.945155667437,140.005470206571,144.527458742498,147.798338258616,150.047869438437,150.698711622847,151.57449511013,149.262352430976,151.078233512014,152.055239055485,155.377741117025
0.80371819960861,-36.7356900965237,-36.7670156449465,-36.4621096854946,-36.1605436782876,-35.8732146827794,-35.7029352525693,-35.7754429860108,-35.7460692752011,-35.9868500593115,-36.1031230477005,-35.9509912827269,133.42716456439,136.487867239506,140.909205940385,144.159895271178,146.380678564145,146.910259649275,147.965364178965,145.448940334231,147.70466941236,149.119432097011,151.598732976505
0.809393346379648,-36.6961653793868,-36.7079276499957,-36.3699087969593,-36.0818756492412,-35.773855344819,-35.6195641080842,-35.7073601948409,-35.7301523473202,-35.9695623647993,-36.0315994588999,-35.7158914115906,129.913225957643,132.978381432573,137.273008343694,140.533890458775,142.694888306803,143.135985451858,144.410033358765,141.790535949916,144.511369113028,146.270846191824,147.536014302867
0.815068493150685,-36.6518763730598,-36.6444503871251,-36.2754262446836,-35.9984374086011,-35.671936407017,-35.5361771264838,-35.6288433446792,-35.7066721641987,-35.922257038983,-35.9152932393033,-35.5023311869922,126.402354118996,129.476854259574,133.619596436051,136.917432370683,138.990910145788,139.38195761178,140.89487976457,138.286831054016,141.448977018964,143.413951631659,143.23546824396
0.820743639921722,-36.6026689458751,-36.5762615380115,-36.1791328973171,-35.9098336073699,-35.5680416467714,-35.4516129270509,-35.5384236926191,-35.6683733288829,-35.8398151397922,-35.757852520773,-35.3177730867848,122.892814802431,125.9825600627,129.950413079461,133.306788112488,135.270160596187,135.652076562009,137.402539187824,134.921626360395,138.451097570452,140.457127579476,138.753289549938
0.826418786692759,-36.5484556977046,-36.5030111317174,-36.0814052963677,-35.8157977629953,-35.4626290387095,-35.3645762000906,-35.4355004437242,-35.6090264431746,-35.7210286514577,-35.5674491328675,-35.1672347976795,119.382271110503,122.494092741319,126.267480021935,129.697588374566,131.534836458005,131.947758321799,133.913707865123,131.663261515194,135.443531554152,137.32698865192,134.151548543053
0.832093933463796,-36.4892420059561,-36.4243517036254,-35.9825084059081,-35.7162131451379,-35.3560092195518,-35.2737501318758,-35.3203723908202,-35.5242773603923,-35.5687216550616,-35.3550150403828,-35.0534795687499,115.867990516089,119.009299844467,122.573234139056,126.085080336589,127.787652583348,128.267813770999,130.409142334148,128.467561353706,132.355388469425,133.977122133446,129.495458558126
0.837769080234834,-36.4251398239845,-36.3399716385694,-35.8825846433052,-35.6111220014355,-35.2483351707951,-35.1779101389322,-35.1941602816711,-35.4122693663292,-35.389081257818,-35.1323067880751,-34.9771251736317,112.347084350726,115.525276330859,118.870342966286,122.464406854386,124.031561812363,124.608543223282,126.871558651069,125.283165600919,129.129037911747,130.38997901625,124.851717073338
0.843444227005871,-36.356369180523,-36.2496287293034,-35.7816495917718,-35.5007225741311,-35.1396029351967,-35.076028867079,-35.058638157159,-35.2738645632092,-35.1904502207648,-34.9103301643759,-34.9366217188011,108.816750704972,112.038424865398,115.161509084726,118.830887818492,120.269475264765,120.964048056213,123.287161460688,122.058271653228,125.726446161682,126.573405174193,120.287212708348
0.849119373776908,-36.2832488505926,-36.1531806355768,-35.6795945542719,-35.3853545718718,-35.0296626890376,-34.967362010396,-34.9160068857906,-35.1124041789001,-34.9819729453481,-34.6983542999106,-34.9280942250312,105.27449607329,108.544582261064,111.44927287363,115.180280035619,116.503999482436,117.326736657779,119.646627468569,118.747271691097,122.131059638814,122.554519614198,115.86734533072
0.854794520547945,-36.2061786522894,-36.0506090493732,-35.576195884906,-35.2654748375837,-34.9182390725115,-34.8515058639881,-34.7686481397399,-34.9330902815782,-34.7724322702278,-34.5034702802335,-34.9450984530318,101.71831868443,105.039203722524,107.735823176313,111.508995265696,112.737205227425,113.687975747523,115.945490085742,115.315826098759,118.346000904756,118.373336415369,111.653183946918
0.860469667318982,-36.1256161481867,-35.9420349759843,-35.4711307888211,-35.1416257403594,-34.8049592818729,-34.7284206966255,-34.6188924668402,-34.742171295863,-34.5694470145356,-34.3305096843792,-34.9784088852577,98.1468451011433,101.517589352753,104.022825526385,107.81426143328,108.970440965795,110.038816725803,112.183980926879,111.743539704472,114.390161033214,114.077487992553,107.696781070031
0.86614481409002,-36.0420502523002,-35.827723535436,-35.3639989877292,-35.0143992359086,-34.6893870239906,-34.5984184817959,-34.4688246027541,-34.5461297171329,-34.3790336998439,-34.182123663873,-35.0160418684251,94.5594191762056,97.9751323134562,100.311277561442,104.094218484962,105.204201934256,106.370716079659,108.366451866968,108.02422845789,110.293720142071,109.718376645239,104.034353525414
0.871819960861057,-35.9559735714069,-35.7080778910922,-35.2543492968142,-34.8843995866043,-34.571060041746,-34.4621182815447,-34.3201374193782,-34.351014361141,-34.2054371712591,-34.0588792329137,-35.0437800191481,90.9561472161848,94.4075659956549,96.6014008319058,100.347946805697,101.438062847146,102.676172156826,104.500522438686,104.164379571965,106.094079571128,105.348395970835,100.677921686932
0.877495107632094,-35.8678545241375,-35.5836230993039,-35.1417097701341,-34.7522074762094,-34.4495285912693,-34.3203765573985,-34.1740365016427,-34.1619756268647,-34.051110592106,-33.9593093456431,-35.0464330236746,87.3379046013036,90.8111887629984,92.8925770871609,96.5754316747213,97.6706785200709,98.9492168822424,100.596082703293,100.180629404441,101.832560990084,101.018560456441,97.6073655093333
0.883170254403131,-35.7781096601079,-35.4549816419207,-35.0256196919902,-34.6183477997714,-34.3243920675027,-34.1742020829675,-34.0311918473626,-33.9829921807447,-33.9167508060679,-33.8799303889266,-35.0098631575886,83.7063075119778,87.1830487758115,89.1833350557283,92.777471435049,93.8998519648313,95.1857256935095,96.66424997852,96.0969664346175,97.551761819609,96.7758853547325,94.7661873986165
0.888845401174168,-35.6870763408299,-35.3228430181518,-34.9056613873946,-34.4832628657125,-34.195331013582,-34.0246656705884,-33.8917313271427,-33.8167406003112,-33.8013422447188,-33.8153017856225,-34.9234207609559,80.0636500135775,83.5210770594169,85.4713906669365,88.9555397494705,90.1226641547099,91.3835358144815,92.7163459638093,91.942085701721,93.2932222831673,92.6600937016373,92.0644568634278
0.894520547945205,-35.594986121927,-35.1879299937315,-34.7814896682681,-34.3472922030393,-34.0621320664644,-33.8728138492179,-33.755270977976,-33.6645545251326,-33.7022115520917,-33.7582377690237,-34.7820541662558,76.4128031620665,79.8241631183376,81.7537397486375,85.1116136961855,86.3356542841066,87.5423862075865,88.7629393547738,87.7470371712592,89.0950361336631,88.6996385241182,89.3904165067827
0.900195694716243,-35.5019397374113,-35.0509639816177,-34.6528567813982,-34.2106596770938,-33.9247039910204,-33.7195935406925,-33.6209782994851,-33.5264354116354,-33.6151339847068,-33.7002789596696,-34.5872895758253,72.7570706232477,76.0921729243995,78.0267978785298,81.2479798626712,82.5350347312871,83.6637085998925,84.8129909786975,83.5431150655595,84.9891781534187,84.9075500418193,86.6284281426535
0.90587084148728,-35.4078853681703,-34.9126316675091,-34.5196310081512,-34.0734682014939,-33.7830837839146,-33.565792357169,-33.4876651235571,-33.4011006843914,-33.5345533137847,-33.6324788950849,-34.3466866740021,69.0999957611356,72.325913294482,74.2865778450851,77.3670304071233,78.716921848753,79.7503070464939,80.8731407646345,79.3598552900195,80.9985779358207,81.2781192666103,83.677635539934
0.911545988258317,-35.3126026456807,-34.7735545239081,-34.381807568442,-33.9357019839777,-33.6374327800727,-33.4119969239179,-33.3539055909507,-33.2860773089487,-33.4539724532483,-33.5464573740763,-34.0720453395351,65.4451187976518,68.5270492552736,70.5288917191848,73.4710605653636,74.8775627015907,75.8059649525687,76.9471817343873,75.2230331255486,77.1342810183774,77.7856890420111,80.4654320114431
0.917221135029354,-35.2156953498302,-34.6342623943279,-34.2395111444441,-33.7972359346792,-33.4880236329536,-33.2585699068069,-33.2181722784068,-33.1778629975439,-33.3665378550696,-33.4355452453757,-33.7771092218978,61.7956892628239,64.6979821032665,66.749562398712,69.5620784662018,71.0135391170147,71.8350157851509,73.0357678419963,71.152655699921,73.3933148852839,74.3865934225515,76.9527341504353
0.922896281800391,-35.1165957906367,-34.4951719534137,-34.0929900724198,-33.6578515703363,-33.3352198330803,-33.1056452326391,-33.0789802527111,-33.0721791039216,-33.2657800698416,-33.2957527653438,-33.4755185558459,58.1543475855509,60.84169592667,62.9446289873202,65.6416373898455,67.1219336586202,67.841909326594,69.1363935164087,67.1610862704432,69.7579961246498,71.024474591655,73.1318658753898
0.928571428571428,-35.0145832801689,-34.3565705942267,-33.9426029514775,-33.5172584484271,-33.1794499788568,-32.9531402009467,-32.9350259352494,-32.9643267595078,-33.1464026548404,-33.1262999451892,-33.1794301409617,54.522798770382,56.9615798875315,59.1105315312758,61.710699662031,63.2004467925161,63.8308009796468,65.2436604557569,63.2515732581258,66.1972604369919,67.6380656224686,69.0201420138913
0.934246575342466,-34.908817875132,-34.2186061538069,-33.7887989950112,-33.3751198604284,-33.0211792743179,-32.8007826012293,-32.7853063956149,-32.8496324236095,-33.0049619861895,-32.9295716020266,-32.8988437358511,50.9015087638973,53.0612330675979,55.2442632057016,57.769540041453,59.2474598026348,59.8051880275921,61.3498138549783,59.4175317012323,62.6701417474719,64.1696181201723,64.6523925237656
0.939921722113503,-34.7983888063018,-34.0812828243564,-33.6320938426241,-33.2310812226565,-32.8608807093419,-32.6481503968664,-32.6292059446433,-32.7239372248718,-32.8402820870385,-32.7105469268958,-32.6414444602104,47.2894583832524,49.1442585254878,51.3434815341051,53.8176945624081,55.2620431723871,55.7676136756023,57.4454928347143,55.6428886021762,59.1309026312712,60.5719915904604,60.0745502117096
0.94559686888454,-34.6823749475171,-33.9444635543644,-33.4730427344302,-33.084799363855,-32.6990081321585,-32.4947209315673,-32.4665408051869,-32.584057603161,-32.6535111385756,-32.4759054187497,-32.4127111918249,43.6839889481825,45.2140535781932,47.4065740899115,49.8539582379572,51.2439145846922,51.7194563656176,53.5206080041255,51.9036361011401,55.534794518146,56.8130737864371,55.339109496448
0.951272015655577,-34.5599126667334,-33.807879162946,-33.312212939915,-32.9359707683897,-32.5359730265036,-32.3399259786799,-32.2975584695806,-32.4281355435523,-32.4478263208614,-32.2330586787034,-32.2160845977184,40.0807671728761,41.2736041778739,43.4326778399911,45.8764318620809,47.193354063561,47.660817373468,49.5652416237504,48.1704708238186,51.843260461151,52.8772419653671,50.5023202145725
0.956947162426614,-34.4302648538447,-33.6711442221085,-33.1501571707779,-32.784356838497,-32.3721263324924,-32.183208405965,-32.1228947348251,-32.255812741101,-32.2278853146933,-31.9893030539373,-32.0530674674189,36.4738847285573,37.3252923981392,39.4216544675997,41.8826145804357,43.1110860009557,43.5905134564392,45.5704673484041,44.4121230250473,48.0276576258671,48.7644393444752,45.6224928886979
0.962622309197652,-34.2928842104648,-33.5337794766699,-32.9873894452416,-32.6298044179049,-32.2077461632548,-32.0240759361595,-31.9434968401696,-32.0682011681515,-31.9991675228658,-31.7511863968221,-31.9232076671474,32.8560917960265,33.3707271100256,35.3740264440618,37.869535292991,38.9981389809504,39.5061733289597,41.5290058296609,40.5988046376413,44.0711097369355,44.4878137698402,40.758633905215
0.968297455968689,-34.1474642497901,-33.3952401701757,-32.8243645624812,-32.4722601769764,-32.0430318071273,-31.8621476045189,-31.7605245213398,-31.8676688135644,-31.767336952978,-31.5240917099325,-31.8239797988552,29.2191466799603,29.4106084951892,31.2908802748434,33.8339127639789,34.8556946334985,35.4044276968784,37.4356633774183,36.7052025579696,39.9686300814326,40.0707797276105,35.9686675711922
0.973972602739726,-33.9939728939238,-33.2549491590483,-32.6614620320863,-32.3117779674971,-31.8781039873151,-31.6971891363645,-31.5752417718659,-31.6574962333901,-31.5377115145329,-31.3119908790219,-31.7506361701141,25.5542485329571,25.4446366883511,27.1737443128154,29.772331992538,30.6849364276466,31.2811737453654,33.2875350098275,32.7126047711324,35.7259792351624,35.5440444300324,31.3066717540165
0.979647749510763,-33.8326658162105,-33.1123331884084,-32.4989750106656,-32.1485188572428,-31.7130109806508,-31.5291345693116,-31.3889110025063,-31.4414752228842,-31.3148698344777,-31.1173127863353,-31.6961408371316,21.8525105147625,21.4714732681767,23.0244489730408,25.6814232861068,26.4869085161477,27.131887846522,29.0839830823452,28.6099930668232,31.3577904471129,30.9428044341373,26.8188492669305
0.9853228962818,-33.6640792953107,-32.966860253788,-32.3371045359489,-31.9827441755122,-31.5477398729069,-31.3580928900734,-31.2026988864359,-31.2235145910354,-31.1023879561097,-30.9408865332542,-31.6513254482752,18.1054281779116,17.4887614162435,18.8449772704248,21.5580307346231,22.2623935562994,22.9519561371055,24.826423851372,24.3941662895881,26.8853855495733,26.3040940425871,22.5383921529061
0.990998043052837,-33.4890047858463,-32.8180756711292,-32.1759591158933,-31.8148024633478,-31.3822319500282,-31.184340025282,-31.0176003125143,-31.0072978690991,-30.9026812515684,-30.7819457668477,-31.6053976710512,14.3053026265604,13.4932065005924,14.6373134707344,17.3993583387408,18.0118168912279,18.7369922478836,20.517965900645,20.0691028186227,22.3345299866477,21.6641792747382,18.4799532190206
0.996673189823875,-33.3084492055504,-32.6656343964936,-32.0155595170937,-31.6451116613857,-31.2164009990911,-31.0082979747796,-30.8343841811889,-30.7960147166999,-30.7169274805906,-30.6382027389698,-31.5468734977924,10.4455883962077,9.48071402913942,10.4032973747914,13.2030846372017,13.7351825863234,14.4831148056148,16.1629480636777,15.6448146449712,17.7332253727577,17.0559182414144,14.6350125520295
1.00234833659491,-33.1235858296163,-32.509327318287,-31.8558483926701,-31.4741381442495,-31.0501531332206,-30.8305039969534,-30.6535625859107,-30.5921698694691,-30.5450569339344,-30.5060145117722,-31.464884128632,6.52114923754588,5.44657698258299,6.14449136006147,8.96743990158536,9.4320446007494,10.1871636213922,11.7664231781763,11.1359145562061,13.1095531134898,12.5061117671123,10.9697774730681
1.00802348336595,-32.9357006588185,-32.3490996842297,-31.6967041879792,-31.3023743117122,-30.8834066793707,-30.6515734242373,-30.4753832604769,-30.3974638011504,-30.3858073959838,-30.3806655337282,-31.350648014362,2.52841798932117,1.38570018271088,1.86206674797488,4.6912433847949,5.10151390514727,5.8468414908296,7.3336303735125,6.5600545556038,8.48956668817286,8.0330089965204,7.4270557150916
1.01369863013699,-32.7461383903817,-32.1850604726576,-31.5379585626709,-31.1303163891988,-30.716110692776,-30.4721598785663,-30.299843897701,-30.2127368843802,-30.2368500452584,-30.2567790219234,-31.1987662162604,-1.53453295144229,-2.7071537793262,-2.44328472897176,0.373901321554682,0.742299776375037,1.46077691450693,2.8694943181094,1.93633317710531,3.89526693394983,3.64427229539347,3.9325911113346
1.01937377690802,-32.5562509901656,-32.0174822844355,-31.3794163786902,-30.9584439075605,-30.5482607965784,-30.2929164330008,-30.1267258705451,-30.0379707785193,-30.0949944793445,-30.1288444181257,-31.0079838101495,-5.66799772669487,-6.837114002628,-6.77140967764375,-3.98463089798836,-3.64721898963665,-2.97148934097084,-1.62181451752761,-2.71626865872829,-0.657239430762498,-0.664203129019282,0.404867083575916
1.02504892367906,-32.3673506715449,-31.8467921112037,-31.2208771413546,-30.7872020656901,-30.3799112855968,-30.1144607395804,-29.9556438791279,-29.87234388978,-29.9564756108165,-29.9918137475496,-30.7812056705539,-9.87070461617267,-11.0089627422167,-11.1227187726933,-8.38391688641442,-8.0688993685695,-7.449584837135,-6.13722934620006,-7.38037475800493,-5.15922850459154,-4.90823036506515,-3.23393248877573
1.0307240704501,-32.1806680872059,-31.6735540259085,-31.0621566658999,-30.6169878706837,-30.2111827618748,-29.9373464427217,-29.7861070790831,-29.7143396144901,-29.8173125986046,-29.8416859302088,-30.5248039639256,-14.1399311085053,-15.226923535305,-15.498178000102,-12.8231308601227,-12.5247239302831,-11.9724399486845,-10.6750231090178,-12.0415652412668,-9.61028005245604,-9.11380164249376,-7.04849396670512
1.03639921722113,-31.9973158764969,-31.4984453646267,-30.9031076963932,-30.4481406306455,-30.0422649547259,-29.7620424328038,-29.6175864023669,-29.5619052874484,-29.6737125855275,-29.6759795914136,-30.2474742599027,-18.4716554129195,-19.4944874606174,-19.8992659910362,-17.3011650257849,-17.0166840977257,-16.5384605082971,-15.2349158554282,-16.6895138353655,-14.0184201891583,-13.3141472709423,-11.0843892880023
1.04207436399217,-31.8182574114921,-31.3222282843727,-30.7436382449044,-30.2809370670466,-29.8734147796315,-29.5889207448951,-29.4495822240628,-29.4126559243582,-29.5224745207521,-29.4940047423747,-29.9589790408616,-22.8607369915736,-23.8142851534084,-24.3279001772444,-21.8167448588813,-21.5466658062825,-21.1457219369147,-19.8180483060693,-21.3188142900087,-18.3993492099588,-17.5457873522366,-15.3660394767703
1.04774951076321,-31.6442805931974,-31.145718687217,-30.5837265549151,-30.1155910286545,-29.7049500665978,-29.4182532186733,-29.2816864415681,-29.2641105480655,-29.3613373106505,-29.2968842140327,-29.6690523954241,-27.3011218399195,-28.1880082407563,-28.7863365783086,-26.3685445647239,-26.1163457909971,-25.7921684604014,-24.4268280816216,-25.9293962398805,-22.7747591648383,-21.8442496297566,-19.8978916825452
1.05342465753425,-31.475976761328,-30.9697544267489,-30.4234318203714,-29.9522575329214,-29.5372397021613,-29.2502164281752,-29.1136335502444,-29.1139416197575,-29.1892181469676,-29.08733372995,-29.3866008587328,-31.7860702458794,-32.6163802543131,-33.2770498169289,-30.95529553706,-30.7271053184169,-30.4758022119124,-29.0646670152442,-30.5264517580027,-27.1699242014007,-26.2401969588192,-24.6675019483686
1.05909980430528,-31.3137250810425,-30.7951645060991,-30.2629000937608,-29.7910406349171,-29.3706911537414,-29.0849038716017,-28.9453364501635,-28.9602120779446,-29.0063035462297,-28.8692618679081,-29.1192067788659,-36.3084053503872,-37.0991741243588,-37.80260125002,-35.575881435318,-35.3799662845425,-35.1948489468159,-33.7356384820108,-35.1198421289329,-31.610906221138,-30.7565499490841,-29.6492950167467
1.06477495107632,-31.1576830528103,-30.6227406917052,-30.1023651650601,-29.632004431362,-29.2057364668893,-28.9223439879179,-28.7769043953675,-28.8015721465775,-28.8139836486308,-28.647278388916,-28.8728665445625,-40.8607800650265,-41.6352711860177,-42.3655037485069,-40.2294145575223,-40.0755524589406,-39.9478896188439,-38.4440910227493,-39.7230244692982,-36.1217996928857,-35.4068874360026,-34.8081981392352
1.07045009784736,-31.007783975829,-30.4532126510763,-29.9421445529662,-29.4751863521872,-29.0428178456824,-28.762522247929,-28.6086424700115,-28.6373911771338,-28.6146505715417,-28.4261965465511,-28.6518774145611,-45.4359580603375,-46.2227552262766,-46.9680915879062,-44.915289466572,-44.8140764923357,-44.7339500835306,-43.194257444839,-44.3516146841373,-40.7224110043734,-40.1950982001375,-40.1028097729928
1.0761252446184,-30.8637422278968,-30.2872274127108,-29.7826310837872,-29.3206117817637,-28.8823738546981,-28.6054053681104,-28.4410339458942,-28.4678085339765,-28.4114040040175,-28.2105915739952,-28.458802912801,-50.0271020292084,-50.8590343528462,-51.6124031463866,-49.6332113105891,-49.5953513211103,-49.552544599547,-47.9898966019574,-49.0217658594546,-45.4266442527698,-45.1160498738961,-45.4880973837297
1.08180039138943,-30.7250670798027,-30.1253336638298,-29.6242808092681,-29.1683089950685,-28.7248271367416,-28.4509656322936,-28.2747085484753,-28.2937001222406,-28.2077157993739,-28.0044486432294,-28.2944759891583,-54.6280597223356,-55.5409832281191,-56.3000827572092,-54.383197904709,-54.418822942088,-54.4036724240186,-52.8339987039531,-53.7485702575871,-50.2416988362609,-50.1569655928131,-50.9177858411072
1.08747553816047,-30.5910854406576,-29.9679711569489,-29.4675982094068,-29.0183233988636,-28.5705743454754,-28.2992033918396,-28.1104008142992,-28.1165703045938,-28.0071005536007,-27.8109104372324,-28.1580273908283,-59.2336358164402,-60.2650983197098,-61.032306304582,-59.1655563400385,-59.283620282553,-59.2877704125682,-57.7285755842894,-58.5446795085528,-55.168033794252,-55.2992214322685,-56.3466338635442
1.09315068493151,-30.460973456015,-29.81546529039,-29.3131197292026,-28.8707301386797,-28.4199787683465,-28.1501660498226,-27.9489032607165,-27.938389188191,-27.8128263192692,-27.6321209409041,-28.0469480227696,-63.8398359423602,-65.0276591477255,-65.8097331923955,-63.9808365406415,-64.1886170877168,-64.2056278572784,-62.6745465531878,-63.4192867562159,-60.1999571439796,-60.5203428177413,-61.7327511282535
1.09882583170254,-30.3337962979029,-29.6680267559607,-29.1613967100108,-28.7256442685672,-28.2733658827969,-28.0039622042026,-27.7910190305673,-27.7614003553243,-27.6276850123665,-27.469156597824,-27.957207533813,-68.4440685141076,-69.8248889585939,-70.6324853647439,-68.8297656784073,-69.1325003860707,-69.1582725187407,-67.6717199593921,-68.3775435205641,-65.3266616131699,-65.7960441979509,-67.040021682601
1.10450097847358,-30.2085548546511,-29.5257560024196,-29.0129787086969,-28.5832278735233,-28.1310218637017,-27.8607700961711,-27.6375181341989,-27.5879237918732,-27.4538300814515,-27.3220352872293,-27.8834577180906,-73.0452905903163,-74.6531087654339,-75.5001522890057,-73.713168549707,-74.1138401348516,-74.1468386692601,-72.7188616568341,-73.420413549095,-70.5335349998517,-71.1022045746682,-72.2405905570002
1.11017612524462,-30.0842374174063,-29.3886521384389,-28.8683980691824,-28.4436937700964,-27.9931948559895,-27.7208400356568,-27.4891005504939,-27.4201744410153,-27.2926811726886,-27.1897948847285,-27.8193487254765,-77.6440859412956,-79.5088792355968,-80.411819349811,-78.6318798063204,-79.1311550396171,-79.1724287792906,-77.8138349658809,-78.5449117241709,-75.8036014351785,-76.4166988141936,-77.317246871817
1.11585127201566,-29.9598739379681,-29.2566257871572,-28.7281564424063,-28.3073056675871,-27.8600986523577,-27.5844910011919,-27.3463684314083,-27.2601106010675,-27.1448913861052,-27.0706346892736,-27.7579766812789,-82.2426667042989,-84.389125467696,-85.3661160164049,-83.5866542468529,-84.1829702255147,-84.2359801936957,-82.9537926494805,-83.744644712393,-81.1189816158678,-81.7210135442282,-82.2654037971393
1.12152641878669,-29.8345900588589,-29.1295153006448,-28.5927137630003,-28.174374927624,-27.7319182798027,-27.4521020810438,-27.2098086169522,-27.1093201814598,-27.0103710442584,-26.9621133988637,-27.6924595410544,-86.8447942591559,-89.2912402953049,-90.3612794473683,-88.578081194862,-89.2678633393955,-89.3381468432852,-88.1353997101293,-89.0105596286454,-86.4622862732635,-87.0015708827058,-87.094256728324
1.12720156555773,-29.7076579361797,-29.0071056433997,-28.4624800013943,-28.0452542905836,-27.6088169043824,-27.3240997917684,-27.0797857052169,-26.9689477611,-26.8883614560432,-26.861395398391,-27.6166019487594,-91.455619899255,-94.2131624061515,-95.3952288574773,-93.6065083468379,-94.3844967202098,-94.4792039268546,-93.3550660580575,-94.331811094853,-91.8178746083242,-92.2506700845755,-91.8266537343287
1.13287671232877,-29.5785409138847,-28.889149158595,-28.3378098315861,-27.9203291236542,-27.4909434144014,-27.2009425496098,-26.9565450906843,-26.839661817309,-26.777551963196,-26.7655321537038,-27.5255655775119,-96.0814511061553,-99.1534263125294,-100.465645939466,-98.671979455587,-99.5316344096099,-99.6589808751403,-98.6091698451646,-99.6966685975954,-97.1729184608103,-97.466948419362,-96.4973188264889
1.1385518590998,-29.4469293715271,-28.775387341597,-28.2190001955893,-27.8000068741549,-27.3784400379144,-27.0831036693538,-26.8402247102832,-26.7216592517413,-26.6762328293509,-26.6717580104688,-27.416426870859,-100.729454323426,-104.11118209319,-105.570056842058,-103.774188939868,-104.708143923371,-104.876825095161,-103.894255070047,-105.093399504885,-102.518216136448,-102.655273997037,-101.149378588377
1.14422700587084,-29.312765544755,-28.6655726696062,-28.1062906093697,-27.6847054765807,-27.2714493898935,-26.9710542323326,-26.7308737275523,-26.6147030366135,-26.5824747583978,-26.5777719636981,-27.2885030111973,-105.40730965687,-109.086183887607,-110.705911591191,-108.912455117985,-109.912983784141,-110.131596301521,-109.207190590842,-110.511075257511,-107.848701784466,-107.826027566921,-105.829596776738
1.14990215264188,-29.1762557826168,-28.5594894849676,-27.999865942927,-27.5748414645615,-27.1701204223795,-26.8652470225229,-26.6284760409863,-26.5181879983328,-26.4943229638379,-26.4819725443389,-27.1433719315364,-110.122836497804,-114.078747385499,-115.870657350009,-114.085712383583,-115.145178772038,-115.421688911884,-114.545281655857,-115.940257865585,-113.163603445574,-112.993808159101,-110.583133632725
1.15557729941292,-29.0378695153579,-28.4569729179535,-27.8998613177274,-27.4708184865337,-27.0746128613923,-26.7661025078134,-26.5329763203865,-26.431229062633,-26.4099903834464,-26.3836150913059,-26.9845900132361,-114.883611327882,-119.089677999347,-121.061802504495,-119.292521396103,-120.403785610382,-120.745078181911,-119.906329268193,-121.373531232686,-118.466221653674,-118.175692496915,-115.448802004093
1.16125244618395,-28.8983251008272,-28.3579248777757,-27.806368696655,-27.3730168290156,-26.985099847477,-26.6739975758467,-26.4443062537426,-26.3527654529887,-26.3280321121152,-26.2828704018017,-26.8171867900839,-119.696599620119,-124.120172978917,-126.276969206238,-124.531095324433,-125.687852334688,-126.099384550855,-125.28863693191,-126.805848480583,-123.763333663809,-123.389261750563,-120.455602419441
1.16692759295499,-28.7585636196049,-28.2623262510386,-27.7194446932374,-27.2817844275037,-26.9017686423067,-26.5892574511627,-26.3624088247452,-26.2816733078173,-26.2474828880266,-26.1807791169277,-26.6470559047536,-124.56782262235,-129.171702304821,-131.513932690044,-129.799339414434,-130.996374859625,-131.481950058105,-130.690968374324,-132.234674501813,-129.06427277146,-128.650653152983,-125.620892656248
1.17260273972603,-28.6197125076374,-28.1702446299308,-27.6391190981408,-27.1974297065205,-26.8248194100236,-26.5121509478419,-26.2872587302291,-26.2168781468462,-26.1679425134877,-26.0791129856505,-26.4803555320443,-129.502076900688,-134.245874625462,-136.77064639309,-135.094900659587,-136.328254257798,-136.889920615168,-136.112463461847,-137.659914456398,-134.379778249458,-133.972883642279,-130.950105310744
1.17827788649706,-28.4830415588059,-28.0818371428435,-27.5654036119858,-27.1202164495263,-26.7544622180988,-26.4428889676324,-26.2188774706507,-26.1574579650596,-26.089600363848,-25.9801677914838,-26.3229946655959,-134.502720057782,-139.344295593717,-142.045252630825,-140.415224127155,-141.682258012881,-142.320328281987,-141.552522460757,-143.083634773308,-139.720746543351,-139.364632812581,-136.437646275967
