Freq [GHz],"dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(2,1)) [] - $eps1='14' $eps2='3.4'","dB(S(2,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(2,1)) [] - $eps1='15' $eps2='3.7'","dB(S(2,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(2,1)) [] - $eps1='16' $eps2='4'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(2,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(2,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(2,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(2,1)) [deg] - $eps1='16' $eps2='4'",
0.5540117417,-11.46706336,-11.64073661,-11.93057151,-12.32410998,-12.71569095,-13.05918837,-13.6282621,-14.01908871,-14.37914996,-14.36740327,-13.78726737,-13.6405588,-13.53692519,-12.97015406,-12.56076609,-12.57444164,-12.53308767,-12.45719299,-12.36870679,-12.38196573,-12.3266941,-12.26488618,-12.25122623,-12.37143637,-12.13598789,-58.77442838,-74.26358424,-90.61844339,-105.9782274,-119.1240198,-130.9911712,-143.8682987,-154.1259433,-164.2849968,-174.2083903,-178.1207647,176.221073,170.8985683,172.652543,176.0346882,172.874733,170.7365275,169.2902895,167.60156,165.1153476,163.2664376,161.7211717,159.6472527,155.9350901,156.1851373,
0.5596868885,-11.54464563,-11.74059889,-12.08409768,-12.55235967,-13.01751908,-13.41850906,-14.04048544,-14.45898591,-14.83676011,-14.83946847,-14.25405215,-14.09650689,-13.97599371,-13.40865853,-13.01122155,-13.01181153,-12.95240611,-12.85646229,-12.75041755,-12.74656062,-12.67477308,-12.59651203,-12.56993376,-12.67539815,-12.43063654,-68.38824027,-84.08594557,-100.6473759,-116.1180988,-129.2840243,-141.0476821,-153.6327718,-163.7443385,-173.740089,176.4725361,172.5179793,166.8313493,161.5057266,163.286004,166.7584454,163.6332632,161.468954,159.9600009,158.1740312,155.6670183,153.7136691,152.0650243,149.8850022,146.1944111,146.1190688,
0.5653620352,-11.63903193,-11.86356569,-12.27011329,-12.81983483,-13.3590287,-13.8121732,-14.47582599,-14.91257407,-15.29887945,-15.30731242,-14.71108554,-14.53823816,-14.39709989,-13.82329694,-13.43448163,-13.41828154,-13.33883781,-13.22186256,-13.09815622,-13.07631474,-12.98861757,-12.89529517,-12.85720688,-12.94876596,-12.70035369,-77.8232869,-93.77354972,-110.5334538,-126.0529395,-139.1546805,-150.7488197,-162.9999764,-172.9549667,177.1972909,167.5208895,163.5093918,157.7526056,152.3689111,154.2074889,157.8262225,154.6988362,152.4705044,150.8597747,148.9396554,146.3626807,144.2610547,142.4626387,140.127751,136.3904239,135.9626564,
0.571037182,-11.7475807,-12.00972953,-12.48922274,-13.12475628,-13.73488008,-14.232229,-14.92523189,-15.37094964,-15.75786381,-15.76485669,-15.15291247,-14.96208559,-14.79882971,-14.21088667,-13.82490683,-13.7894622,-13.68920963,-13.5515705,-13.41129769,-13.37252783,-13.27142595,-13.1666069,-13.12103489,-13.20315945,-12.95911461,-87.10431615,-103.3382376,-120.2657473,-135.7540148,-148.7057281,-160.0752659,-171.9704144,178.2242863,168.4944559,158.8898892,154.7944705,148.9160357,143.4104362,145.3278579,149.1460688,145.9719313,143.635514,141.8788283,139.7807097,137.0784553,134.7786796,132.7792196,130.2352758,126.379614,125.570344,
0.5767123288,-11.86918578,-12.18011356,-12.74172644,-13.46410907,-14.13860642,-14.67033434,-15.38024456,-15.82655077,-16.2077603,-16.20812888,-15.57666894,-15.36733651,-15.18316152,-14.57192174,-14.18041291,-14.12479083,-14.00448664,-13.84812324,-13.6943489,-13.64226063,-13.5329346,-13.42322388,-13.37781933,-13.45963603,-13.2314124,-96.25617614,-112.7856355,-129.826055,-145.1913765,-157.9136587,-169.0190652,179.443822,169.7662374,160.11213,150.5297651,146.312536,140.2533401,134.5559091,136.5575557,140.6225257,137.350422,134.8553703,132.9020406,130.5772508,127.6895769,125.1376795,122.8840751,120.0762982,116.0345712,114.8203386,
0.5823874755,-12.00415127,-12.37622502,-13.02714563,-13.83360421,-14.56301597,-15.11828245,-15.83328416,-16.27310752,-16.64433134,-16.63511524,-15.98186722,-15.75607346,-15.55537693,-14.91063529,-14.50242073,-14.42762441,-14.29010394,-14.11933622,-13.95770929,-13.89934924,-13.7906656,-13.68667695,-13.65374377,-13.7498167,-13.55292293,-105.2996789,-122.1136347,-139.1903711,-154.3372601,-166.7639952,-177.5834828,171.2211504,161.6368913,152.0082814,142.3910717,138.004985,131.7008509,125.7392375,127.8110782,132.1598995,128.7319342,126.0225492,123.8175639,121.2135824,118.0793499,115.2226333,112.6673899,109.5506065,105.2734196,103.6513339,
0.5880626223,-12.15384946,-12.59955551,-13.34389508,-14.2278476,-15.00066114,-15.56844406,-16.27799513,-16.70594037,-17.064984,-17.04562527,-16.37029516,-16.13300855,-15.92387099,-15.23513697,-14.79611364,-14.70569914,-14.55659367,-14.37894756,-14.21870799,-14.16547236,-14.07085265,-13.98785136,-13.98463942,-14.11477724,-13.96757938,-114.2503173,-131.3119755,-148.3314763,-163.1692248,-175.252143,174.2182398,163.3330016,153.7981071,144.1398157,134.426992,129.8170292,123.2035107,116.9085751,119.0124463,123.6654597,120.0189247,117.0363007,114.523521,111.5901078,108.1555009,104.9535973,102.0687861,98.62550006,94.10353546,92.1127793,
0.5937377691,-12.32039339,-12.85110822,-13.6891411,-14.64067741,-15.44425698,-16.01407182,-16.70932504,-17.12176638,-17.46857359,-17.44105014,-16.74568366,-16.50519325,-16.29971853,-15.55743511,-15.07073026,-14.97158441,-14.82023324,-14.64728339,-14.50204734,-14.47022397,-14.40769516,-14.3649084,-14.41205566,-14.59805962,-14.51842037,-123.1163321,-140.3629729,-157.2220351,-171.672288,176.6168787,166.3648609,155.7456919,146.2105261,136.4653806,126.5955553,121.7027528,114.7193939,108.0332427,110.1027356,115.054284,111.125363,107.8130416,104.943873,101.6431434,97.87658717,94.31953728,91.11728377,87.38108003,82.67060087,80.40992492,
0.5994129159,-12.50624671,-13.13101372,-14.0588743,-15.06556919,-15.88709538,-16.44946941,-17.12338488,-17.51858516,-17.85528126,-17.82413616,-17.11347987,-16.88167021,-16.69577618,-15.89311975,-15.33999227,-15.24315271,-15.1032755,-14.95111095,-14.83881475,-14.84866231,-14.83900358,-14.85657209,-14.97367096,-15.23346134,-15.23268914,-131.8977262,-149.2433637,-165.837684,-179.8400097,168.8296386,158.829332,148.4239626,138.8346674,128.9466888,118.8620394,113.6261989,106.2242952,99.11132711,101.0504105,106.2571111,101.9881946,98.30289551,95.04928644,91.37416018,87.28644982,83.41660484,79.96949741,76.04304178,71.27680071,68.90381435,
0.6050880626,-12.71378209,-13.43825603,-14.44813606,-15.49603388,-16.32322746,-16.87004805,-17.51754981,-17.89556534,-18.22642233,-18.1987086,-17.48062692,-17.27249599,-17.12511947,-16.26021646,-15.62213335,-15.5431833,-15.43281394,-15.32121915,-15.26227124,-15.33485276,-15.39710162,-15.49056495,-15.68966118,-16.03035654,-16.10815911,-140.5862839,-157.9268277,-174.15958,172.3255525,161.3661177,151.5808119,141.3312746,131.6337378,121.5497573,111.1997333,105.5656202,97.71727129,90.17597212,91.86327479,97.23247798,92.58513227,88.51241286,84.88643516,80.87899907,76.54363492,72.47044135,68.91765771,64.96820526,60.33521143,58.03584614,
0.6107632094,-12.94488877,-13.77060319,-14.85135404,-15.92595223,-16.74760733,-17.27228911,-17.89005583,-18.25299766,-18.58424679,-18.56943294,-17.85476354,-17.68775384,-17.59886383,-16.6768926,-15.93887178,-15.89740569,-15.8372806,-15.78683754,-15.8000684,-15.95174884,-16.09712641,-16.27159083,-16.55207415,-16.96641229,-17.11028537,-149.1662282,-166.3869881,177.8241042,164.8147357,154.2014575,144.5865585,134.4318139,124.5712621,114.2464516,103.5922803,97.51610883,89.22380394,81.29729946,82.59906951,87.98256712,82.95448349,78.52751057,74.59821637,70.3641107,65.92195518,61.81463455,58.34056995,54.56454735,50.26149684,48.20203102,
0.6164383562,-13.20062083,-14.12468227,-15.26272623,-16.34979836,-17.15615694,-17.65368123,-18.24037102,-18.59193056,-18.93174543,-18.9412733,-18.24359421,-18.13591943,-18.12364287,-17.15799559,-16.3131151,-16.33030042,-16.34018267,-16.3674856,-16.46457621,-16.70142235,-16.92885209,-17.17647117,-17.52465931,-17.99325162,-18.1824632,-157.6158727,-174.6001565,170.1174628,157.6115825,147.3077355,137.8132168,127.6911516,117.6173074,107.0151964,96.03514835,89.49176956,80.79648648,72.57735385,73.36874809,78.56902843,73.21129392,68.52421428,64.42315642,60.12483172,55.76320505,51.81592043,48.60599752,45.17865526,41.35792827,39.64941939,
0.6221135029,-13.48094265,-14.49620671,-15.67653848,-16.76279244,-17.54568159,-18.01260921,-18.56857567,-18.9142666,-19.27240899,-19.31904958,-18.65368368,-18.62215043,-18.69958739,-17.7111383,-16.76443189,-16.85901285,-16.95267898,-17.06522139,-17.24656082,-17.56167732,-17.85766273,-18.15991624,-18.5533381,-19.0504994,-19.26165177,-165.9097586,177.4524598,162.7172433,150.6954807,140.6554075,131.2279378,121.0774542,110.7443916,99.84187985,88.53554514,81.52642661,72.51118432,64.13601313,64.32653643,69.12170216,63.54662279,58.75125767,54.65596232,50.48286682,46.39284648,42.77806245,39.97524478,37.01328198,33.75704309,32.44529085,
0.6277886497,-13.78464494,-14.88028059,-16.08741647,-17.16093563,-17.91385228,-18.34825122,-18.87551855,-19.22249835,-19.60992417,-19.70686826,-19.08969815,-19.14696595,-19.31948381,-18.33379947,-17.3039631,-17.48732107,-17.66830096,-17.86177062,-18.11587746,-18.49138497,-18.83401399,-19.16685131,-19.58001892,-20.07945101,-20.29063852,-174.0214529,169.7832476,155.6138439,144.0425344,134.21445,124.799076,114.5608821,103.9306889,92.72071136,81.11265961,73.67069931,64.45708711,56.09097224,55.64541826,59.8287797,54.20066756,49.48239778,45.57987055,41.7063875,38.04039635,34.87471887,32.55758157,30.10871298,27.42942405,26.5051041,
0.6334637965,-14.10936147,-15.27172912,-16.49054867,-17.54103745,-18.25910236,-18.66048246,-19.16268859,-19.51959694,-19.94791742,-20.10755728,-19.55309579,-19.70551164,-19.96956045,-19.01281231,-17.9300975,-18.20290521,-18.46309653,-18.72249137,-19.02912546,-19.44099999,-19.80526943,-20.14408131,-20.55286112,-21.03122041,-21.2241212,178.0740288,162.3977655,148.7923111,137.6270359,127.9552499,118.496778,108.1157788,97.15982114,85.65433412,73.79496391,65.98688702,56.72368383,48.53717933,47.48418105,50.90668073,45.41353674,40.95377171,37.40167981,33.95394781,30.80198882,28.13591611,26.31980451,24.37197749,22.22842414,21.64177024,
0.6391389432,-14.4517491,-15.66539732,-16.88176286,-17.90062805,-18.58050612,-18.94977713,-19.43208589,-19.80881354,-20.28948198,-20.52208706,-20.04172846,-20.28804731,-20.63162433,-19.72652985,-18.62752231,-18.97936151,-19.30114853,-19.60465204,-19.9396637,-20.36253137,-20.7245114,-21.04729258,-21.43127821,-21.86979573,-22.03049133,170.3979278,155.2948036,142.2338478,131.4223713,121.8491136,112.293259,101.719481,90.42154922,78.65319824,66.61900321,58.54061581,49.38603286,41.5317155,39.95799942,42.55611463,37.37325791,33.31543657,30.21725196,27.25968294,24.64782748,22.4735652,21.12337308,19.62060763,17.93322546,17.60874802,
0.64481409,-14.80773078,-16.0564038,-17.25756682,-18.23791585,-18.87773812,-19.21713741,-19.68617147,-20.0935277,-20.63695381,-20.94946105,-20.54981978,-20.88121359,-21.28582953,-20.44880303,-19.37007292,-19.78193697,-20.14233746,-20.46577172,-20.80510559,-21.21573177,-21.55494044,-21.84384512,-22.1873701,-22.57256126,-22.69171894,162.9662061,148.4672885,135.9169999,125.4019396,115.8688148,106.1632398,95.35348188,83.71228782,71.73502712,59.6222917,51.39121366,42.49343598,35.08765416,33.12113117,34.92235887,30.18312191,26.61422877,24.01325785,21.55214465,19.45354952,17.71940281,16.76422296,15.62107254,14.28591925,14.13280776,
0.6504892368,-15.17279589,-16.44030172,-17.61513737,-18.55170577,-19.15096929,-19.46402853,-19.92775279,-20.37690804,-20.99151238,-21.38649209,-21.06865338,-21.46988499,-21.91324073,-21.15314242,-20.12605398,-20.5744364,-20.94908268,-21.26945664,-21.59170769,-21.97076633,-22.27125611,-22.51325557,-22.805741,-23.12947196,-23.20252931,155.7886645,141.9032374,129.8187655,119.5396579,109.9887117,100.0839891,89.00372404,77.03502248,64.9227445,52.84050319,44.58317628,36.06358615,29.17633192,26.96604122,28.07375364,23.85540094,20.80406384,18.6906704,16.68653768,15.03491782,13.6590776,13.00465848,12.11795811,11.01822341,10.93916134,
0.6561643836,-15.54228847,-16.8131865,-17.95227754,-18.84131701,-19.40080658,-19.69231726,-20.15985062,-20.66173263,-21.35294723,-21.82822587,-21.58753604,-22.03909481,-22.49777885,-21.81602649,-20.86368221,-21.324196,-21.69041079,-21.98790186,-22.27583943,-22.60873802,-22.85952444,-23.04664421,-23.28267122,-23.54227927,-23.56903837,148.8689299,135.586888,123.9154614,113.8104295,104.1850101,94.0356669,82.66105276,70.39918564,58.24118939,46.30192554,38.14061427,30.08237233,23.73521763,21.43213699,22.00141082,18.32504079,15.77009622,14.09360558,12.4734527,11.17648727,10.05875973,9.598052489,8.857180205,7.874091679,7.773164899,
0.6618395303,-15.91165639,-17.17174918,-18.26735844,-19.10652159,-19.6282354,-19.90421756,-20.38560037,-20.95019596,-21.71974587,-22.26834413,-22.09520612,-22.57554686,-23.02737301,-22.41891194,-21.55511103,-22.00521777,-22.34382467,-22.60289791,-22.84400488,-23.12124975,-23.31638695,-23.44566248,-23.62473846,-23.82247401,-23.8067428,142.204682,129.4998935,118.1833734,108.190352,98.43587161,88.00157665,76.32144798,63.81927996,51.71534358,40.02379738,32.06483444,24.50817816,18.67841348,16.42074373,16.63300809,13.47191945,11.35403253,10.03531835,8.704322372,7.654291748,6.686105231,6.308946669,5.605322876,4.626925801,4.418632579,
0.6675146771,-16.27660939,-17.51322537,-18.55925187,-19.34746815,-19.83458231,-20.10222612,-20.60802843,-21.2433646,-22.08900971,-22.69989361,-22.58094323,-23.06869077,-23.49442448,-22.94912126,-22.17867246,-22.59941231,-22.89561672,-23.10550516,-23.29218413,-23.5094094,-23.64778913,-23.72093357,-23.84690015,-23.9892417,-23.93795593,135.7888629,123.6222913,112.5992652,102.6568509,92.72138337,81.96842012,69.98629043,57.31479125,45.36662747,34.01061594,26.3355113,19.27890454,13.90732975,11.81044096,11.85207954,9.142793308,7.376135104,6.318207662,5.170150697,4.254041996,3.32780632,2.929957703,2.165512554,1.096215582,0.7111240176,
0.6731898239,-16.63329956,-17.83544075,-18.82726568,-19.56465278,-20.02148853,-20.28905226,-20.82993401,-21.54149179,-22.45684962,-23.11593517,-23.03556841,-23.51126236,-23.89574855,-23.39999049,-22.71975772,-23.09658897,-23.34046455,-23.49516024,-23.62474294,-23.78239766,-23.86725647,-23.88993245,-23.97014512,-24.06660258,-23.98881637,129.6098997,117.9331997,107.1406613,97.18880725,87.02392619,75.92664508,63.662158,50.9062939,39.20998333,28.25397896,20.91441404,14.31971644,9.32036439,7.470528031,7.516502117,5.1699557,3.652947765,2.751191925,1.677395938,0.7861877209,-0.1964019933,-0.7052218002,-1.610803954,-2.844172073,-3.454500026,
0.6788649706,-16.97835076,-18.13671291,-19.07108367,-19.758865,-20.19084971,-20.46752525,-21.05357799,-21.84354689,-22.81861654,-23.51014307,-23.45192924,-23.89940797,-24.23214588,-23.77040531,-23.17077135,-23.49402618,-23.68050183,-23.77867244,-23.85292024,-23.95563763,-23.99373038,-23.97458819,-24.01876117,-24.08042825,-23.98618464,123.6537056,112.4115259,101.7860862,91.76657631,81.32808096,69.87074074,57.36073796,44.61522243,33.25314762,22.73328436,15.75048797,9.550640003,4.820927917,3.272904288,3.474527649,1.386698967,0.0115402424,-0.8381283927,-1.939410673,-2.902644288,-4.023380592,-4.713421738,-5.817631696,-7.262888707,-8.122754069,
0.6845401174,-17.3088865,-18.41581175,-19.29070786,-19.93113884,-20.34480793,-20.64048077,-21.28060631,-22.14756075,-23.16950184,-23.87729768,-23.82545429,-24.23246068,-24.50772315,-24.06404103,-23.53059994,-23.79549796,-23.92409873,-23.96846879,-23.99295775,-24.04865361,-24.04918024,-23.99862406,-24.01746875,-24.05588567,-23.95469829,117.903713,107.0364138,96.51514085,86.37185679,75.62090053,63.79944947,51.09725739,38.45955496,27.49425099,17.41882691,10.78500751,4.893019595,0.3237033311,-0.8990080877,-0.4222831174,-2.360886666,-3.699190549,-4.591855792,-5.808556422,-6.921968861,-8.241161195,-9.158633251,-10.49389041,-12.17142393,-13.28252537,
0.6902152642,-17.62254358,-18.671898,-19.48642136,-20.08278469,-20.48571086,-20.81062709,-21.51179359,-22.45054186,-23.50475952,-24.21344049,-24.15392593,-24.5125039,-24.7290509,-24.28835284,-23.80370498,-24.01004315,-24.08431655,-24.08099885,-24.06406861,-24.08273686,-24.05609372,-23.98496495,-23.98889331,-24.01441729,-23.91419106,112.3422563,101.7875526,91.30857577,80.98805634,69.89218234,57.71587843,44.88990376,32.45395019,21.9238594,12.27430347,5.956918628,0.2748972787,-4.241279943,-5.143340762,-4.308651929,-6.203920399,-7.600016812,-8.61566207,-10.01619112,-11.33441396,-12.88806772,-14.05404585,-15.62789036,-17.53399315,-18.87826547,
0.695890411,-17.91741472,-18.90447322,-19.65874661,-20.21531777,-20.6160508,-20.98039329,-21.74702946,-22.7489619,-23.8202189,-24.51624894,-24.43737401,-24.74385143,-24.90427012,-24.45339297,-23.9989724,-24.15053019,-24.17720459,-24.13460764,-24.086277,-24.07865649,-24.03511311,-23.9533531,-23.95117242,-23.97185486,-23.87792681,106.9509114,96.64538415,86.14824643,75.60000293,64.13465471,51.62735515,38.75766901,26.6065605,16.52455812,7.259596761,1.207320483,-4.365374761,-8.92607246,-9.535518095,-8.2977843,-10.24455083,-11.77634173,-12.97463132,-14.60391987,-16.15720179,-17.95716266,-19.36936124,-21.16822445,-23.28066878,-24.82662812,
0.7015655577,-18.19202715,-19.11332548,-19.80841962,-20.33047338,-20.73840597,-21.15177018,-21.98525971,-23.03893862,-24.11239193,-24.78476487,-24.67780446,-24.93229306,-25.0421812,-24.57060093,-24.12838123,-24.23201693,-24.21995313,-24.1476962,-24.07822726,-24.05457105,-24.00303349,-23.91852854,-23.91644766,-23.93734282,-23.85193033,101.7110762,91.59123058,81.01713981,70.19420085,58.34426347,45.54499481,32.71883286,20.91885897,11.27347375,2.334370329,-3.517369373,-9.076562987,-13.76472476,-14.12630405,-12.47596771,-14.55198673,-16.27638555,-17.69489054,-19.57414033,-21.36827805,-23.40510144,-25.04309426,-27.03878754,-29.32451528,-31.03619629,
0.7072407045,-18.44527461,-19.29849239,-19.93637266,-20.43019413,-20.85536234,-21.32616492,-22.2245843,-23.31662799,-24.37886358,-25.01941063,-24.87868613,-25.08449082,-25.15143358,-24.65160797,-24.20557488,-24.27016207,-24.22912327,-24.13675006,-24.0555754,-24.02438627,-23.97136519,-23.88919538,-23.89030971,-23.91319063,-23.83548307,96.60447234,86.60733263,75.89930133,64.75899841,52.52038611,39.48295105,26.78884087,15.3854256,6.142986879,-2.540105805,-8.262576795,-13.89368096,-18.77426318,-18.94233993,-16.90012648,-19.16187345,-21.11307,-22.76671367,-24.89500123,-26.91666674,-29.16612678,-30.99821952,-33.15650783,-35.58101106,-37.42654314,
0.7129158513,-18.67639472,-19.46021928,-20.04372568,-20.51659237,-20.96940676,-21.50428683,-22.46241121,-23.57842246,-24.61810469,-25.22173235,-25.04451599,-25.20729093,-25.2398605,-24.70718102,-24.24443001,-24.279654,-24.2191316,-24.11491115,-24.02954135,-23.99676044,-23.94584557,-23.86799171,-23.87229099,-23.89598969,-23.82263588,91.61317758,81.67685212,70.77982595,59.28457023,46.66592812,33.45732625,20.97935707,9.994893199,1.104182025,-7.398795154,-13.06430531,-18.83855556,-23.95762429,-23.98893146,-21.59793551,-24.07922254,-26.26940857,-28.15288526,-30.51340059,-32.73619128,-35.16665121,-37.15896142,-39.44833436,-41.98421161,-43.94335913,
0.718590998,-18.88490443,-19.59893497,-20.13177485,-20.59196886,-21.08279733,-21.68608318,-22.69570703,-23.8213295,-24.82962532,-25.39416336,-25.18033546,-25.30725288,-25.3140052,-24.74639534,-24.25774336,-24.27288323,-24.20100733,-24.09123159,-24.00644631,-23.97503569,-23.92681942,-23.85235315,-23.85718321,-23.87819802,-23.80406588,86.7199471,76.7838426,65.64487181,53.76354874,40.78723508,27.48486077,15.29653014,4.730193416,-3.872286837,-12.27148671,-17.94864295,-23.9210105,-29.3073854,-29.25470756,-26.57083795,-29.28402613,-31.70686971,-33.80201809,-36.3666562,-38.75956673,-41.34085075,-43.46539485,-45.86492008,-48.49813129,-50.5686524,
0.7242661448,-19.07056741,-19.71522931,-20.20200216,-20.65873336,-21.19748042,-21.87074089,-22.92124062,-24.04300075,-25.01387505,-25.53970331,-25.29129579,-25.39014689,-25.37888266,-24.7761129,-24.25615629,-24.25907993,-24.18178619,-24.0701678,-23.98781089,-23.95786343,-23.91028193,-23.83596884,-23.83673468,-23.84996454,-23.76903,81.90826438,71.91319594,60.48169351,48.19094407,34.89391321,21.58149853,9.741194155,-0.4294550059,-8.814842499,-17.18224689,-22.93215657,-29.14159613,-34.81003844,-34.71765061,-31.79952261,-34.73945086,-37.37576455,-39.6574558,-42.39624747,-44.93184021,-47.6427584,-49.88436692,-52.38971506,-55.12647646,-57.32710029,
0.7299412916,-19.23332447,-19.80984189,-20.25606942,-20.71937053,-21.31492028,-22.05675577,-23.13582957,-24.24189716,-25.17203369,-25.6617064,-25.38229,-25.46070615,-25.43802118,-24.80082185,-24.24744552,-24.24381472,-24.16444362,-24.05180291,-23.97124043,-23.94042459,-23.88943972,-23.81045863,-23.80145155,-23.80114403,-23.70723339,77.16258873,67.05056739,55.27873994,42.56451543,28.99815657,15.76100396,4.308275393,-5.506974488,-13.74892859,-22.14879329,-28.0231897,-34.49437603,-40.45032461,-40.35152462,-37.25132766,-40.40086346,-43.22610841,-45.66830215,-48.55876277,-51.22019246,-54.05489003,-56.41669297,-59.04502601,-61.91429159,-64.29157456,
0.7356164384,-19.37332245,-19.88364964,-20.29582693,-20.77637067,-21.43603687,-22.24206293,-23.3365465,-24.41720091,-25.3059089,-25.7635655,-25.45767553,-25.52261143,-25.49365835,-24.82282056,-24.23625711,-24.22926582,-24.14848629,-24.03342859,-23.95164859,-23.91590731,-23.85627878,-23.76709131,-23.74239586,-23.72300814,-23.61106424,72.46774798,62.18234191,50.0257875,36.88512912,23.1140995,10.03379794,-1.012240628,-10.52655543,-18.69661463,-27.18365072,-33.22347373,-39.9701825,-46.21518705,-46.13216133,-42.88844873,-46.22632234,-49.21743739,-51.8036003,-54.83385513,-57.62094686,-60.59387479,-63.10201277,-65.89686678,-68.95735092,-71.59100254,
0.7412915851,-19.49088903,-19.93768016,-20.32330451,-20.83213292,-21.56112829,-22.42421618,-23.52099649,-24.56898197,-25.41769145,-25.84857057,-25.52113028,-25.57860209,-25.54718236,-24.84270097,-24.22429533,-24.21458013,-24.13082933,-24.00999194,-23.92272065,-23.87707417,-23.80329502,-23.6986401,-23.65331441,-23.61105761,-23.47909816,67.80956398,57.29558048,44.71418418,31.15673988,17.25670502,4.406146137,-6.234496328,-15.51158235,-23.67582849,-32.29396949,-38.53031329,-45.55917005,-52.09656832,-52.04264136,-48.6759872,-52.1832828,-55.32631307,-58.05264505,-61.2299852,-64.16401306,-67.31491638,-70.02370245,-73.06126459,-76.40901293,-79.42127774,
0.7469667319,-19.58636964,-19.97310086,-20.34070425,-20.88886526,-21.68985497,-22.60058604,-23.68727455,-24.69793459,-25.50980977,-25.91971023,-25.57559964,-25.63052225,-25.5996823,-24.86005886,-24.21088994,-24.19696651,-24.10698877,-23.9759981,-23.87835151,-23.81798829,-23.72546955,-23.6018646,-23.53391894,-23.46949515,-23.32250746,63.17458122,52.37803355,39.33705661,25.38642656,11.44076446,-1.120258107,-11.37572965,-20.48433223,-28.7004469,-37.48299822,-43.93864834,-51.25397936,-58.0931284,-58.07703914,-54.58888805,-58.25620771,-61.55186886,-64.43408573,-67.78793752,-70.91655626,-74.31589254,-77.31450176,-80.71177594,-84.48959464,-88.05554371,
0.7526418787,-19.66032044,-19.9912338,-20.35037865,-20.94846721,-21.82128258,-22.76856336,-23.83418805,-24.80525952,-25.58485438,-25.97966164,-25.62338325,-25.67986865,-25.65256718,-24.87435594,-24.19383954,-24.17275359,-24.07245823,-23.92684972,-23.81457031,-23.73621203,-23.62314904,-23.48143347,-23.39546942,-23.3191187,-23.17642692,58.54986707,47.41809054,33.88968784,19.58422764,5.679723658,-6.548268605,-16.45499521,-25.46429344,-33.78076282,-42.75147056,-49.44296844,-57.05075021,-64.2106908,-64.24257098,-60.61686256,-64.45019434,-67.91881945,-70.99586423,-74.58364421,-77.9865479,-81.74215303,-85.16191545,-89.08474221,-93.48938416,-97.8377141,
