Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
2.33033268101761,-6.98681313255428,-4.185281412204,-3.44425133032667,-3.83931082438261,-4.90368924813583,-7.81548746467106,-7.62427745149977,-8.91168104421063,-9.3700699472011,-10.2988416239226,-10.9537795801157,-10.6521564397925,-11.3129072392134,177.720092756562,173.908784790573,162.672509008508,152.304969044307,147.302990656292,143.330815264963,143.593612603064,147.1122933006,147.475477602481,150.019449142177,149.80038038848,149.686462036012,151.924846094784
2.33600782778865,-6.9061875841531,-4.15259205096138,-3.44620155323893,-3.86997706812931,-4.95977638408747,-7.9116326868954,-7.70950069037126,-8.99800473168171,-9.46201621770951,-10.3791144244328,-11.0500777355594,-10.7390328715402,-11.380549557206,175.714880174995,171.459065706105,160.165090098098,149.791728574601,144.871435140275,141.296866100209,141.543042372493,145.183508832966,145.674870829669,148.424812446024,148.40344894279,148.29906187125,150.721036674572
2.34168297455969,-6.82699816607378,-4.12153435715783,-3.44948788022992,-3.90204205410017,-5.01775854654905,-8.00878607491098,-7.79575626759587,-9.08512769566528,-9.55415826027176,-10.457685575126,-11.1433593300166,-10.8219722793858,-11.4419209420618,173.691337035625,169.009035153089,157.657735262754,147.278740096114,142.442268380823,139.277357380723,139.500597632436,143.26844276094,143.893364231245,146.849417010361,147.033457751373,146.935459565583,149.531923735833
2.34735812133072,-6.74929663727691,-4.09207539215345,-3.45410698701605,-3.93552245077679,-5.07765902411706,-8.10686423701214,-7.88303944783721,-9.17299580753875,-9.64636278564448,-10.534379827772,-11.2333155891355,-10.9006944810424,-11.4968775578511,171.650099327034,166.558532119173,155.150195762347,144.765783236326,140.015510133047,137.272227096285,137.466156857479,141.367346730387,142.131045416264,145.292410139368,145.688916303693,145.593555123544,148.353489389306
2.35303326810176,-6.6731266302043,-4.06418340629972,-3.46005627378316,-3.97043569284331,-5.13950036903196,-8.20578119819799,-7.97134502181918,-9.26154823012434,-9.73848957854606,-10.6090269667664,-11.319648090282,-10.9749429526842,-11.5453476210684,169.591781121982,164.107389389863,152.642225695638,142.252644431521,137.591195132485,135.281380574044,135.439613082628,139.4804705887,140.387951063425,143.752839960294,144.368124242993,144.271027712578,147.181610838374
2.3587084148728,-6.5985242966009,-4.0378278056798,-3.46733382786575,-4.00679994512069,-5.20330427028237,-8.30544883427455,-8.06066703399375,-9.3507171793209,-9.83039193506208,-10.6814633587126,-11.4020728277282,-11.0444901409669,-11.5873336440151,167.516973209872,161.655434222447,150.133582375705,139.739117554478,135.169373681513,133.304689088739,133.420874634971,137.608059192017,138.664061778703,142.229657155557,143.06917222074,142.96535173742,146.012141334499
2.36438356164384,-6.52551892112627,-4.01297911868067,-3.47593838580865,-4.04463406203557,-5.26909141571501,-8.40577733576645,-8.15099849559864,-9.44042771470982,-9.92191719455336,-10.7515335116971,-11.4803244627226,-11.1091424716988,-11.6229120884634,165.426242102548,159.202488995944,147.624026697399,137.225004539718,132.750112213816,131.341988809288,131.409865699208,135.750348919988,136.959297046703,140.721717905164,141.78994689369,141.673819750698,144.840993206188
2.37005870841487,-6.45413350228639,-3.9896089628497,-3.48586929476427,-4.08395754282687,-5.33688134280583,-8.50667569558644,-8.24233108582287,-9.53059756699897,-10.0129073689417,-10.8190916206881,-11.5541606470291,-11.1687448229775,-11.6522304081702,163.320129371828,156.748371835852,145.113323502722,134.710116014378,130.333493843138,129.393080112505,129.406526726176,133.907563910137,135.273510356548,139.227788106035,140.528140520588,140.393571858973,143.664218779868
2.37573385518591,-6.38438529895379,-3.96769001139537,-3.49712647320324,-4.12479048225035,-5.40669227779318,-8.60805221349508,-8.33465484245865,-9.62113700821288,-10.1031998704253,-10.8840030707384,-11.623366282505,-11.2231842421604,-11.6755016314335,161.199151274214,154.292897220741,142.601241937607,132.194271928758,127.919618881074,127.457727298296,127.410814665398,132.079912005927,133.606484586777,137.74654888672,139.281265477673,139.121630926126,142.478085066175
2.38140900195695,-6.31628634391961,-3.94719595995248,-3.50971037105733,-4.1671535168511,-5.47854096238963,-8.70981500880637,-8.42795784522165,-9.71194877142287,-10.1926283364842,-10.946145870074,-11.6877575662207,-11.2723927123389,-11.6929968006805,159.06379862249,151.835876565563,140.087555804655,129.677302187345,125.508605318693,125.535658720059,125.422703027049,130.267580438807,131.957927730685,136.276603421189,138.046673782331,137.854942481357,141.279138532593
2.38708414872798,-6.24984392332165,-3.92810149330431,-3.5236219290782,-4.21106776659393,-5.5524424679519,-8.81187253243328,-8.52222589267927,-9.80292802917224,-10.281023550917,-11.0054119818542,-11.7471856597587,-11.3163488168113,-11.7050357216679,156.914536874754,149.37711879045,137.572043915657,127.159047278609,123.100589265207,123.626567351664,123.442181769498,128.470731253656,130.327469065935,134.816485002726,136.821581505002,136.590417973937,140.06425700577
