"Freq [GHz]","dB(S(1,1)) [] - $eps1='1' $eps2='0'","dB(S(1,1)) [] - $eps1='2' $eps2='0.1'","dB(S(1,1)) [] - $eps1='3' $eps2='0.2'","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'"
0.156751467710372,-0.1432806078042,-0.148723093606023,-0.152012215104125,-0.154206252124941,-0.164532422467117,-0.164072739212206,-0.162725704060756,-0.156399371790529,-0.146985750315019,-0.145124153305762,-0.142905085741374,-0.142093200628623,-63.5737851100479,-63.5440251790111,-63.6025293564568,-63.4111892925153,-64.3217327326594,-63.9798294445835,-63.8382335127669,-63.8993290264493,-63.3374499473276,-63.3442677340912,-62.9933259807597,-62.8862278376986
0.162426614481409,-0.14783323036635,-0.153690912736937,-0.157402789148876,-0.159979244257972,-0.170974720981951,-0.170699108250169,-0.169319070683128,-0.162612105098088,-0.152503262465352,-0.150383923759237,-0.148068379827995,-0.147153543443648,-65.7027979095342,-65.6936618313779,-65.7689482454043,-65.5864169486994,-66.5240778908607,-66.1800427755915,-66.0450539192934,-66.1126712442991,-65.5410751640835,-65.5494292536063,-65.1895835482525,-65.0824297540634
0.168101761252446,-0.152349815731131,-0.158668477925854,-0.162850982519,-0.165843232078871,-0.177517464112851,-0.177402899604259,-0.175982591342428,-0.168882024240982,-0.158015712805889,-0.155637412085442,-0.153180571324287,-0.152170388893209,-67.8188541982424,-67.8325501845282,-67.9260944430391,-67.7538492626852,-68.7183425045392,-68.3733861859438,-68.2465653961994,-68.3216412371579,-67.741518911225,-67.7518164665019,-67.3831394952443,-67.2764688849377
0.173776908023483,-0.15683678264571,-0.16366716891265,-0.168370804941229,-0.171810409838325,-0.184167078869998,-0.184192350947307,-0.182732729359893,-0.175270348171835,-0.163591071131853,-0.160974105798335,-0.158306031071195,-0.157222611716374,-69.9221104521988,-69.9609105648733,-70.0742321829603,-69.9137878497354,-70.9049364527164,-70.5604313467274,-70.4435059460478,-70.5271164702575,-69.9398126255618,-69.9525280628169,-69.5750984430025,-69.4694519882996
0.179452054794521,-0.161301725674053,-0.168699482139055,-0.173977186485298,-0.177892987727095,-0.190932092697951,-0.191083975607697,-0.189619261279629,-0.181864644190918,-0.169332051145944,-0.166518512172595,-0.163547684031509,-0.162428436344891,-72.0127643373163,-72.0790034968433,-72.2136678628561,-72.0665885893429,-73.0843311902307,-72.7418529348023,-72.6367107344578,-72.7299778609207,-72.1369809459966,-72.1525433955736,-71.7665674296116,-71.6624562191632
0.185127201565558,-0.165752836747052,-0.173778898185883,-0.179685936721478,-0.184103202405559,-0.197822521139692,-0.198106063928133,-0.196708450012068,-0.188777264149634,-0.175373749496012,-0.172427962740521,-0.169044853798076,-0.16793942565394,-74.0910462182685,-74.1871282686327,-74.3447526255423,-74.2126630087896,-75.25708379604,-74.9184228554125,-74.827055184906,-74.931066619973,-74.3339786801029,-74.3527457344741,-73.9585854417644,-73.8564486110521
0.190802348336595,-0.170199362078696,-0.178920384741892,-0.185513729744449,-0.190453638069395,-0.204854501461646,-0.205301335325946,-0.204087363161443,-0.196142076466428,-0.181879853303352,-0.178887591234507,-0.174969548768483,-0.173941660487569,-76.1572278659577,-76.2856260359707,-76.4678834687026,-76.3524848132286,-77.4238749401113,-77.0909960575786,-77.0154285093606,-77.1311328671132,-76.5316380289092,-76.5538519147561,-76.1520663411842,-76.0522626796553
0.196477495107632,-0.174651539034816,-0.184139814078979,-0.191478241443856,-0.196957560278821,-0.212050238141,-0.212729233543501,-0.211863040580455,-0.204110627643456,-0.18903878154513,-0.186107672441823,-0.181523441586254,-0.180648233638981,-78.2116208261404,-78.3748802502335,-78.5835070475158,-78.4865975834957,-79.5854621576685,-79.260492734126,-79.2027005878703,-79.3308145733465,-78.7306178984157,-78.7563567045802,-78.3477474241844,-78.2505136345616
0.202152641878669,-0.179120424798279,-0.18945462987773,-0.197598099285797,-0.20362971606215,-0.219441700695636,-0.220467297587877,-0.220160640234645,-0.212846786479284,-0.197059436085831,-0.194318951260691,-0.188935658619794,-0.188300013430049,-80.254572181101,-80.4553171821422,-80.6921214419259,-80.6156209879677,-81.7427035865353,-81.4278717639667,-81.3896907505529,-81.5305744243839,-80.9313379146346,-80.9604233962554,-80.5461196856656,-80.4515253779922
0.207827788649706,-0.183618226985335,-0.194883619210434,-0.203893198968393,-0.210487306733533,-0.227072932865042,-0.228611597742211,-0.229120426581993,-0.222518864559998,-0.206163550097488,-0.203761276666508,-0.197458957755852,-0.197159166987553,-82.2864695288026,-82.527407363106,-82.7942806024816,-82.740258848295,-83.8965513053723,-83.5941152735405,-83.577136861143,-83.7306601986637,-83.1338832014426,-83.1657643417014,-82.7473139349554,-82.6551821473857
0.213502935420744,-0.18815809248626,-0.200446909627044,-0.210384822471406,-0.217551243308419,-0.235002018690417,-0.237276060130892,-0.238893440143909,-0.233286118539406,-0.216568979671696,-0.214654722485295,-0.207356993831326,-0.20748957736926,-84.3077366476302,-84.5916673719443,-84.8905979802267,-84.8613056985098,-86.0480318557131,-85.7601921192789,-85.7656619418219,-85.9310485095263,-85.3378725421444,-85.3714199015715,-84.9509244790558,-84.8607063453856
0.219178082191781,-0.192754320922722,-0.206166510688154,-0.217095981666473,-0.224847912804004,-0.243303406504512,-0.246591373938249,-0.24963502001675,-0.245276266755727,-0.228454411785328,-0.227138682823253,-0.21887093025037,-0.219506845712321,-86.318840501554,-86.648660488651,-86.9817512540653,-86.9796520741126,-88.1982428455474,-87.9270399644282,-87.9557414280442,-88.1313955745238,-87.5423179402868,-87.5755952320847,-87.1557760731999,-87.0663917986996
0.224853228962818,-0.197422597339698,-0.212066131260668,-0.224051949087548,-0.232411000492094,-0.252069565331184,-0.256702549154214,-0.261494403944633,-0.258552129741486,-0.241896380365205,-0.241166625308756,-0.232147772231283,-0.233277346177266,-88.3202858576664,-88.698999867452,-89.0684870071698,-89.0962891021853,-90.3483388815011,-90.0955403117528,-90.1476705049424,-90.331068077216,-89.7455579686947,-89.7756815298968,-89.3597091929477,-89.269429151272
0.230528375733855,-0.20217982113193,-0.218171357340168,-0.231280784589089,-0.240283721766864,-0.261411118817863,-0.267765074606821,-0.274599523937034,-0.273068891151223,-0.256775732715599,-0.256366464318135,-0.247115150315313,-0.248556065790765,-90.3126191918836,-90.743349818874,-91.1516264635113,-91.2123100847866,-92.4994994498632,-92.2664854881365,-92.3415499167687,-92.5292841185011,-91.9454442093787,-91.9688141686799,-91.5596027686755,-91.4661626065572
0.236203522504892,-0.207044316667447,-0.224510122539067,-0.23881415484139,-0.248521052489094,-0.271457685040193,-0.279939281177847,-0.289035960055166,-0.288634419119272,-0.272676769534072,-0.271935990649571,-0.26331472456051,-0.264606397818854,-92.2964290748592,-92.7824286641927,-93.2320709438272,-93.3289099271139,-94.6529185892651,-94.4405575199664,-94.5373099738865,-94.7254769887963,-94.1400311001921,-94.1533299070669,-93.7520424330399,-93.6533137496753
0.24187866927593,-0.212036008212887,-0.231112783003662,-0.246688264347132,-0.257192162153417,-0.282357224137538,-0.293381794124212,-0.304821758829906,-0.304896768101358,-0.288846142238468,-0.286711264577232,-0.279778025780697,-0.280148140584548,-94.2723464640832,-94.8170119739025,-95.3108078468791,-95.4473815547044,-96.8097880666826,-96.618306303256,-96.7348088412615,-96.9198926369106,-96.3289237509001,-96.3309953725854,-95.9350710937876,-95.8304871642424
0.247553816046967,-0.217176479970438,-0.238012355241174,-0.254945070053447,-0.266382650571953,-0.294273816768331,-0.308233458953408,-0.321883623443437,-0.32139081288378,-0.304309611751235,-0.299524898713489,-0.295116028982426,-0.293641490370886,-96.2410466397007,-96.8479350024192,-97.3889162174559,-97.5691094447612,-98.9712394246232,-98.8001462436826,-98.9340415571798,-99.1143209938375,-98.5149825833563,-98.5088933749728,-98.1108753186879,-98.0031274067724
0.253228962818004,-0.222489197737717,-0.245245250023749,-0.263633619143108,-0.276196721097709,-0.30738707290127,-0.32460357146241,-0.340045584454143,-0.337660960464304,-0.318191869607919,-0.309758966637114,-0.307958619332107,-0.30393772233824,-98.2032527053402,-98.8760977516738,-99.4675723704878,-99.6955608901362,-101.138390170577,-100.986379942361,-101.135477723182,-101.312654846981,-100.705422409355,-100.699212775202,-100.28797129927,-100.183659509189
0.258904109589041,-0.227999772290765,-0.252851237445083,-0.272811643045704,-0.286759063615618,-0.321885597694061,-0.342551602031415,-0.359044749997421,-0.353435898072236,-0.330131071349719,-0.317770432265115,-0.317616159857554,-0.310957183409876,-100.159734078048,-100.902467823533,-101.548054862187,-101.828273524325,-103.312251531382,-103.17727831783,-103.340493700998,-103.520905244033,-102.911218987804,-102.916295125475,-102.480782117066,-102.388991304625
0.264579256360078,-0.233735941744337,-0.260874321291472,-0.282547330145051,-0.298216415737509,-0.337961826275102,-0.362069907605867,-0.378586110313591,-0.368788900357759,-0.340557899435183,-0.324900065061046,-0.32456177330712,-0.315922973582675,-102.111309729558,-102.928086616239,-103.631748879198,-103.968841776137,-105.493745642762,-105.373234938158,-105.551786436605,-105.74649696985,-105.144703293454,-105.172523385717,-104.706007823568,-104.635339305694
0.270254403131115,-0.239728068311132,-0.269363408645119,-0.292921357276485,-0.310738638621374,-0.355802532479722,-0.383074215244059,-0.39843515416896,-0.384211540952417,-0.350673517077559,-0.33308409463031,-0.330406429740474,-0.320990868253147,-104.058852462016,-104.954073491906,-105.720149540536,-106.118899624065,-107.683691135417,-107.57500390917,-107.773599454787,-107.997051527148,-107.416546857339,-107.475484269279,-106.977754401182,-106.933609002085
0.275929549902153,-0.246009422988345,-0.278372740154302,-0.304028953393028,-0.324519254024055,-0.37557672489925,-0.405410139286305,-0.418527823634317,-0.400574200566366,-0.362168953117681,-0.344378191403287,-0.3374137006785,-0.328587419776598,-106.003291217969,-106.981631984603,-107.814864353324,-108.280101698917,-109.882819065888,-109.784018281015,-110.011605165985,-110.279152155605,-109.733730502703,-109.827695019677,-109.304366041932,-109.288077674504
0.28160469667319,-0.252616176778178,-0.287963147688013,-0.315982265559713,-0.339775054294774,-0.397421361426137,-0.428884983227797,-0.439063394295893,-0.419007410082198,-0.37689059092265,-0.36070110321411,-0.347937926428021,-0.340958945093973,-107.945611726831,-109.012056342419,-109.917614169198,-110.454102609862,-112.091823912831,-112.002720271083,-112.27241039529,-112.597528078231,-112.099190928282,-112.227973858966,-111.688389188181,-111.698139697444
0.287279843444227,-0.25958829619423,-0.298202772179258,-0.328912663871317,-0.356744676139657,-0.421426431697644,-0.453326829362758,-0.460549196064351,-0.440767042454269,-0.396635438860435,-0.383836692165247,-0.364151675786581,-0.360138376821857,-109.886865326575,-111.046739030849,-112.030232840589,-112.642534310956,-114.311468093707,-114.234813570716,-114.562812936024,-114.954767677214,-114.512528381527,-114.672512879159,-114.128428818409,-114.160456227153
0.292954990215264,-0.266969562125628,-0.30916856940972,-0.342973216499099,-0.375685526621307,-0.447623267905966,-0.478664823671653,-0.483787251436549,-0.467127619741475,-0.423101594218239,-0.415516064982459,-0.388102724299021,-0.388152345712254,-111.828168770393,-113.087177002675,-114.154665389858,-114.846985132694,-116.542751460876,-116.48533419995,-116.889037758883,-117.351361170085,-116.970603713174,-117.154479445096,-116.62052341861,-116.669289156777
0.298630136986301,-0.274808242620981,-0.320947441649216,-0.358341103023841,-0.39686870513059,-0.475981916340511,-0.505012729103745,-0.509816264053388,-0.499304247056518,-0.457880196071451,-0.457332372033174,-0.421883513398356,-0.42716343959851,-113.770710043441,-115.134982265974,-116.292964556159,-117.068981658074,-118.787158998147,-118.760462329268,-119.256143722437,-119.785771519431,-119.467259913448,-119.662047902967,-119.15757929016,-119.214321072373
0.304305283757339,-0.283157664638112,-0.333638062496401,-0.37521997257435,-0.420571482498615,-0.506423623807729,-0.532735169470353,-0.539833984123635,-0.538367017747648,-0.502319940852368,-0.510215472306528,-0.467625191472928,-0.479196070048088,-115.715752430784,-117.19188758349,-118.447285790523,-119.309981314726,-121.046941969683,-121.06709860247,-121.667670600639,-122.254390824594,-121.992175480636,-122.175943977863,-121.726590110286,-121.776229598954
0.309980430528376,-0.292076806806948,-0.347352667542757,-0.393842066515136,-0.447067064004892,-0.53885460135974,-0.562479739290498,-0.575120063448098,-0.585101457294684,-0.557096097783707,-0.573254623870201,-0.52695421591186,-0.544932930890911,-117.664650014045,-119.259759093223,-120.619881011563,-121.571383526034,-123.325412626703,-123.412293121257,-124.125475286037,-124.75151780159,-124.529773429525,-124.669732509625,-124.304406132649,-124.322159326707
0.315655577299413,-0.301631080605169,-0.362219197450765,-0.414470123099089,-0.476611965162756,-0.573222913710992,-0.595171168583103,-0.616960953977114,-0.639791647210235,-0.621418438755297,-0.642262196200526,-0.599459750189419,-0.62120277092763,-119.618839657708,-121.340604421195,-122.813091089423,-123.854571813777,-125.627178437484,-125.802660698809,-126.629645873386,-127.269807865042,-127.06041617873,-127.118998252924,-126.855541873228,-126.809093086403
0.32133072407045,-0.311893247546859,-0.3783838526777,-0.437398778603468,-0.50943222419874,-0.609592384200604,-0.631976218241153,-0.66656476294043,-0.701970886603032,-0.692206495240902,-0.709893893006662,-0.680269201430916,-0.698739866792273,-121.579860605516,-123.436583583106,-125.02933812711,-126.161002221663,-127.958211860232,-128.243892957317,-129.178450045337,-129.801857192349,-129.567127287108,-129.521748984938,-129.341362767864,-129.20934158609
0.327005870841487,-0.322944287240122,-0.396013819998863,-0.462955322666834,-0.545711069844063,-0.648223105534935,-0.674251258253829,-0.724945146305955,-0.770292828701376,-0.764229196689887,-0.76914297422176,-0.759181959722153,-0.76530311182272,-123.549356607691,-125.550020189504,-127.271118613956,-128.492351819664,-130.325730278982,-130.74040124578,-131.768388063618,-132.343351737587,-132.04835206734,-131.913603244752,-131.750035420985,-131.551376756832
0.332681017612524,-0.334874913818977,-0.415300428856419,-0.491499686816536,-0.585582230759626,-0.689642094254736,-0.72348183860623,-0.792765330341315,-0.842749436715658,-0.832123807839901,-0.817561034434656,-0.825523732384807,-0.814665281914463,-125.52908835332,-127.683412964559,-129.540999459386,-130.850737561719,-132.737871642506,-133.295072101333,-134.394593204621,-134.89717272536,-134.528353710074,-134.354250654627,-134.127211520051,-133.918400920604
0.338356164383562,-0.347786326323845,-0.436462821404351,-0.523423459975329,-0.629134680701591,-0.7346921351825,-0.78121460631793,-0.87016598820996,-0.917345146417785,-0.893227564747834,-0.857388729036057,-0.875787808612162,-0.849423508398283,-127.52094460764,-129.839447310038,-131.841620107962,-133.239001359369,-135.203194874136,-135.909096298455,-137.051921944072,-137.476371303713,-137.052718710398,-136.900249518869,-136.557760413059,-136.390525836746
0.344031311154599,-0.361792274945616,-0.45975188907534,-0.559147908888077,-0.676434983450413,-0.784552577583954,-0.848973130192483,-0.956653845912186,-0.993000500825886,-0.948665961928542,-0.893294292037881,-0.913812721112104,-0.874952562043663,-129.526953431019,-132.021007476647,-134.175705159616,-135.661038441675,-137.730167532273,-138.581870039751,-139.737012669173,-140.103689742103,-139.671757659198,-139.596997546406,-139.1146378601,-139.020651306983
0.349706457925636,-0.377020718806941,-0.48545473284304,-0.599121226408086,-0.72757231164755,-0.840732335239812,-0.928147054243503,-1.05117533320991,-1.07021787899391,-1.00239440302267,-0.931837425270985,-0.945503920162883,-0.89731394057467,-131.549295687947,-134.23119042335,-136.54609306597,-138.122121557154,-140.326589838737,-141.311047190569,-142.451148968924,-142.80748520146,-142.428729555918,-142.481942735186,-141.847878000216,-141.856702105604
0.355381604696673,-0.39361587462997,-0.51389974133936,-0.643815511298088,-0.782727478705481,-0.905041616493935,-1.01985186778186,-1.15248002690821,-1.15123753029794,-1.06020978340498,-0.981749564934814,-0.977870371144444,-0.925861326131164,-133.59032054285,-136.473317156242,-138.955788635765,-140.629152726751,-142.999118807276,-144.0929279957,-145.203022248023,-145.616484248052,-145.35768242684,-145.58001754457,-144.802195366344,-144.942781590854
0.36105675146771,-0.411740709784695,-0.545461958116664,-0.693724615790227,-0.842261881748906,-0.97954733746615,-1.12478040106407,-1.25974823499828,-1.23981983532233,-1.1294719613594,-1.05316023872338,-1.02089647245232,-0.973210949256847,-135.652563890534,-138.75094814153,-141.408046380247,-143.190769703019,-145.75286964748,-146.923441654242,-148.009942814678,-148.555746574486,-148.482331495032,-148.896167877945,-148.01455448013,-148.2994774416
0.366731898238748,-0.431579842070202,-0.580569217216097,-0.749364638168016,-0.906816588286995,-1.06651084171087,-1.24310423283717,-1.37327373096512,-1.34092152227736,-1.21878255917611,-1.1563658391192,-1.08719779004335,-1.05286175997916,-137.738764348506,-141.067897217896,-143.90649221158,-145.817251137638,-148.59104592825,-149.799929540686,-150.896465615841,-151.644199595156,-151.812427407406,-152.412788374356,-151.499094192704,-151.916404677035
0.372407045009785,-0.453342872908165,-0.619708740054305,-0.811279692147941,-0.97740839386087,-1.16830342882899,-1.37451891779347,-1.49492619678942,-1.46037057995602,-1.33727637969951,-1.30086959956292,-1.19022496782673,-1.17797171224403,-139.851886321506,-143.428248698687,-146.455286883017,-148.520201503722,-151.514688831578,-152.723658477526,-153.89078723747,-154.892950695839,-155.340304315378,-156.088240190639,-155.241166821789,-155.75503230339
0.378082191780822,-0.477268300739718,-0.663434414374559,-0.880056242210199,-1.05550990605091,-1.28729130077192,-1.51852657843237,-1.62825858284886,-1.60449504820833,-1.49367949705248,-1.49380749527891,-1.34321891956968,-1.36118757633274,-141.995143447749,-145.83637606191,-149.059329526733,-151.312041024715,-154.522587394089,-155.702481141154,-157.020468165641,-158.303908655459,-159.038630691148,-159.851658141025,-159.196338943685,-159.741849496187
0.383757338551859,-0.503628140753273,-0.712374735853199,-0.956349847821423,-1.14310467281181,-1.42568854003166,-1.67497807766365,-1.778337187969,-1.77963563264907,-1.69495416258544,-1.7359354778796,-1.55823665885775,-1.61187147443158,-144.172023612429,-148.296965482896,-151.724489574716,-154.205357193344,-157.611538320035,-158.752557514348,-160.308923491674,-161.868898875361,-162.858848463727,-163.601896381881,-163.280561783074,-163.743391708286
0.389432485322896,-0.532733280124822,-0.767241759550304,-1.04092783396632,-1.24271314287554,-1.58539575706361,-1.84476329324611,-1.95145495966488,-1.99149753883534,-1.9440031349692,-2.0153335566581,-1.8418293014424,-1.92451224919454,-146.386319588078,-150.815044613005,-154.457844236637,-157.212183606918,-160.777204071675,-161.898024997737,-163.773083947779,-165.569961955527,-166.733864283044,-167.240575373392,-167.350719677549,-167.550080785429
0.395107632093933,-0.56493986721458,-0.828841039658248,-1.13473041167445,-1.35738829696083,-1.76787523729866,-2.03042862727984,-2.15481517373652,-2.24437091006538,-2.23669848914372,-2.30733929404622,-2.18306870692267,-2.25845803982511,-148.642159658963,-153.396021385273,-157.267886175973,-160.343260612841,-164.01581178014,-165.168255717883,-167.421866606797,-169.382132408642,-170.596071326406,-170.767224023507,-171.212679883882,-170.987689151415
0.400782778864971,-0.600656732338106,-0.898083195436025,-1.2389507426701,-1.49067909623601,-1.97415220409148,-2.23651336603421,-2.39616850994816,-2.54045914729395,-2.56122706384761,-2.59410671993634,-2.53986601556948,-2.55013999224415,-150.944043327501,-156.045733539812,-160.164656345189,-163.607322095049,-167.326745361964,-168.593476390192,-171.255165091651,-173.280387362971,-174.42078671651,-174.354017957052,-174.759146807968,-174.251183803405
0.406457925636008,-0.640354120761311,-0.975997821038481,-1.35513152334276,-1.64655656035502,-2.2050518154766,-2.46953686045673,-2.68335246967573,-2.87989652845759,-2.90490042208639,-2.8884067237773,-2.86111832474165,-2.79787349800153,-153.296881269385,-158.770517367763,-163.159752823181,-167.010465181311,-170.715654632336,-172.200193809547,-175.26364297667,-177.251258446383,-178.273867388864,-178.227479112906,-178.235124851111,-177.922198465787
0.412133072407045,-0.684573985982859,-1.06375062662434,-1.48527243423245,-1.8292948711163,-2.46174916095895,-2.73771992016511,-3.02373550940764,-3.26218199821032,-3.26719113015964,-3.22369606337644,-3.15598758424877,-3.08128909561578,-155.706037330488,-161.577296242996,-166.266171055275,-170.555714281022,-174.197127824686,-176.007626456548,-179.430210379426,178.694511882117,177.700616249135,177.534465702919,177.845427561839,177.730658379574
0.417808219178082,-0.733942067853314,-1.16266566980012,-1.6319395584179,-2.04330415738919,-2.74660003147396,-3.05057097432682,-3.42370092446674,-3.68912620554321,-3.66560804081511,-3.62500657628346,-3.49754922196548,-3.46137571620515,-158.177374914826,-164.473697759144,-169.497944178958,-174.242987112039,-177.79560860591,179.97439850779,176.265646907369,174.516862851304,173.371891759269,173.006050632279,173.265106586521,172.963593826225
