Freq [GHz],"dB(S(1,1)) [] - $eps1='1' $eps2='0'","dB(S(1,1)) [] - $eps1='2' $eps2='0.1'","dB(S(1,1)) [] - $eps1='3' $eps2='0.2'","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'"
0.173776908023483,-0.166251090665397,-0.174691901840035,-0.178127812764661,-0.180587248301313,-0.189849251218577,-0.1920276091256,-0.194455411048289,-0.187888623238381,-0.17958858124878,-74.3270414818148,-75.6609974693769,-76.2212689707575,-76.524173104561,-76.6971875728762,-76.3973839253986,-77.2046851339738,-76.4133408408295,-76.3386089615531
0.179452054794521,-0.170734074977275,-0.179470534591402,-0.183208902125205,-0.186066448939533,-0.196261389013909,-0.199191318072774,-0.202075559684409,-0.195640526761782,-0.187032437601264,-76.5410438374989,-77.912772230233,-78.4903885900036,-78.8093905774928,-78.9978614043764,-78.7076369726886,-79.5293016534918,-78.7303925853552,-78.6606359041339
0.185127201565558,-0.175175901265375,-0.184237907653778,-0.188332002221369,-0.19165040507285,-0.202868120050549,-0.206615946361641,-0.209973632913096,-0.203644277010641,-0.194749335709715,-78.741053786453,-80.1506872080926,-80.7459974050727,-81.0817418299523,-81.2864118263677,-81.0069101624415,-81.8417676189223,-81.035958355287,-80.9712700035509
0.190802348336595,-0.179584478125716,-0.189007534886665,-0.193517591671442,-0.197366138698178,-0.209700825077855,-0.214325924153566,-0.218150527442404,-0.211855292999294,-0.202672828432103,-80.9273080860016,-82.3750600802179,-82.9884716682203,-83.341619458863,-83.5631996585252,-83.2954849134986,-84.1423169554754,-83.3302291030809,-83.2705169589219
0.196477495107632,-0.183968472030178,-0.193794232532219,-0.198787924843006,-0.203242698481009,-0.216791385986971,-0.222341026924652,-0.226593832415583,-0.220205377226349,-0.210695750428249,-83.1000788993523,-84.5862485469514,-85.2182301678114,-85.5894551057681,-85.8286167282434,-85.5736732501853,-86.4312558156381,-85.6135776730187,-85.5585931756824
0.202152641878669,-0.188337403601939,-0.198614139761766,-0.204167169609536,-0.209311194803407,-0.224171524178389,-0.230674599809142,-0.235276677873302,-0.228607364565963,-0.21867459287274,-85.2596734413387,-86.7846503308749,-87.4357332676206,-87.8257187772017,-88.083085815216,-87.8418288514611,-88.7090018750368,-87.8866457172322,-87.8360773009143
0.207827788649706,-0.19270163206743,-0.203484869293246,-0.209681528450505,-0.215604660614658,-0.231871992310387,-0.239331986496874,-0.244158613111515,-0.236966446530439,-0.226446636220078,-87.4064336262613,-88.970702470058,-89.6414830954552,-90.0509176610802,-90.3270625702476,-90.1003637508421,-90.9761325369679,-90.1504245494487,-90.1040628009612
0.213502935420744,-0.197072428794206,-0.208425518810201,-0.2153592763458,-0.222157967642956,-0.239921614351814,-0.248309454516575,-0.253189470883248,-0.245197939587358,-0.233860412977095,-89.5407358627786,-91.1448820819769,-91.8360233005797,-92.2655960536198,-92.5610389891112,-92.3497715499595,-93.2334369202443,-92.4063058087867,-92.3642594139503
0.219178082191781,-0.201461982509451,-0.213456807805458,-0.221230888198688,-0.229007645415626,-0.248346301974061,-0.257594089314425,-0.262316585744522,-0.253248525489843,-0.240814375627314,-91.6629907335239,-93.3077057475494,-94.019938808738,-94.4703344636126,-94.7855497083533,-94.5906572311557,-95.4819633912957,-94.6560781498857,-94.6189884492591
0.224853228962818,-0.205883472061752,-0.218601176320328,-0.227329171618158,-0.236191629949909,-0.257168072448545,-0.267165113007202,-0.271495419883083,-0.261116626539899,-0.247293044709006,-93.7736432294675,-95.4597301460781,-96.1938559382768,-96.6657504203748,-97.0011816905339,-96.8237714520805,-97.7230512997652,-96.9018608927728,-96.8710449942934
0.230528375733855,-0.210351126837397,-0.223882926908572,-0.233689354494804,-0.243748944062756,-0.266404267797878,-0.276997080369684,-0.280702192343339,-0.268866513654044,-0.253388635794571,-95.8731723829925,-97.6015522313933,-98.3584429337817,-98.8524991172727,-99.2085875492874,-99.0500466024495,-99.9583372644418,-99.1459848546752,-99.1234570015601
0.236203522504892,-0.214880291333188,-0.229328363509399,-0.24034922141886,-0.251719284699406,-0.276067123191971,-0.287065153293022,-0.289946817771667,-0.276633190855483,-0.259301733314964,-97.9620916705791,-99.7338096314759,-100.514409979545,-101.031275641158,-101.408503213761,-101.270629990223,-102.18973000171,-101.390851318109,-101.37921698567
0.24187866927593,-0.219487490795983,-0.234965961374178,-0.247349176919407,-0.260142621587301,-0.28616398893533,-0.297352412254903,-0.299283862283342,-0.284618286165417,-0.265323825341194,-100.040949136651,-101.857181639957,-102.662510481364,-103.202818317374,-103.601769698396,-103.486907810747,-104.419356131831,-103.638803048406,-103.641071738299
0.247553816046967,-0.224190554542807,-0.240826538199953,-0.254732407705777,-0.269058669681468,-0.296698401774308,-0.307858612375818,-0.308819782563949,-0.293079949956341,-0.27181162502559,-102.110327840329,-103.972389712495,-104.803541884149,-105.367913967975,-105.789357950952,-105.700515705218,-106.649485471599,-105.892034981085,-105.911418701753
0.253228962818004,-0.229008689344284,-0.246943496490473,-0.262544971759733,-0.278506444648882,-0.30767230810798,-0.318609588422562,-0.3187156838116,-0.302321643507949,-0.27916437394148,-104.170846466381,-106.080199076007,-106.938347514272,-107.527405127056,-107.972395870798,-107.913331032459,-108.882451232849,-108.152550161717,-108.192303944268
0.258904109589041,-0.233962626378054,-0.253353018122317,-0.27083592920011,-0.288523894684818,-0.319089600581452,-0.329666117855775,-0.329186239348528,-0.31268340495651,-0.287811448406746,-106.223159884721,-108.181419591948,-109.067818588274,-109.682200019826,-110.152194998758,-110.127447821942,-111.120577320301,-110.422151253835,-110.485479077499
0.264579256360078,-0.239074729514135,-0.260094383305467,-0.279657454376024,-0.29914768106945,-0.330961039226751,-0.341131367742477,-0.34049620250511,-0.324537678619649,-0.298212255663649,-108.267960319862,-110.276907778624,-111.192897273249,-111.833285385216,-112.330273975809,-112.345136041,-113.36612288614,-112.702445213728,-112.792461619014
0.270254403131115,-0.244369183405928,-0.267210228587059,-0.289064985309936,-0.310413309881389,-0.343310428073237,-0.353156123544133,-0.35295642334964,-0.338289730940352,-0.310866228190122,-110.305978331476,-112.367568623847,-113.314580351717,-113.981742449631,-114.508376301672,-114.568792064916,-115.621244639876,-114.99483840339,-115.114551641729
0.275929549902153,-0.249872142802349,-0.274746902538764,-0.299117418506829,-0.322355690111604,-0.356181808830934,-0.365941820092994,-0.366920842511409,-0.354380831156385,-0.326328718844274,-112.337984201259,-114.454357971491,-115.433923914079,-116.128766162351,-116.688479083331,-116.800886528704,-117.887971486855,-117.300501565769,-117.452769298161
0.28160469667319,-0.255611954689931,-0.282754855362829,-0.30987734927717,-0.335010371386253,-0.369647166574727,-0.379741691169281,-0.382785243985534,-0.373291295754688,-0.345226992133697,-114.364789588297,-116.5382852259,-117.552049380985,-118.275687350179,-118.872791690077,-119.043915713501,-120.168181938232,-119.620290071306,-119.807684837576
0.287279843444227,-0.261619368629049,-0.291289068803363,-0.321411383199434,-0.348415554160728,-0.38381422023005,-0.394860875394784,-0.400987633096163,-0.395539211083776,-0.368268541569528,-116.387249361682,-118.620416486298,-119.670150832863,-120.423997208869,-121.063743189156,-121.300359445392,-122.463572360175,-121.95461045663,-122.179115968169
0.292954990215264,-0.267927804779447,-0.300409540413253,-0.333790597514771,-0.362615124284377,-0.398833738611887,-0.41165626466545,-0.422009095373915,-0.421669211139243,-0.396229466339431,-118.406263853123,-120.701878294907,-121.789504052557,-122.575373190987,-123.263960244582,-123.572645207936,-124.775605384594,-124.303234266518,-124.565671606245
0.298630136986301,-0.274573645184034,-0.310181853731184,-0.347091178040434,-0.377662795779099,-0.414906102414422,-0.430536779166103,-0.44637313653051,-0.452223904357887,-0.42990303308232,-120.422781301056,-122.783861800779,-123.911477259464,-124.731704848214,-125.476237187954,-125.863114918903,-127.105430493532,-126.665075977417,-126.964148479863
0.304305283757339,-0.281596563993027,-0.320677814079766,-0.36139530616752,-0.393627430742002,-0.432286948953193,-0.451964282257885,-0.474640567269899,-0.487689206186089,-0.469978487931864,-122.437800673594,-124.867627635429,-126.037543990715,-126.895117969212,-127.703501089628,-128.173988347867,-129.453773476606,-129.037983219501,-129.368865844508
0.309980430528376,-0.289039896590423,-0.331976186811265,-0.376792364982061,-0.410599580383387,-0.451292041899057,-0.476454799225582,-0.507395979125646,-0.528405744577147,-0.516814012356066,-124.452375035061,-126.95451151516,-128.169298074854,-129.067995201113,-129.948774419002,-130.507316725963,-131.820800044026,-131.418639388556,-131.771207904848
0.315655577299413,-0.2969510846705,-0.34416354503867,-0.393380591479729,-0.428699112954905,-0.472301612278164,-0.504579078267725,-0.545221179146552,-0.57444548646929,-0.570083849913068,-126.467615088498,-129.04593066942,-130.308470765445,-131.252991382944,-132.215136419352,-132.864919788494,-134.205972173208,-133.802747493152,-134.15996135715
0.32133072407045,-0.305382137056666,-0.357335255211711,-0.411269262153662,-0.448083802590717,-0.495764505324282,-0.536960844479504,-0.588650763220985,-0.625470661975503,-0.628352819437256,-128.484693409264,-131.143391179228,-132.456950158255,-133.453042183253,-134.505682967643,-135.248302675338,-136.607937896047,-136.185723192641,-136.523390949854
0.327005870841487,-0.314390199549631,-0.371596623224763,-0.430581547174176,-0.468958693873735,-0.522202414176982,-0.574270370509449,-0.638106884727006,-0.680623163696828,-0.688790005561356,-130.504849042819,-133.248496280542,-134.616802535685,-135.671364958895,-136.823482894172,-137.658552604881,-139.024525063605,-138.564098468558,-138.853926386071
0.332681017612524,-0.324038174102391,-0.387064235732307,-0.45145817965164,-0.491586040581652,-0.552214204476404,-0.617210401994434,-0.693815544834058,-0.738526763065355,-0.747410319071291,-132.529392740904,-135.362955988049,-136.790295391935,-137.911451353861,-139.171527263841,-140.096223400481,-141.45294298731,-140.937618354541,-141.154996387296
0.338356164383562,-0.33439543960718,-0.403867552497305,-0.474062077067358,-0.516295628444838,-0.586480013287882,-0.666491104555399,-0.75571723407446,-0.79749112451607,-0.80016429420601,-134.559712849336,-137.488597890451,-138.97992169487,-140.1770516338,-141.55266699127,-142.561227220519,-143.890315626455,-143.311549605093,-143.446730693301
0.344031311154599,-0.345538666264584,-0.422150771985514,-0.49858405764205,-0.543495467997392,-0.625764269282847,-0.722791187861333,-0.823400275317755,-0.855944863980764,-0.844615614145738,-136.597281840413,-139.627379590274,-141.188424608455,-142.472150487658,-143.96953475023,-145.052769618956,-146.334643439442,-145.698208998294,-145.765386935192
0.349706457925636,-0.357552754639722,-0.442075061952505,-0.525249816921892,-0.573682769579467,-0.670916260796579,-0.786704260804896,-0.896100753086171,-0.912993535445942,-0.881208921231429,-138.643663668301,-141.781402532619,-143.418821715327,-144.800934535976,-146.424448475502,-147.569384707291,-148.786178930106,-148.116647475302,-148.154540460966
0.355381604696673,-0.370531912558063,-0.463821218878917,-0.554328277230566,-0.607455263658338,-0.722866210186367,-0.858673884143209,-0.972816740479196,-0.968882503734896,-0.913234518841953,-140.70052196824,-143.952927792395,-145.674427719388,-147.167750472821,-148.919297678201,-150.109146316782,-151.248989962857,-150.590187446251,-150.653148523902
0.36105675146771,-0.384580882801957,-0.487592860522323,-0.58614145916388,-0.645522871037962,-0.782614331825516,-0.938928175616238,-1.05256185745463,-1.02516540953536,-0.945693947465254,-142.769629242255,-146.144393684633,-147.958874179079,-149.577052179705,-151.455420700711,-152.670138282384,-153.732240617384,-153.142741524583,-153.288251906737
0.366731898238748,-0.399816368971042,-0.513620246845052,-0.621075987857003,-0.688719585357974,-0.851210103768695,-1.02743475629626,-1.13472983629792,-1.08454908011332,-0.984061768433563,-144.852877105903,-148.358435381188,-150.276124672997,-152.033334199745,-154.033491305764,-155.251242808045,-156.250606297917,-155.795512430203,-156.074877990807
0.372407045009785,-0.416368670303192,-0.542164900006339,-0.659596310442179,-0.738015195214696,-0.9297195153875,-1.12390613265812,-1.21947969656723,-1.15056348824983,-1.03363111925892,-146.952287746279,-150.597906668658,-152.630483631185,-154.541047838219,-156.653447742109,-157.853232483343,-158.823431819112,-158.565194057993,-159.019860817986
0.378082191780822,-0.434383576154104,-0.573525151275896,-0.702259724197511,-0.79452603256789,-1.01917985104899,-1.22788822182307,-1.30802373115049,-1.22724991031978,-1.09944401607229,-149.070026755028,-152.865903579658,-155.026596471422,-157.104496449495,-159.314514709668,-160.480023302542,-161.472731079837,-161.463707080731,-162.125597349761
0.383757338551859,-0.454024561889279,-0.608042859185532,-0.749733216552691,-0.859523411122748,-1.12054537802715,-1.33895325977192,-1.40273790574012,-1.31897850830404,-1.18651504088158,-151.208417418181,-155.165790080114,-157.469438652709,-159.72770755486,-162.015384728575,-163.139795687964,-164.220636691692,-164.49875491127,-165.392050542181
0.389432485322896,-0.475475332969313,-0.646111483792121,-0.80281208125804,-0.934437748454236,-1.23463354450019,-1.45698980268852,-1.50709738526306,-1.43040064001478,-1.30012027305542,-153.369956758513,-157.501225261973,-159.964290584105,-162.414283334637,-164.754631299877,-165.84559407534,-167.087078653281,-167.674414411398,-168.81698202799
0.395107632093933,-0.498942793759071,-0.688185830267883,-0.862440158346307,-1.02085581266002,-1.36208959981078,-1.5825446708314,-1.62551167945712,-1.56648133976188,-1.44603842411657,-155.557333423056,-159.876191428529,-162.516694980068,-165.167238087554,-167.531409088566,-168.615063939811,-170.088199295131,-170.991285875774,-172.394779925221
0.400782778864971,-0.524660505589395,-0.734793754942131,-0.929731345259235,-1.12050828240363,-1.50339590398044,-1.71714358359275,-1.76315067910713,-1.73254428257104,-1.63067496229357,-157.773447706692,-162.295022349488,-165.13239290899,-167.988842819689,-170.346441186281,-171.469209628249,-173.235535724536,-174.446058388791,-176.114125352264
0.406457925636008,-0.552892734935574,-0.786550187807119,-1.0059917679568,-1.23524538136676,-1.65895651669053,-1.86351828094988,-1.92581811106151,-1.93426850958362,-1.86098455494852,-160.021433929865,-164.762430176629,-167.817235008786,-170.88051386306,-173.203194450881,-174.43037239555,-176.535653530576,-178.030575836396,-179.954684592117
0.412133072407045,-0.583939197585798,-0.844173851417503,-1.09274161796851,-1.36700045905609,-1.82928258654986,-2.02570127552219,-2.11987750580771,-2.17758671866801,-2.14406433280408,-162.304685448009,-167.283529055388,-170.577065076791,-173.842802642095,-176.109015449626,-177.519864889551,-179.989849697068,178.269335522359,176.116745065052
0.417808219178082,-0.618140635951193,-0.908507087100506,-1.19173519791457,-1.51774583516398,-2.01528587648156,-2.20899628505854,-2.35219876291471,-2.46845102260751,-2.48625555760508,-164.626882595891,-169.863852786402,-173.417575928331,-176.875563470686,-179.075886423106,179.244275661296,176.406297357588,174.474818245913,172.14947567255
0.423483365949119,-0.655885389932722,-0.980539177036738,-1.30497723199219,-1.68945273588124,-2.218658325945,-2.41986540672648,-2.63008279073972,-2.81246798509299,-2.89164205987395,-166.992023851467,-172.509362808542,-176.344142295378,-179.978385607812,177.879573243069,175.849125350959,172.663494833631,170.614017403339,168.208994730754
0.429158512720157,-0.697617157560546,-1.06143349918355,-1.43473315750639,-1.88407751656014,-2.44228449614285,-2.66577802167191,-2.96113776851108,-3.21447892413871,-3.36012786858583,-169.404460559525,-175.226441742029,-179.361644246924,176.848640250596,174.737140809662,172.288239571736,168.79912402651,166.72032700921,164.369523300578
0.434833659491194,-0.743844179465813,-1.15255874572335,-1.58353125928273,-2.10360782878236,-2.69061498269009,-2.95504765451044,-3.35312317857839,-3.67827962626372,-3.88598611806067,-171.868935535342,-178.021866552916,177.525692051808,173.603810801613,171.475128621015,168.562607113665,164.836958875545,162.828129775919,160.694410629378
0.440508806262231,-0.795150133303429,-1.25552420137401,-1.75415566104864,-2.35021069068712,-2.96993188838334,-3.29666239419426,-3.81384792067271,-4.20680155872115,-4.45872205963146,-174.39062585811,179.097245831007,174.314391002204,170.282460152676,168.073445746767,164.681197678283,160.805686804416,158.966143829345,157.204866267939
0.446183953033268,-0.852207080322963,-1.37221873723927,-1.94963213773448,-2.62652339998981,-3.28845987229032,-3.70011440600183,-4.35129904011388,-4.80311360399784,-5.06816944107894,-176.975190113747,176.123528411731,171.001694300979,166.875642306874,164.517211104855,160.66091095726,156.73598211578,155.150175071975,153.850925177499
0.451859099804305,-0.915790874147358,-1.50485264426466,-2.17321432955381,-2.93611215377083,-3.6563054521772,-4.17527034035089,-4.97425821442225,-5.47241657642611,-5.71329029396317,-179.628820287533,173.049497403408,167.585309535683,163.369292893378,160.800462829778,156.525513342876,152.656630252924,151.379033156828,150.511530589221
0.457534246575342,-0.986799521450972,-1.65600073365542,-2.42838696562234,-3.2840909301317,-4.08523158392779,-4.73240229170763,-5.69368142099064,-6.22476717493092,-6.40991718683644,177.641701617164,169.867734932384,164.062842178579,159.744433438981,156.929485614911,152.3030710957,148.591404531338,147.638048871001,147.041029207023
0.46320939334638,-1.06627507485041,-1.82864427821783,-2.71891510463112,-3.67785167967594,-4.5882961036875,-5.38260944334275,-6.52503071514948,-7.07783522021423,-7.19167645884097,174.828942357175,166.571122201262,160.430827854318,155.978967166613,152.925214843375,148.021647338721,144.559688535336,143.912505120302,143.341820648067
0.468884540117417,-1.15542973571,-2.02620852471645,-3.04898265221245,-4.12782064978428,-5.17942143927173,-6.13897759015433,-7.49159758622045,-8.05903200377433,-8.10365727339897,171.924751971194,163.153114147377,156.683339194907,152.051438416813,148.82401312247,143.7037595178,140.584589175467,140.208975864445,139.416037967363
0.474559686888454,-1.25567694718626,-2.2525919938978,-3.42347599727248,-4.64814075214207,-5.87304974912993,-7.018918008078,-8.62884667837586,-9.20712864245229,-9.19466766511394,168.920194742368,159.60802948491,152.810252198297,147.946824951882,144.675921555416,139.361231162141,136.712305989269,136.579585460699,135.367626234854
0.480234833659491,-1.36866835586814,-2.51218422133668,-3.84847454886367,-5.25719699959539,-6.68419931020709,-8.04821857885755,-9.99031703868475,-10.5748562872992,-10.5148162157684,165.805477675112,155.931303538142,148.795411948976,143.664088645465,140.539497267853,134.993244187539,133.047449723866,133.146716974499,131.364921621403
0.485909980430528,-1.49633759797382,-2.80987096388751,-4.33200518197108,-5.97795794466413,-7.62948594015096,-9.26761749052419,-11.6572171892571,-12.2357998056136,-12.1227872985574,162.569877932947,152.119614531391,144.615095526067,139.22491095815,136.472889913362,130.5910788435,129.816788177105,130.136650902374,127.590956263777
0.491585127201566,-1.64095189675783,-3.15103150619934,-4.88510362299904,-6.83821525434294,-8.73001572190521,-10.7437803357415,-13.7576075458468,-14.3021878264956,-14.1083311143582,159.201670911122,148.170748651636,140.237251620059,134.682863466074,132.52213887585,126.153273411217,127.507361766547,127.958356871499,124.202595792403
0.497260273972603,-1.8051724181342,-3.54154303214936,-5.52321549572964,-7.87100558035509,-10.0175795163967,-12.5901998305183,-16.5090873367739,-16.9691509482202,-16.6486095561991,155.68806038069,144.083021494028,135.621895789428,130.132383889575,128.709752453005,121.717281272097,127.262723392248,127.457231658135,121.316896314385
0.50293542074364,-1.9921241547682,-3.98782308935386,-6.26799376658771,-9.11587340687165,-11.5467258877797,-15.0160902057608,-20.2998163374625,-20.6255233266636,-20.1762676497713,152.015110809689,139.854033768111,130.722642945874,125.717841974387,125.029086668836,117.430159416915,132.409997602931,130.940354939168,119.092440256526
0.508610567514677,-2.20547576517626,-4.4969628992852,-7.14966530239183,-10.622341569083,-13.4187759472392,-18.4744895762786,-25.350894117453,-25.9789391820172,-26.1465024222773,148.167678588722,135.478519435236,125.488531771252,121.64592174651,121.452898429731,113.78206338062,155.697902101638,147.897986699306,118.493739777671
0.514285714285714,-2.44952921600885,-5.07702977023827,-8.21045941372801,-12.458423050975,-15.8366007032841,-24.3278967889349,-26.0918363593276,-29.1539083030286,-47.9147769452949,144.129331533738,130.945045366436,119.86376815578,118.212812177064,117.972244064189,113.099967806338,-148.248194221809,-150.418528249436,-153.208749149392
0.519960861056751,-2.72931824424704,-5.737642846472,-9.51037262854874,-14.7306035826567,-19.2667057564497,-39.8858536774202,-21.5521998611048,-23.7017203681177,-25.6789419935733,139.88223184824,126.231310626002,113.779939123724,115.882963597869,114.731157849376,178.491161695171,-120.761865748051,-111.107753989937,-77.1777849091834
0.525636007827789,-3.05071360078904,-6.49095061676297,-11.138490147649,-17.6320342180126,-25.1911442123615,-25.1036980084833,-18.1129059351177,-19.4474103320111,-19.5083377340083,135.406932206487,121.297665109539,107.127566286312,115.553159264509,112.85158852319,-97.3895832827407,-113.453272506475,-101.732367523134,-79.0747626043205
0.531311154598826,-3.42053191095611,-7.3531641593477,-13.2384561719217,-21.5647723050709,-46.6437801554169,-19.2877433656454,-15.7168538021414,-16.5011930560043,-15.8251034777185,130.681990632229,116.077980326292,99.6689681588031,119.643145821953,-162.868747368511,-97.4735814983954,-111.72471530754,-99.5038995599756,-83.1197526408123
0.536986301369863,-3.84664399486423,-8.34684031840364,-16.0740494934701,-27.2845685337718,-24.9669005579076,-16.028703993416,-13.9422201412941,-14.2763218720162,-13.2263278329762,125.683237592376,110.465643693805,90.7479382847588,138.45622666592,-86.0913677897235,-100.740386946594,-111.886659358946,-99.8177307362758,-88.0895013406454
0.5426614481409,-4.33807775802194,-9.50417970028168,-20.2270226754804,-30.2218500590829,-18.9879706116279,-13.8478194516335,-12.5510379230184,-12.4972091593263,-11.2817303328524,120.382413479894,104.289048969985,78.003532820985,-155.369151409395,-88.7878548498579,-104.55129399265,-112.788084147175,-101.426663915006,-93.550438287578
