Freq [GHz],"dB(S(1,1))_1 [] - $eps1='1' $eps2='0'","dB(S(1,1))_1 [] - $eps1='2' $eps2='0.1'","dB(S(1,1))_1 [] - $eps1='3' $eps2='0.2'","dB(S(1,1))_1 [] - $eps1='4' $eps2='0.3'","dB(S(1,1))_1 [] - $eps1='5' $eps2='0.6'","dB(S(1,1))_1 [] - $eps1='6' $eps2='0.9'","dB(S(1,1))_1 [] - $eps1='7' $eps2='1.1'","dB(S(1,1))_1 [] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'"
0.156751467710372,-0.152190148152632,-0.158903846501948,-0.161809362745573,-0.16301356143616,-0.17033773887059,-0.170856040816215,-0.168392296238785,-0.1640695597603,-67.9986355956862,-68.6584008758081,-68.5852586519368,-68.4597420022474,-69.1197823654008,-68.9861052083317,-68.9590100083601,-68.9763571439807
0.162426614481409,-0.156710424783771,-0.163805306627715,-0.167031973182504,-0.168390786518198,-0.176146369615264,-0.177030316228584,-0.174682214026485,-0.17049466273318,-70.2611765767987,-70.948745667258,-70.8908281944697,-70.7716254129161,-71.4524773740675,-71.3254529876004,-71.303049441403,-71.3277874695384
0.168101761252446,-0.161165894145895,-0.168671685492733,-0.172241157693584,-0.173766987596743,-0.182002539012567,-0.183330744189368,-0.181161637341236,-0.17718206297305,-72.5085440348316,-73.2245564420725,-73.1835578154066,-73.0718570673988,-73.7736618784996,-73.6544011658005,-73.6369970040857,-73.6693594744397
0.173776908023483,-0.165564863236935,-0.173511520153238,-0.177446639912709,-0.179157020465726,-0.187936359870889,-0.189800263959362,-0.187871426324944,-0.184157165522844,-74.740844548813,-75.4860187820524,-75.4636890293276,-75.3607469494346,-76.083683014558,-75.9732336564648,-75.9610024972648,-76.0010445501297
0.179452054794521,-0.169911345315927,-0.178334389283928,-0.182659743375455,-0.184579148412237,-0.193983164748662,-0.196483619738943,-0.194844828573389,-0.191419113762536,-76.9582628195873,-77.7333636291401,-77.7315116705705,-77.6386569322595,-78.3829160933392,-78.2822288443941,-78.2751973345427,-78.3228129211404
0.185127201565558,-0.174213899725789,-0.183150712797805,-0.187893659256103,-0.190055832458245,-0.200182971385528,-0.203424631264317,-0.202101761008481,-0.198933568509906,-79.1609974913283,-79.9668624455147,-79.9873637857784,-79.9059964076839,-80.6717563393477,-80.5816564345391,-80.5797131199299,-80.6347328170291
0.190802348336595,-0.178480962754088,-0.187971964019088,-0.193163759872758,-0.195614173053048,-0.206579733878855,-0.210662710659758,-0.209643445798565,-0.206630375353142,-81.3492908087737,-82.1868295915002,-82.2316320460299,-82.1632172936023,-82.9506123807746,-82.871777761773,-82.8747245970862,-82.9371016937457
0.196477495107632,-0.182721500103608,-0.192810736287356,-0.198488060161378,-0.201286155852387,-0.213219973865122,-0.218228743075935,-0.217449167281958,-0.214417032246172,-83.523415574997,-84.393622394024,-84.4647507659436,-84.4108107349594,-85.219899240183,-85.1528589199371,-85.1605179739266,-85.2306343382362
0.202152641878669,-0.186946739187888,-0.197680908208366,-0.203887538844525,-0.20710899785217,-0.220150952705653,-0.226141050813571,-0.225478190474716,-0.22220863305219,-85.6836992221855,-86.5876405158682,-86.6872036869712,-86.6493014699854,-87.480035008451,-87.4251952346617,-87.4375838848763,-87.5165835968327
0.207827788649706,-0.191163667411433,-0.202597742905907,-0.2093864952205,-0.213124828663636,-0.227418348091671,-0.234402054174312,-0.233679837230871,-0.229974277002385,-87.8304770019004,-88.7693269794149,-88.8995184585491,-88.8792408636156,-89.7314393413211,-89.6891557434408,-89.7067152164205,-89.7967515117184
0.213502935420744,-0.19539092723519,-0.207578046324036,-0.215013070419323,-0.219380576330213,-0.23506335644545,-0.242997805364634,-0.242013304142217,-0.237783636507517,-89.9641304974335,-90.9391676757024,-91.1022702006511,-91.101203518817,-91.9745398790666,-91.9452439642597,-91.9690760318977,-92.0732900535478
0.219178082191781,-0.199636306474493,-0.212640422679042,-0.220799473105173,-0.225927184794244,-0.243119605277443,-0.251901819051964,-0.250474544396024,-0.245830617596649,-92.085103563192,-93.0976920864611,-93.2960759407919,-93.3157789006568,-94.2097861772473,-94.1941717890985,-94.2261983624704,-94.348313798513
0.224853228962818,-0.203912102120175,-0.217805448863436,-0.226782364286731,-0.232818729018011,-0.251610317549848,-0.261085155681057,-0.259123338695687,-0.254418272885153,-94.1937983912052,-95.2454733540424,-95.4815938001098,-95.5235695611351,-96.4376749288683,-96.4369282658813,-96.4798744613431,-96.6234592703475
0.230528375733855,-0.208238749471854,-0.223095904690097,-0.23300308145879,-0.240110856590731,-0.26054646389792,-0.270532820331853,-0.268100173910592,-0.263908500959613,-96.2907626255087,-97.3831287199208,-97.6595206949977,-97.7251847045728,-98.6587884371705,-98.6748217425217,-98.7319490619061,-98.8995635058239
0.236203522504892,-0.212621049050347,-0.228537085273248,-0.239507734527756,-0.247858992801944,-0.269927117238597,-0.280264467911404,-0.2776245815031,-0.274655250794192,-98.376445513386,-99.5113198432996,-99.8305889194524,-99.9212438724979,-100.873845301889,-100.909467057887,-100.984061689757,-101.176547061235
0.24187866927593,-0.217087058847494,-0.234157087612554,-0.246347280179882,-0.256116081472797,-0.279743193485964,-0.290354471552963,-0.287973100958163,-0.286936388718251,-100.451476785618,-101.630753158957,-101.995563876669,-102.112375606061,-103.083757961522,-103.142702083182,-103.237416456462,-103.453487256734
0.247553816046967,-0.221650101887905,-0.239987091426268,-0.253577305702864,-0.264929955458378,-0.289985594080451,-0.300945379317639,-0.29944224985269,-0.300888459497224,-102.516382246454,-103.742180300892,-104.155241263775,-104.299238162582,-105.289687231231,-105.376436127126,-105.492640265357,-105.72886046312
0.253228962818004,-0.226330440237251,-0.246061729344937,-0.26125777862236,-0.274340899146323,-0.300657860493302,-0.312249266811663,-0.312304009646441,-0.3164493081872,-104.571840348267,-105.846398646626,-106.310445051294,-106.482530077564,-107.493078090282,-107.612459052138,-107.749756019729,-108.000999160505
0.258904109589041,-0.231148959627682,-0.252419470232814,-0.269452501633981,-0.284379651790674,-0.311792201340387,-0.324534963841485,-0.326759606899138,-0.333329131246226,-106.618496928018,-107.944251861896,-108.462026675362,-108.663025496452,-109.695660424458,-109.852255196317,-110.008277014541,-110.26881549173
0.264579256360078,-0.23612914199589,-0.259102940586348,-0.278228376705235,-0.29506681619133,-0.32346628696934,-0.33810288247057,-0.342896318098926,-0.351043793806209,-108.657046425689,-110.036630201749,-110.610865653924,-110.841614811624,-111.899401586993,-112.096865007937,-112.267436602519,-112.532716715709
0.270254403131115,-0.241294922926803,-0.266159341191685,-0.287654523147995,-0.306414452554451,-0.335816978914399,-0.353251364667712,-0.360655773748084,-0.369036517029777,-110.688231704369,-112.124471876169,-112.75787193556,-113.0193555158,-114.106408025667,-114.346822735737,-114.526575507604,-114.79543058599
0.275929549902153,-0.246674091802337,-0.273640863067476,-0.297801199533218,-0.318430679460972,-0.349047273912261,-0.370238675006736,-0.379829492276723,-0.38687926465426,-112.712830648626,-114.208763134799,-114.903992486415,-115.197528384629,-116.318786359275,-116.602186597088,-116.785681667553,-117.062347553379
0.28160469667319,-0.252295098097205,-0.28160504668297,-0.308738699867261,-0.331128548727204,-0.363423719764406,-0.389244591509927,-0.400099627545378,-0.404506437719493,-114.731658918189,-116.290539830767,-117.050221234935,-117.377687527695,-118.538487292741,-118.862675586802,-119.045988696945,-119.341022785176
0.287279843444227,-0.258190008588724,-0.290115223386281,-0.320536412481188,-0.344538363737276,-0.379263554932994,-0.410337351440988,-0.421133317083712,-0.422390725578205,-116.745578614173,-118.370888417705,-119.197614489828,-119.561695968881,-120.767159536006,-121.127933227964,-121.310447120581,-121.639685807439
0.292954990215264,-0.264393289409542,-0.299240906121292,-0.333262270478147,-0.358723369687274,-0.396912500119983,-0.433456192397656,-0.442718634789088,-0.441551956611908,-118.755493441273,-120.45094800825,-121.347312343439,-121.751730437673,-123.006041993025,-123.39792600183,-123.583841479444,-123.965116844676
0.298630136986301,-0.270942959196814,-0.309058169815273,-0.346982973029574,-0.373796468894816,-0.416715313398718,-0.458422973899248,-0.464907869016206,-0.463357898144909,-120.762358409332,-122.531912313774,-123.500566153159,-123.950247817195,-125.255914440327,-125.673440990158,-125.872395877178,-126.320804922817
0.304305283757339,-0.277880333873763,-0.31965008496998,-0.361765336498391,-0.389935406415038,-0.438981525454588,-0.484994885418954,-0.488120371343864,-0.489195171657791,-122.76717046295,-124.615033062547,-125.658771471984,-126.159906583422,-127.517126776326,-127.956578407301,-128.182857554119,-128.706221401541
0.309980430528376,-0.285250603936073,-0.331107116314141,-0.377679409949187,-0.407393622850013,-0.463949813849557,-0.512958828618667,-0.513158850658494,-0.520137550416362,-124.770985253073,-126.701623268593,-127.823504701483,-128.383448059401,-129.789727137452,-130.251074535973,-130.521260994239,-131.117392769238
0.315655577299413,-0.293103608775023,-0.343527554647663,-0.394803508417233,-0.426503916056315,-0.491756596484546,-0.542251890735999,-0.541118800262691,-0.556701375520546,-126.774911038093,-128.793063088565,-129.996560500672,-130.623549643322,-132.073711863762,-132.562296285695,-132.891750174743,-133.548530428178
0.32133072407045,-0.301494159885138,-0.357018001321155,-0.413231607063027,-0.447673253601134,-0.522418492716859,-0.573078017648579,-0.573210716728008,-0.598758265482001,-128.780115912811,-130.890806132338,-132.179984519727,-132.882669018368,-134.369406088747,-134.896823930273,-135.29585831574,-135.994390317024
0.327005870841487,-0.310482023750792,-0.371693994113742,-0.433082909016309,-0.471368177607552,-0.555841267991698,-0.605987030372076,-0.610543495194148,-0.645670858661537,-130.787829431879,-132.99638818355,-134.37609662854,-135.162900276014,-136.677947293452,-137.261663393517,-137.732479472875,-138.45269402102
0.332681017612524,-0.320134010589732,-0.387680749489433,-0.454513256107456,-0.498090878061078,-0.591866639210762,-0.641889029702652,-0.653922818857001,-0.696617540243371,-132.799351817216,-135.11143792004,-136.58749815094,-137.465864966761,-139.001783378052,-139.663247517111,-140.198580957539,-140.925503594016
0.338356164383562,-0.330523372869766,-0.405114188992988,-0.477727577756289,-0.528346810343592,-0.630360198263526,-0.681992525944617,-0.703717324548911,-0.750916577666666,-134.816053307514,-137.237690571742,-138.817058039131,-139.792661277111,-141.345042729241,-142.106459971773,-142.6905893406,-143.419081113947
0.344031311154599,-0.341730967339062,-0.424142346609145,-0.502992193368806,-0.562605615630006,-0.671329032499057,-0.727673608057129,-0.75984975093059,-0.808215129889889,-136.839385164564,-139.377004113343,-141.067875045661,-142.143898973312,-143.713622690027,-144.593929637551,-145.206206068177,-145.943230645727
0.349706457925636,-0.353847044172632,-0.444927314791345,-0.530645616128746,-0.601258842165656,-0.715044401876205,-0.780299066849391,-0.821948967435363,-0.868670111737256,-138.870882031859,-141.531378700972,-143.343215367341,-144.519854491194,-146.114902113877,-147.125795283259,-147.746105997256,-148.511032627724
0.355381604696673,-0.366971099012859,-0.467647885034645,-0.561106372180778,-0.644581777707755,-0.762139274371587,-0.841036801809717,-0.889625086325714,-0.933266837575207,-140.912170571796,-143.702978951237,-145.646428998083,-146.920780016479,-148.557090590615,-149.700074468481,-150.314829538458,-151.137949928712
0.36105675146771,-0.381213410273033,-0.492503125450902,-0.594876542624092,-0.692711419446044,-0.813657273879513,-0.910696421401745,-0.962756231074815,-1.00409108897851,-142.964975891627,-145.894158800074,-147.980851581422,-149.347385564126,-151.048326420202,-152.313700904211,-152.920604644878,-153.838795384299
0.366731898238748,-0.396698070851655,-0.519717082966566,-0.632539808462849,-0.745657264457263,-0.871039183453387,-0.989658137435757,-1.04170238851228,-1.08418404371337,-145.031140200145,-148.107488376373,-150.349701787719,-151.801466553767,-153.595683560972,-154.964176073322,-155.574496426379,-156.623339390221
0.372407045009785,-0.413561484152256,-0.549544825933814,-0.674753334031302,-0.803360891813657,-0.936044763214756,-1.07795114108261,-1.1274601541983,-1.17688882205485,-147.112608010117,-150.345781230962,-152.755988175763,-154.286575250001,-156.204263063601,-157.65149581997,-158.28935124417,-159.493543914536
0.378082191780822,-0.431957138006939,-0.582280029893411,-0.722233154796197,-0.865811745580109,-1.01061429406963,-1.17550454201021,-1.22179694295771,-1.28504148759304,-149.21146886336,-152.612120609517,-155.202443064821,-156.80855835828,-158.87653913606,-160.379692462331,-161.078399695891,-162.444877508273
0.383757338551859,-0.452056114919869,-0.618264172422968,-0.775733718240986,-0.933208740950665,-1.09668160837891,-1.28251131341369,-1.32730480813947,-1.41057084479228,-151.329944131095,-154.909882655369,-157.691504888471,-159.375749608483,-161.612147192346,-163.15728087888,-163.953163302852,-165.471391273047
0.389432485322896,-0.474049877204501,-0.657897451566645,-0.836023450922218,-1.0061377831237,-1.19596301588611,-1.39977705329053,-1.44724602347603,-1.55485515345153,-153.470414225117,-157.24275367752,-160.225376117143,-161.998664100656,-164.408310803881,-165.99638441183,-166.921030693283,-168.570995881066
0.395107632093933,-0.498153256732269,-0.701651265779491,-0.903860488240199,-1.08572495702146,-1.30976790566376,-1.52895032241876,-1.58514376427008,-1.71954303164092,-155.635428593661,-159.614739177837,-162.806182593603,-164.689174099024,-167.261099509248,-168.910980786736,-169.983768669042,-171.746521189224
0.400782778864971,-0.524607371674551,-0.750082076108124,-0.979975484972064,-1.17373029649921,-1.43891339370439,-1.67261732538084,-1.74426248307194,-1.90703710051683,-157.827724144081,-162.030161783998,-165.436256586576,-167.459295087874,-170.167576223661,-171.914873948404,-173.138369242933,-175.00212885256
0.406457925636008,-0.553683578717088,-0.803846234960841,-1.06507159985669,-1.27256310263761,-1.58384171290761,-1.83429382973345,-1.92729197326142,-2.12023959240507,-160.050242701404,-164.493646157091,-168.11854786266,-170.319788951996,-173.128474802926,-175.019679044728,-176.380532184967,-178.340004363765
0.412133072407045,-0.585688293693665,-0.863715242190745,-1.15985394865289,-1.38521429027223,-1.74500490227915,-2.01830936485136,-2.13654114537921,-2.36211305923748,-162.306161890684,-167.01008945318,-170.857132952977,-173.278787601447,-176.150479983709,-178.232846340117,-179.709202232927,178.238524654858
0.417808219178082,-0.620965497089396,-0.930590706472399,-1.2651003768082,-1.51510567602481,-1.92347269106687,-2.22953314837624,-2.37465458341901,-2.63582108555049,-164.598888151638,-169.58461803861,-173.657744612734,-176.340613847435,-179.246962582154,178.444044245581,176.870810990496,174.72940781879
0.423483365949119,-0.659907865947847,-1.00551821094832,-1.38178011808572,-1.66585464760948,-2.12157704445962,-2.47292632698196,-2.64546948787111,-2.94539441532995,-166.932137527353,-172.222532990408,-176.528194154702,-179.505010978188,177.563750106773,175.015678392249,173.350414525934,171.124997500109
0.429158512720157,-0.70295904637659,-1.08969926851671,-1.5112169621382,-1.8409595364993,-2.34335345017048,-2.75306486567256,-2.9544702478913,-3.29619301122498,-169.3099169039,-174.929250803246,-179.478524074807,177.232881596296,174.262237809288,171.490980152134,169.72102845805,167.417211317331
0.434833659491194,-0.750623777780792,-1.18450074889002,-1.65528004822104,-2.04344367710941,-2.59463804155626,-3.07394719362305,-3.30870171503826,-3.69468309025726,-171.736578294935,-177.710249733952,177.479264062484,173.881314308237,170.832800422595,167.878209220956,165.979278377192,163.600131568299
0.440508806262231,-0.803478076862588,-1.29146167339512,-1.81657271244879,-2.27556357241872,-2.88282388698798,-3.43947718594812,-3.71643822594056,-4.14815544310245,-174.216855202422,179.428961985189,174.33200535467,170.448972617262,167.267840406821,164.178706783037,162.129482210605,159.666421228658
0.446183953033268,-0.862180646443915,-1.41229829019178,-1.99858236170093,-2.53877357842813,-3.21637185688962,-3.85476924647353,-4.18691062614166,-4.66569717230613,-176.755902776379,176.482834140411,171.066691468359,166.940169959445,163.571018824754,160.382950591643,158.184471496196,155.599617378219
0.451859099804305,-0.927486969782793,-1.54891005473669,-2.20575358894134,-2.83418765500943,-3.60412882147673,-4.32793521904499,-4.73004866311838,-5.26080479211653,-179.359344443919,173.4456918053,167.672199571901,163.349057384585,159.758668842849,156.472893424664,154.165679696716,151.372957378466
0.457534246575342,-1.00026586126728,-1.70339165618707,-2.44345248475604,-3.16369566193341,-4.05452098698616,-4.87158192573561,-5.35614022428458,-5.95418732775473,177.966678411768,170.311553316418,164.141198922009,159.655062617896,155.858390219765,152.431749011683,150.100829063135,146.962822330801
0.46320939334638,-1.08152027315132,-1.87805954421957,-2.71780005700407,-3.53162643789416,-4.57484489015549,-5.50338379585103,-6.07583671640024,-6.77499912402891,175.215454606542,167.07382578878,160.471884384337,155.822599990626,151.903388918688,148.257800152393,146.016087519184,142.370708757057
0.468884540117417,-1.17240992330124,-2.07550507117323,-3.03537050275696,-3.94650270657235,-5.17117881664902,-6.24573071389925,-6.90163278854427,-7.76086591169957,172.379637945822,163.724871440899,156.669040086751,151.807296954298,147.921449537333,143.977199441936,141.922244573175,137.640731858482
0.474559686888454,-1.27428062898237,-2.29868955290967,-3.40278525497047,-4.42225064786991,-5.8497063557833,-7.12499458777246,-7.85213501518232,-8.95885618205284,169.451197063638,160.255468822354,152.743768304679,147.568420938859,143.920335578478,139.652327593278,137.80185050484,132.868769408613
0.480234833659491,-1.3886982451802,-2.55109784178692,-3.82629953986097,-4.9783887370842,-6.620157476794,-8.17114158645361,-8.95961751735688,-10.4297287714388,166.421347247529,156.654238180282,148.711111663711,143.084332893974,139.875727212493,135.384729393582,133.609900353982,128.210198591441
0.485909980430528,-1.51748857715444,-2.83696493993635,-4.31157680353574,-5.63912599524254,-7.50127697715123,-9.41879315629205,-10.2804324946763,-12.2590201997609,163.280490377408,152.90715354865,144.584943075797,138.366471046028,135.73050729359,131.312927777958,129.296893247308,123.895751667
0.491585127201566,-1.66278486915606,-3.16158334241645,-4.86395077261257,-6.43167996180065,-8.52757248077504,-10.911712868089,-11.9098756046289,-14.5852044405204,160.018158123909,148.997310758637,140.37013290064,133.467804082578,131.41183350185,127.60697595217,124.851851442611,120.278120447259
0.497260273972603,-1.82708289171457,-3.53168742069817,-5.48951972369085,-7.38438081478424,-9.75668190939714,-12.7152128680843,-14.0114665414707,-17.6799821103574,156.622956480472,144.905138779497,136.053176159141,128.48246244384,126.863948833313,124.47043915871,120.362423334817,118.016590110134
0.50293542074364,-2.01330487689263,-3.95589681949332,-6.19732839512673,-8.52545430106437,-11.2792873412854,-14.9467906189877,-16.8981047072057,-22.2283941106979,153.082517360486,140.609201094216,131.593761703144,123.533296280146,122.087856280035,122.18827797459,116.135036531304,119.085013858378
0.508610567514677,-2.22487212771939,-4.44518835794661,-7.00266508486024,-9.88408115372022,-13.2399191248711,-17.8544073506589,-21.3350043383591,-30.6518898105664,149.383450236954,136.087604570551,126.920193991447,118.743909591742,117.183170639011,121.364505092718,113.21801532901,137.672517206777
0.514285714285714,-2.46578649762401,-5.01336286633209,-7.93128472428398,-11.496705146124,-15.8953658308061,-22.0544581031717,-30.5371074143701,-30.4162397669327,145.511287171155,131.319779173203,121.929988783263,114.192207828077,112.417531684958,124.119494677298,119.74571091665,-114.116108608509
0.519960861056751,-2.74071982709202,-5.6774928435477,-9.02447723386191,-13.4243552202252,-19.8173741123673,-29.3271686054474,-30.9143748082129,-22.5406858426977,141.450395214303,126.287976454484,116.492694776163,109.841881706394,108.501186258151,144.496059391062,-102.442549467395,-96.676672692659
0.525636007827789,-3.0551101169399,-6.45839798286509,-10.3457467077774,-15.7942643255775,-26.9758809181966,-29.8405135852705,-21.9794317511724,-18.3676694175939,137.183814185745,120.977211288549,110.44456675775,105.434048103334,108.984980311511,-122.623144889519,-95.0920577668461,-95.0588135530304
0.531311154598826,-3.41526496722114,-7.38132813419519,-11.9920698717383,-18.9075459060854,-36.994633207054,-22.3354493556989,-17.8681591928123,-15.5717284903253,132.692915040852,115.371451894422,103.55030646258,100.223895131255,-122.581291394054,-100.214664759664,-97.0844696816818,-96.4025927554354
0.536986301369863,-3.82846529758758,-8.47727663541068,-14.1179066200039,-23.6062742671701,-23.8764717175562,-18.0893427547219,-15.2771005528758,-13.4897015505664,127.956779254624,109.442400077652,95.3646659282722,91.6814727688991,-99.1013356554695,-97.9150050855466,-100.081443461658,-98.9369326850128
0.5426614481409,-4.30308052162892,-9.78575864029766,-16.9929684295753,-33.0677923243731,-19.0457584598994,-15.2645587915982,-13.4232750355555,-11.8615784593691,122.950981448385,103.124297094044,84.747427109673,57.9838906364808,-100.278832367217,-99.5347005996642,-103.134667226302,-102.110698496117
0.548336594911937,-4.84868840501555,-11.3605609390539,-21.1255840168568,-28.698091233587,-16.1798198153737,-13.2075435771815,-11.9906655101885,-10.5598387432874,117.645451090578,96.260711179183,67.7590465572113,-56.4672765852809,-102.917170799859,-102.528471819562,-106.053697883203,-105.630156514207
0.554011741682975,-5.47621143511749,-13.2809772139237,-26.6188489926869,-21.3879277214603,-14.1830440070117,-11.6409898869596,-10.820782126754,-9.5083901211037,112.00075611974,88.4863038137454,26.437068540914,-75.0032964906569,-105.642426698337,-106.074811595872,-108.848901754322,-109.284593825139
0.559686888454012,-6.19806679453488,-15.6712561397144,-25.2969101022448,-17.3367910949679,-12.6574977412103,-10.4176012487434,-9.82763716391011,-8.65311140245405,105.961824139467,78.9272437928204,-43.8167586110365,-83.4997500580164,-108.217148103254,-109.786347985534,-111.594660460508,-112.915479772895
0.565362035225049,-7.02829718966683,-18.714531419689,-20.4096340272801,-14.5961786610016,-11.4132129841792,-9.44505696029679,-8.96483958528903,-7.95092513671591,99.447486458467,65.301942803966,-73.3761025388951,-90.2054561842701,-110.660929949384,-113.44668665013,-114.368453078504,-116.414605568045
0.571037181996086,-7.98253585184579,-22.4344660829204,-17.1152145898036,-12.5864166549148,-10.3500850566453,-8.65854378216336,-8.2085125556863,-7.36627026159485,92.333106634859,41.0549851631466,-86.5547831950438,-96.2981257452156,-113.075912841913,-116.933343589478,-117.219035407456,-119.722366958853
0.576712328767123,-9.07732864469817,-24.6857644554996,-14.8407807902361,-11.0575190523666,-9.41623677145913,-8.00941273594,-7.54649927330814,-6.87020389011101,84.4216604845996,-4.51642470890248,-94.8142722989684,-102.010432454112,-115.57261665746,-120.187469667881,-120.155394272773,-122.820211835755
0.58238747553816,-10.3274114764978,-22.2190254509859,-13.158020992222,-9.87249805611159,-8.58756785473996,-7.46016792658488,-6.9713022619095,-6.44000700280689,75.3956887696509,-47.0679542711736,-100.896261652285,-107.35987334953,-118.227482035815,-123.197403142001,-123.151621726067,-125.719156650126
0.588062622309198,-11.7370116579533,-18.8459450270125,-11.8416550578452,-8.94325914483112,-7.85462161712086,-6.98225167913769,-6.47593782958209,-6.0586290492443,64.7412870715588,-68.6793013810941,-105.750971480672,-112.317601514811,-121.063977096387,-125.986639257135,-126.160470497218,-128.448651172244
0.593737769080235,-13.2750082684499,-16.1726964706616,-10.7636283390349,-8.20707856966033,-7.21358413292933,-6.55501158182911,-6.05212331574573,-5.71402560135047,51.6522726087839,-80.7963588245958,-109.829218889173,-116.85717094467,-124.055793638352,-128.601977240995,-129.128929863919,-131.047588333629
0.599412915851272,-14.8138264741637,-14.0974349201532,-9.84665085439792,-7.61639046361712,-6.66086488046909,-6.16495776664697,-5.69006559078635,-5.39853266219557,35.0341339752456,-89.1285188012434,-113.404314868022,-120.967799442501,-127.143566007963,-131.100770102617,-132.010921418079,-133.556870289
0.605088062622309,-16.0319683729054,-12.4396499999076,-9.04343474415646,-7.13362922141173,-6.19070498975889,-5.80474809727133,-5.37913852810319,-5.1081616946207,14.0985309387557,-95.7129260510935,-116.669487611019,-124.656825575456,-130.254882837759,-133.538189535377,-134.775020189694,-136.012432904112
0.610763209393346,-16.4554007115935,-11.0818999404549,-8.32609300938956,-6.72839259370234,-5.7948297217961,-5.47169245792497,-5.10888066400863,-4.84160590101525,-9.87700390922079,-101.37939364202,-119.767954525202,-127.949809422568,-133.320367292082,-135.956853149422,-137.40706613928,-138.439324347801
0.616438356164384,-15.9045917318454,-9.95132145749202,-7.67958771924499,-6.37598571553966,-5.46309368101213,-5.16593680528986,-4.86991194519636,-4.59897315742757,-32.9207066680029,-106.506278527813,-122.800485252694,-130.890409351983,-136.283368178001,-138.381032554288,-139.908670700459,-140.848712692448
0.622113502935421,-14.7375232648646,-9.00068847030564,-7.09686144206927,-6.0569295499741,-5.18438858870423,-4.88869382705078,-4.65454227176415,-4.38054445421766,-51.8988555143478,-111.274917170069,-125.827421552037,-133.539221814166,-139.104233549802,-140.816146035045,-142.293230985942,-143.238986407858
0.627788649706458,-13.3954935275591,-8.19721872726274,-6.57494034680508,-5.75703410743493,-4.94747761872334,-4.64086643495275,-4.45701753851351,-4.18592089257136,-66.5931632857362,-115.771266531198,-128.872530495287,-135.969836297787,-141.761216080795,-143.252495832116,-144.581144175147,-145.600142220052
0.633463796477495,-12.1110267809854,-7.51638412865645,-6.11200174935586,-5.46751695830357,-4.74168456913397,-4.42223215399038,-4.27348397866438,-4.01372082540125,-78.0660727156917,-120.033276787545,-131.93090646541,-138.261304896647,-144.24975749061,-145.671184252752,-146.795432890229,-147.919170164451
0.639138943248532,-10.9608417611654,-6.93856245106537,-5.70554574301699,-5.18468454609767,-4.55750291277287,-4.23116882952913,-4.10177703289349,-3.86171857017984,-87.3343737210608,-124.075613360942,-134.979825474268,-140.488426637613,-146.580689493095,-148.05036788346,-148.95810653859,-150.184351439531
0.644814090019569,-9.95525368876612,-6.44727470873515,-5.35166060607509,-4.90900989089713,-4.38713530923803,-4.0647884643072,-3.94109702213581,-3.72716803488637,-95.0971856868276,-127.90333261685,-137.989883698986,-142.712871664138,-148.777595743606,-150.370433208593,-151.087326143695,-152.38756726705
0.650489236790607,-9.08250334379372,-6.02829218594195,-5.04514787417845,-4.64382789910915,-4.22494281270552,-3.91932881522751,-3.79158077486211,-3.60711783573907,-101.800526835723,-131.519449201349,-140.933806621251,-144.977564470922,-150.87288575534,-152.61759812708,-153.195394906436,-154.525112420251
0.656164383561644,-8.32555421709837,-5.66920374329726,-4.78012482167204,-4.39398318338592,-4.06768806525433,-3.79066820217151,-3.65380355008095,-3.49866234371957,-107.728644076887,-134.928865313322,-143.791440303272,-147.304611765115,-152.902701939825,-154.785698546615,-155.287944755417,-156.597782110659
0.661839530332681,-7.66773280738505,-5.35921291681083,-4.55070867594056,-4.16458862252077,-3.91446944399236,-3.67484306153086,-3.52829904699297,-3.39916287258604,-113.067042618171,-138.140075249493,-146.550928410381,-149.695890295202,-154.90125214837,-156.876247560387,-157.364529361553,-158.610629861418
0.667514677103718,-7.09433531779697,-5.08903912339611,-4.35150217804128,-3.95993154474338,-3.76629544741295,-3.5684700961653,-3.41520229071628,-3.30646453584727,-117.940752079855,-141.165511705405,-149.207280010853,-152.135948588277,-156.895652711988,-158.897084363314,-159.420427539081,-160.572275952372
0.673189823874755,-6.59285335653525,-4.85085549991525,-4.17778249589077,-3.78265208593796,-3.62536811784189,-3.46900284613074,-3.31408915712481,-3.21907090769354,-122.437011906886,-144.021075564982,-151.760001034041,-154.597191184031,-158.902587322729,-160.860134247263,-161.44905350558,-162.493563306189
0.678864970645793,-6.15277172050748,-4.63822650923139,-4.0254565693841,-3.63336567936258,-3.49427239058887,-3.37480395128358,-3.22401201145872,-3.13621124325998,-126.618853904051,-146.725195990251,-154.21112657755,-157.04637018059,-160.927469352955,-162.778973079324,-163.444173135999,-164.385720990761
