"Freq [GHz]","dB(S(1,1)) [] - $eps1='1' $eps2='0'","dB(S(1,1)) [] - $eps1='2' $eps2='0.1'","dB(S(1,1)) [] - $eps1='3' $eps2='0.2'","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'"
1.0384,-1.45275099215008,-1.37180128885848,-1.19563281057228,-1.05901776069449,-1.286003807279,-1.44605622294014,-1.53682055086962,-1.6328379183544,-1.64648044311598,-1.65954261119205,-1.51485998150525,-1.55585095581315,-1.56688858362347,161.038407695877,143.035935977095,128.858383897624,118.106542202744,109.66052052443,105.56135712043,101.642970518319,98.5142474848746,95.8100998813226,94.6826637739432,95.014878918524,93.5744748625369,93.6399938868613
1.04622,-1.4379366567304,-1.34621096207769,-1.16823675823241,-1.04239213837037,-1.27919199420364,-1.44027409688758,-1.53192754514396,-1.62720673535664,-1.64416872773783,-1.66066531776309,-1.52152492079272,-1.56401297417423,-1.57811604526026,157.852011295581,139.938608435528,125.856523094141,115.221689980276,106.939924277258,102.969597617345,99.1735905294859,96.1406821292479,93.5358319801331,92.4455981222088,92.7503467656595,91.3573104606888,91.4332444136406
1.05404,-1.42127732928049,-1.31958055241021,-1.1408526677092,-1.02668725721086,-1.27324035161313,-1.43470913821055,-1.52675016903302,-1.62120541654336,-1.64140577192054,-1.66124305536959,-1.52782989633167,-1.57187095707321,-1.58893926082287,154.692545121582,136.887202282495,122.911479134053,112.401052423542,104.292522110732,100.451952046962,96.7756379417326,93.8359433609238,91.3283605756337,90.2767430153888,90.555041734818,89.2102787254546,89.2989747867195
1.06186,-1.40289684434839,-1.29208460276793,-1.11364080539895,-1.0120039570817,-1.26811985426435,-1.42930790618878,-1.52131210216449,-1.61490334857848,-1.63825392413226,-1.66129230363439,-1.53380074964624,-1.57940194820361,-1.59928105223285,151.563463053168,133.88382729748,120.02427847884,109.645026259738,101.71806367119,98.0071266689997,94.4472079664859,91.5981747632019,89.1859821341725,88.1744710953305,88.4276350559657,87.1322186165356,87.2361062220058
1.06968,-1.38292792855105,-1.26389406512405,-1.08674948639168,-0.998429149383451,-1.2637809877895,-1.42401810062177,-1.51564279637793,-1.6083644423337,-1.63476347450005,-1.66081360060993,-1.53944115465572,-1.5865536060908,-1.60902810808885,148.467978286125,130.930288309554,117.195667010411,106.953790637551,99.2160317329636,95.6335815456183,92.1863137225464,89.4254943119748,87.1069674963741,86.137088351416,86.3667565010541,85.1218933865536,85.2434314966162
1.0775,-1.36150999657181,-1.23517453566277,-1.06031461185898,-0.986035638861031,-1.26015648116005,-1.4187916067144,-1.50977613601634,-1.60164632066229,-1.6309728011353,-1.65979260492598,-1.54473239769944,-1.59324438108946,-1.61803210811654,145.409047919366,128.028093861626,114.426130238956,104.327333446551,96.7856531586803,93.3295721471347,89.9909199455558,87.3160098535059,85.0895692801201,84.1628355045788,84.3709905659356,83.177974180696,83.3195818883867
1.08532,-1.33878697022894,-1.20608477581532,-1.03445949493984,-0.974881897743526,-1.25716466274358,-1.41358683502939,-1.50374901132149,-1.59479975259444,-1.62690872044798,-1.65820154561059,-1.54963356273025,-1.59936457245434,-1.6261125818672,142.389362011384,125.17846790109,111.715914424458,101.765476461024,94.4259110281976,91.0931912912072,87.8589708260768,85.2678315142647,83.1320274726993,82.2498879090148,82.4388688358506,81.2990184864885,81.4629889627926
1.09314,-1.31490517782605,-1.17677552029666,-1.00929493693922,-0.965011763897273,-1.25471329914478,-1.40837030319932,-1.49759991310325,-1.58786830173501,-1.62258701825544,-1.65600106606728,-1.55408224001773,-1.60477851559964,-1.63306184022019,139.411336975941,122.382363911024,109.065048134081,99.2678985957156,92.1355589204203,88.9224099804384,85.7884124321443,83.2790814838442,81.2325733890481,80.3963545386783,80.5688588155827,79.4834446499063,79.6718442920921
1.10096,-1.29001138209695,-1.14738856354812,-0.984919513630665,-0.956454056408419,-1.25270372593857,-1.4031174751903,-1.49136762640101,-1.58088815680358,-1.61801314703583,-1.65314245652538,-1.55799588709363,-1.6093281236757,-1.63865219613926,136.47711308227,119.640480920595,106.473363840879,96.8341566073017,89.9131381404071,86.8151158405516,83.7772103249156,81.3479015553475,79.3894322031639,78.6002767477896,78.7593498502605,77.7295043933403,77.9440613354566
1.10878,-1.26425097559153,-1.11805610841816,-0.961420031115523,-0.949222127314066,-1.25103504498166,-1.39781293069241,-1.48509007249985,-1.57388811490627,-1.61318308048337,-1.64957024979192,-1.56127396460706,-1.61283793946816,-1.64264548809405,133.58855572732,116.953280864322,103.940519228508,94.463702651354,87.7569983478116,84.7691480926363,81.8233630290488,79.472458745805,77.6008242849753,76.8596275718579,77.0086371316669,76.0352559779388,76.2772446165772
1.1166,-1.23776637187095,-1.088900355114,-0.938872111553866,-0.943313395415388,-1.24960815089468,-1.39244997661701,-1.47880332459156,-1.5668896922693,-1.60808431946263,-1.64522512951485,-1.5638009433546,-1.61512173852533,-1.64480464343597,130.747260089629,114.321006802329,101.466017946676,92.1558982140632,85.665321629938,82.7823283180387,79.9249120188361,77.6509492752514,75.8649656096344,75.1723123616629,75.3149051714294,74.398541254567,74.6686717646722
1.12442,-1.21069561093946,-1.06003330479584,-0.91734087102649,-0.938708934870916,-1.24832936270343,-1.38702983351094,-1.47254080382441,-1.55990734187488,-1.60269704363778,-1.64004707093993,-1.56545022944273,-1.61599056501359,-1.64490669840477,127.954558724623,111.743701575204,99.049229611267,89.9100240971506,83.6361496181253,80.8524865999022,78.0799488310033,75.8816011454847,74.1800675334504,73.5361715101779,73.6762124530939,72.816970188819,73.1152936630675
1.13224,-1.18317118782449,-1.03155675005785,-0.896881654053571,-0.935373214393529,-1.24711347389607,-1.38156053350807,-1.46633264933822,-1.55294876210627,-1.59699540037849,-1.63397860454165,-1.5660889824985,-1.61526189090385,-1.64275637652979,125.211531643995,109.22122651694,96.6894089056907,87.7252863400092,81.6674128592102,78.9774829474423,76.2866198492609,74.1626755324379,72.5443362525166,71.9489859167092,72.0904792260345,71.2879163894529,71.6137567184822
1.14006,-1.15531910486167,-1.00356242394067,-0.87754079221617,-0.933254098540571,-1.24588608988241,-1.37605565681622,-1.46020524762449,-1.54601528477745,-1.59094891762278,-1.62696806700531,-1.56558371081464,-1.61276939118778,-1.63819908349689,122.519018413813,106.753279914652,94.3857136773643,85.6008182196919,79.7569613645186,77.1552241649695,74.5431292236399,72.4924671819978,70.9559722748732,70.4084856539547,70.5554804772177,69.808526615028,70.1604491079265
1.14788,-1.12725814117931,-0.976132279671415,-0.859356357170979,-0.932283226938795,-1.24458518768053,-1.37053301508951,-1.4541809022408,-1.53910233435461,-1.58452402041339,-1.61897268596157,-1.56380642594296,-1.60837265671704,-1.63113207069662,119.877631824821,104.339414959723,92.137221961157,83.5356787662414,77.9025951143168,75.3836765343529,72.8477403088645,70.8693039907014,69.4131702314376,68.9123620447578,69.0688459776019,68.3757461125778,68.751570006017
1.1557,-1.09909932707901,-0.949338874775647,-0.842358881412231,-0.932376876915271,-1.24316189902729,-1.36501336688328,-1.44827762362948,-1.53219995279549,-1.57768562278735,-1.60996133857684,-1.56064104069916,-1.60196605973945,-1.62151259964266,117.287772706913,101.97905698572,89.9429478851377,81.5288485272935,76.102093302494,73.6608747937359,71.1987759331054,69.2915459416552,67.9141193357454,67.458283064281,67.6280689026289,66.9863600655763,67.383217678524
1.16352,-1.07094560696794,-0.923245835218623,-0.826572023184345,-0.933437388164697,-1.24158057675659,-1.35951922624647,-1.44250901951309,-1.52529338596219,-1.57039875817927,-1.59991683199305,-1.55598961494613,-1.59348597764798,-1.60936221648305,114.749645500411,99.6715198455275,87.80185643135,79.5792236067226,74.3532412429041,71.9849279692999,69.5946177462294,67.7575835607328,66.4570047592935,66.0439116623941,66.2305238638635,65.6370495461459,66.0514895472158
1.17134,-1.04289167135884,-0.897908377772027,-0.812013155014536,-0.935355185223859,-1.23981824880851,-1.35407380319854,-1.43688426850281,-1.51836372812013,-1.56263020375326,-1.58883757674267,-1.54977800968608,-1.58291568532484,-1.59476668443232,112.263274233227,97.4160213158153,85.7128770317719,77.6856092084628,72.6538540995181,70.3540226138675,68.0337048401356,66.2658360571575,65.0400101361936,64.6669263069976,64.8734943252233,64.3244585073965,64.7525854658932
1.17916,-1.01502393704069,-0.873373871384536,-0.798693858669936,-0.938011378085472,-1.23786359175045,-1.34870009589737,-1.43140816227175,-1.51138862063467,-1.55435004796178,-1.57673856105878,-1.54196051501333,-1.57028744044036,-1.57787164463488,109.828518600329,95.2116974639435,83.6749159792048,75.8467140309128,71.0017968902172,68.766423987893,66.5145317953852,64.8147493092829,63.661321331229,63.3250428072081,63.5542083989432,63.0452668298186,63.4829049184418
1.18698,-0.98742065370457,-0.849682421095688,-0.786620312832469,-0.941280859651085,-1.2357155660329,-1.34342013950555,-1.42608120477505,-1.50434299961148,-1.54553314722809,-1.56365158119549,-1.53252307769947,-1.5556815794969,-1.55887458285281,107.445089885389,93.0576159381425,81.6868676276585,74.0611468209561,69.3950005151743,67.2204756522211,65.035646276051,63.4027938515453,62.3191315144408,62.016036316739,62.2698810629524,61.7962635617468,62.2391297722012
1.1948,-0.960152115725101,-0.826867460590886,-0.775793563833105,-0.945035759346241,-1.23338185075529,-1.33825440608876,-1.42089975992987,-1.49719988523464,-1.5361604177072,-1.54962473502038,-1.52148486588464,-1.53922276661853,-1.53801407496704,105.112566508802,90.9527881751656,79.7476243464774,72.3274162112059,67.8314738318694,65.7145978842304,63.5956462669032,62.0284630141721,61.0116474898909,60.7377623732761,61.0177600695577,60.5744144352293,61.0182863680908
1.20262,-0.933280958633608,-0.804956342019786,-0.76620967440779,-0.949149064530743,-1.23087720031858,-1.33322134292455,-1.41585624191551,-1.48993120296382,-1.52621991209931,-1.53472123745757,-1.50889805806109,-1.52107383565671,-1.51555750401302,102.830409031912,88.8961805375799,77.8560851764029,70.6439346335524,66.3093120201303,64.2472852524184,62.1931770378345,60.6902713553946,59.7370971226062,59.488175888911,59.795172350401,59.3769185162193,59.8177836242379
1.21044,-0.906862521295316,-0.783970913857511,-0.757859750799657,-0.953498193096599,-1.22822182317278,-1.32833703279127,-1.41093934447962,-1.48250862387913,-1.51570763946945,-1.51901766085217,-1.49484590946085,-1.50142788973992,-1.49178846516399,100.597974480711,86.8867244121803,76.0111631249371,69.0090266705581,64.8267016325098,62.8171036172375,60.8269279021054,59.3867535113849,58.4937376205395,58.2653471773437,58.5995676421426,58.2012502800405,58.6354268640691
1.21826,-0.880945256543333,-0.763928079597467,-0.75072985486399,-0.957968297470226,-1.2254398579708,-1.32361495830478,-1.40613430750512,-1.47490440862829,-1.50462809757627,-1.50260173620204,-1.47943930647115,-1.48049943919516,-1.46699492719858,98.4145298933396,84.923325316,74.2117910246933,67.4209417246995,63.3819228224958,61.4226867645955,59.4956288360999,58.1164635675652,57.2798643506574,57.0674743427929,57.428556389074,57.0451852193723,57.4694097153511
1.22608,-0.85557117494746,-0.744840331723319,-0.744800814841268,-0.962455102456732,-1.22255799801929,-1.31906585270366,-1.40142322024168,-1.46709223692327,-1.49299450149577,-1.4855698698373,-1.462812145266,-1.45851536191939,-1.44145895445858,96.2792650216544,83.0048710624761,72.4569258714245,65.8778704253477,61.9733492722238,60.0627328277009,58.1980470247605,56.8779750321042,56.0938198183743,55.8928916493553,56.2799396354681,55.9068089403555,56.3182882835311
1.2339,-0.830776308439223,-0.726716256845698,-0.74004795634184,-0.966867124024468,-1.21960429304892,-1.31469762076218,-1.39678536132921,-1.45904800250678,-1.48082870809594,-1.46802453355231,-1.44511594880976,-1.43570637502458,-1.41544847892878,94.191304150452,81.1302390508118,70.7455515666233,64.3779638257183,60.5994463351081,58.7360006058084,56.9329833919531,55.6698814571595,54.9340024173374,54.7400737837551,55.1517295077081,54.7845113033072,55.1809427497296
1.24172,-0.806591182477662,-0.709561008998468,-0.736440783100837,-0.97112717547019,-1.21660713943273,-1.31051531565724,-1.39219757584148,-1.45075055259067,-1.46816085180829,-1.45007167593578,-1.42651415983813,-1.41229954418209,-1.38921130797625,92.1497170106719,79.2983027430689,69.0766800009927,62.9193541998919,59.2587678657687,57.441305857942,55.6992691853848,54.490797722127,53.79887456644,53.6076362001338,54.0421598445647,53.6769683063347,54.0565316405427
1.24954,-0.783041287376016,-0.693376749011807,-0.733942645050049,-0.975173132727776,-1.21359445628645,-1.30652115985263,-1.38763468913985,-1.44218235078433,-1.45502872167309,-1.43181828155396,-1.40717651984034,-1.38851216442053,-1.36297130200005,90.1535287926394,77.5079373965465,67.4493504484684,61.5001761657311,57.9499521478641,56.1775176203692,54.4957626809444,53.3393619560945,52.6869698845137,52.4943319582697,52.9496874227352,52.5831150231331,52.9444434712755
1.25736,-0.760147541161616,-0.678163048542148,-0.732510438036352,-0.978957992224123,-1.21059303537135,-1.30271460054139,-1.3830699564875,-1.43333004384348,-1.44147692170413,-1.41337017653369,-1.38727387684982,-1.36454715691325,-1.33692647886116,88.2017292713165,75.7580251180071,65.8626272919315,60.1185869313294,56.6717172619706,54.9435545812853,53.3213460779161,52.2142380399026,51.5968991202929,51.3990456261269,51.8729849383911,51.5021130107436,51.8442495226192
1.26518,-0.737926737962011,-0.663917257813328,-0.732094384436456,-0.982449305371107,-1.20762804684361,-1.29909239238448,-1.3784755459414,-1.42418491520931,-1.42755586505596,-1.39483014790436,-1.36697367342059,-1.34058996557465,-1.31124870077862,86.2932810734611,74.0474593063689,64.31559616711,58.7727846427705,55.4228561676046,53.7383815289802,52.1749226532658,51.1141185946184,50.5273546300001,50.3207849045304,50.810927379432,50.4333153251798,50.7556604322306
1.273,-0.716391977348774,-0.65063483642653,-0.732637945820925,-0.985628108746499,-1.20472267986406,-1.29564870239816,-1.37382305048961,-1.41474321198614,-1.41332065711268,-1.37629641340632,-1.34643626682106,-1.31680681820747,-1.28608456387737,84.4271271201435,72.3751485443283,62.8073586911869,57.4610240839154,54.2022317030607,52.5610058853731,51.0554142448738,50.037728334018,49.4771132895338,49.2586706551581,49.7625736436559,49.3762317322692,49.6784882304764
1.28082,-0.695553071297022,-0.638309646782822,-0.734077916688096,-0.988487486657212,-1.2018978964125,-1.29237523353689,-1.36908402343815,-1.40500633681329,-1.39882992305248,-1.35786145110404,-1.32581213999622,-1.29334414311608,-1.2615571239326,82.6021972909087,70.7400200003609,61.3370260390572,56.1816292725109,53.0087716574512,51.4104743279761,49.9617591289588,48.983827637435,48.4450378126261,48.2119259834487,48.7271452529925,48.3304960519857,48.6126145676235
1.28864,-0.675416926505854,-0.626934209713016,-0.736344741453642,-0.991030904549057,-1.19917227734041,-1.28926136503624,-1.3642305291074,-1.39498090140307,-1.38414463237939,-1.33961117570663,-1.30523998383058,-1.27032889882131,-1.23776813596277,80.8174143518942,69.1410223915604,59.9037117159784,54.9330027902547,51.8414640131098,50.2858695060034,48.8929103477461,47.9512161873927,47.4300765355976,47.1798649523426,47.7040038373843,47.2958369088726,47.5579651914303
1.29646,-0.655987900712588,-0.616499921911755,-0.739363085075002,-0.993270440619538,-1.19656194157562,-1.28629430869071,-1.35923569900534,-1.38467864417133,-1.36932696676888,-1.32162443202946,-1.28484557356186,-1.24786957336492,-1.21480054490645,79.0716992014348,67.5771285578733,58.506523964666,53.7136319266614,50.699352424643,49.1863068525297,47.8478345368819,46.9387365083497,46.4312617947155,46.1618814115548,46.692628777069,46.2720525755045,46.5144902741816
1.30428,-0.63726813235946,-0.606997234728699,-0.743052671174666,-0.995225023367579,-1.19408052163208,-1.28345928106199,-1.35407428190599,-1.37411621996187,-1.35443926935108,-1.30397276520498,-1.26474132585571,-1.22605763047713,-1.19272102746579,77.3639754801187,66.0473376876388,57.1445583007245,52.5220919102368,49.5815319667959,48.1109314999269,46.8255112831333,45.9452772557229,45.44770707964,45.1574383161448,45.6925960553097,45.2589901217608,45.4821499051011
1.3121,-0.619257843591799,-0.598415793816692,-0.747329381455537,-0.996918758705705,-1.19173918122383,-1.2807396921922,-1.3487231750249,-1.36331487479929,-1.33954310427924,-1.28672042181829,-1.24502640580608,-1.204969213328,-1.17158244408523,75.6931735992189,64.5506772311926,55.8168907035802,51.3570466203045,48.487145164427,47.0589153058515,45.8249330322464,44.9697761140442,44.4786031797745,44.1660578051968,44.7035590386883,44.256528736238,44.4609039391436
1.31992,-0.60195561700452,-0.590744539112967,-0.752106588298641,-0.998379405354155,-1.18954666321214,-1.27811735157551,-1.34316192265638,-1.35230002280568,-1.32469844573023,-1.26992453490195,-1.22578725122982,-1.18466695513056,-1.15142611029285,74.0582342328649,63.0862045267305,54.5225719697509,50.2172472394355,47.4153782986426,46.0294540028819,44.8451055416795,44.0112221885325,43.5232135564051,43.1873122133705,43.7252316006632,43.264566861157,43.4507053714379
1.32774,-0.585358646940202,-0.583971764693827,-0.757296671060549,-0.99963703413948,-1.18750935862357,-1.27557269220279,-1.3373731685343,-1.34110074542265,-1.3099630064276,-1.25363544771671,-1.20709839070012,-1.16520178390266,-1.13228383698933,72.4581113259109,61.6530081618082,53.2606236826076,49.1015293143718,46.3654579763104,45.0217644868062,43.8850488568041,43.0686578038865,42.5808691760714,42.220816103596,42.7573737526516,42.2830126522039,42.4514964593716
1.33556,-0.569462966386881,-0.57808513817602,-0.762812648225592,-1.00072288724226,-1.1856313895626,-1.27308501316792,-1.3313430488093,-1.32974923483721,-1.29539170771398,-1.23789713554211,-1.18902344751468,-1.14661464315545,-1.11417971958848,70.8917746608163,60.2502090799577,52.0300361414153,48.0088086725817,45.3366479424233,44.0350822631656,42.9437987657607,42.1411796520474,41.6509630255686,41.2662193463967,41.7997797601478,41.3117772292847,41.4632069044991
1.34338,-0.554263650716856,-0.573071679645523,-0.76856984466937,-1.00166843803826,-1.18391470075679,-1.27063274092044,-1.32506151383337,-1.31828020406438,-1.2810362864998,-1.22274769004962,-1.17161624078625,-1.12893807911408,-1.09713167734621,69.3582120270123,58.8769614367294,50.8297684540268,46.9380765886233,44.3282461094898,43.0686590745418,42.0204086693792,41.2279392670785,40.7329445069423,40.3232012152315,40.8522685855282,40.3507701888213,40.4857535182745
1.3512,-0.539754999631404,-0.568917700565548,-0.774487507553858,-1.00250464111756,-1.18235915610093,-1.26819370852918,-1.31852256905886,-1.30673028534567,-1.26694502940639,-1.20821983691513,-1.15492191433193,-1.11219766798347,-1.08115275825548,67.856431035976,57.5324532003758,49.6587508347005,45.8883945336033,43.3395817807746,42.1217607325361,41.1139517835769,40.3281428347281,39.8263138810137,39.3914654390485,39.9146764220907,39.3998968906169,39.5190409065227
1.35902,-0.525930698732097,-0.565608703794265,-0.780490286700761,-1.0032613548361,-1.18096263789682,-1.2657454515465,-1.31172442800009,-1.29513743684357,-1.2531626208269,-1.19434146317668,-1.13897804233605,-1.09641327388101,-1.06625223307376,66.3854606161442,56.2159064871908,48.5158889789618,44.8588887728972,42.3700130422712,41.1936651809733,40.223523579096,39.4410503702572,38.9306168967911,38.4707361238589,38.9868510400595,38.4590570935025,38.5629628151534
1.36684,-0.512783962168448,-0.563129246752647,-0.786509505395714,-1.00396691483991,-1.17972114759237,-1.26326551813519,-1.30466957341251,-1.28354037501433,-1.23973008963513,-1.18113613637609,-1.12381567668103,-1.08160014012493,-1.05243650592662,64.9443522268228,54.9265776109585,47.4000702357093,43.848745014959,41.4189243009178,40.2836608154876,39.3482443534298,38.5659743245152,38.0454397100133,37.560754450513,38.0686476588319,37.5281445827881,37.6174038733619
1.37466,-0.50030765779972,-0.561462770949123,-0.792484164176814,-1.0046478355445,-1.17862890771207,-1.2607317901496,-1.29736472618362,-1.27197804694616,-1.22668483833143,-1.16862360238746,-1.10946031409096,-1.06776982437212,-1.03970986959466,63.5321808212436,53.6637568238928,46.3101711735922,42.8572032562202,40.4857239496075,39.3910450842347,38.4872618242095,37.7022776909972,37.1704041650503,36.661276047857,37.1599260695709,36.6070475042885,36.6822415500505
1.38248,-0.488494416260826,-0.560591402450776,-0.798361641059173,-1.00532861691614,-1.17767846533431,-1.25812281090019,-1.2898207249769,-1.26048915356698,-1.21406073866096,-1.15682025286324,-1.09593277154683,-1.05493099263589,-1.02807513229985,62.1480455893851,52.4267677218767,45.2450660604684,41.8835529171671,39.5698421416854,38.5151233905943,37.6397536364003,36.8493717022742,36.3051634864678,35.7720689461492,36.2605487590508,35.6956491818657,35.7573482060567
1.3903,-0.477336725275708,-0.560495729501884,-0.804098074334476,-1.00603163545107,-1.17686079798952,-1.25541811438327,-1.28205232293875,-1.24911173119007,-1.20188827849488,-1.14573955659366,-1.08324996620652,-1.04309008917918,-1.01753414004068,60.791070507673,51.2149662831809,44.2036357430212,40.9271283278913,38.6707286621377,37.6552083144386,36.8049296818711,36.0067132046733,35.449398401578,34.8929120202728,35.3703798172111,34.7938292559864,34.8425931759136
1.39812,-0.466827010466825,-0.561154565253144,-0.809658435942391,-1.00677710054132,-1.17616542322717,-1.2525985500447,-1.27407791071385,-1.23788279565246,-1.19019474624722,-1.13539245155762,-1.07142560146547,-1.03225189947421,-1.00808821509446,59.460404720056,50.0277395140797,43.1847764318458,39.9873045882919,37.78785088552,36.810619162952,35.9820341411842,35.1738018057867,34.6028137003732,34.0235938421939,34.4892844474428,33.9014650270452,33.937844854997
1.40594,-0.456957703848964,-0.562544705392313,-0.815016322231217,-1.00758305992198,-1.17558051327162,-1.24964659646,-1.26591917737299,-1.22683805033248,-1.17900444066303,-1.12578769642858,-1.06047076432865,-1.02242002235551,-0.999738527453168,58.155222774467,48.86450367884,42.1874079527349,39.0634938074148,36.9206918147851,35.9806818526293,35.1703471732887,34.3501768806719,33.7651352199483,33.1639118725247,33.6171289317088,33.0184329296213,33.0429727949449
1.41376,-0.447721301065782,-0.564640692231117,-0.820153503226356,-1.00846544056143,-1.17509301631985,-1.24654665705436,-1.25760072259033,-1.21601165687008,-1.16833889563803,-1.11693218150502,-1.05039444122647,-1.01359726562003,-0.992486412052861,56.8747247317176,47.7247020971312,41.2104811100172,38.1551417088262,36.0687481986277,35.1647291184506,34.3691861982049,33.5354145172781,32.9361072342236,32.3136719293277,32.7537809365659,32.1446100950663,32.1578498382515
1.42158,-0.43911040836986,-0.567414598405313,-0.825059280579956,-1.0094381138506,-1.17468878598982,-1.24328533084056,-1.24914963435125,-1.20543606544398,-1.1582171114663,-1.10883119996623,-1.04120396024346,-1.00578597694088,-0.986333640640876,55.61813616913,46.6078025091954,40.2529839112068,37.261724579671,35.2315287282382,34.3621010337827,33.577906736957,32.7291244727573,32.1154902191748,31.4726878830234,31.8991100727896,31.2798759836399,31.282354331973
1.4294,-0.431117780201931,-0.57083584449383,-0.829729708083741,-1.01051297619887,-1.17435272029542,-1.23985165145386,-1.24059504667191,-1.19514189990575,-1.14865578559541,-1.10148868076817,-1.03290536767204,-0.998988319382814,-0.981282653347145,54.3847080914182,45.5132940210106,39.3139465058606,36.3827465343575,34.4085523183732,33.5721458179865,32.7959027932618,31.9309471995342,31.3030589634488,30.6407815357259,31.0529886472424,30.4241140881317,30.4163724772871
1.43722,-0.423736348154134,-0.574871065506591,-0.834166727793311,-1.01170003817793,-1.17406891130726,-1.23623728830546,-1.23196769138564,-1.18515789212291,-1.13966953742449,-1.09490738465141,-1.02550374611303,-0.993206498052475,-0.977336751119704,53.1737167663821,44.4406836643786,38.3924447896415,35.5177370602071,33.5993464801953,32.794220896841,32.0226067824537,31.1405509895686,30.4986009878762,29.8177826472242,30.2152925645509,29.5772137222208,29.5598008754002
1.44504,-0.416959241978285,-0.579484041013995,-0.838377270199234,-1.01300751703724,-1.17382080628965,-1.23243670460631,-1.22329945690156,-1.17551085924096,-1.13127112302448,-1.0890890647114,-1.01900348026661,-0.988442941622062,-0.974500246253398,51.9844634956842,43.389492628586,37.4876027080946,34.6662488114761,32.803445795562,32.0276941760479,31.2574890277374,30.3576292740912,29.7019152418371,29.0035290806562,29.3859023520683,28.7390719158411,28.7125493355002
1.45286,-0.410779803214906,-0.584635702617437,-0.842372359924493,-1.01444192887554,-1.1735913807722,-1.22844726812292,-1.21462296534941,-1.16622571739022,-1.12347163671393,-1.08403459275581,-1.01340847518683,-0.984700439704502,-0.972778564136066,50.8162743349743,42.3592522432088,36.5985933605586,33.8278556199079,32.0203905059717,31.27194547723,30.5000568608202,29.581898104838,28.9128110425808,28.1978670401727,28.5647042951706,27.9095954459255,27.8745440121315
1.46068,-0.405191591893679,-0.590284230324503,-0.846166259991315,-1.01600817792412,-1.17336332344226,-1.22426931198863,-1.2059711775773,-1.15732552543635,-1.11628069733149,-1.07974405236861,-1.00872233019744,-0.981982234246947,-0.972178284687199,49.6684997702751,41.3494998176609,35.7246390462522,33.0021506905581,31.2497252299837,30.5263680836047,29.7498533736145,28.8130938343677,28.1311072265731,27.4006513806889,27.7515916757438,27.0887030310739,27.0457309382694
1.4685,-0.40018838668916,-0.596385246202846,-0.849775679094664,-1.01770964135687,-1.17311923226217,-1.21990614439111,-1.19737703344246,-1.14883155265407,-1.10970661774166,-1.07621679928351,-1.00494847003148,-0.98029206018716,-0.972707106713916,48.5405143610477,40.3597744609086,34.8650104217636,32.1887449542579,30.4909978241667,29.7903703388684,29.0064558757842,28.0509710043883,27.3566314849074,26.6117459679199,26.9464661156223,26.2763277192341,26.2260800140036
1.47632,-0.395764178805856,-0.602892109483041,-0.853219058027381,-1.0195482488053,-1.17284182059657,-1.21536400763846,-1.18887313268424,-1.14076336466365,-1.10375655661095,-1.07345148927579,-1.00209023305418,-0.979634127640445,-0.974373712128896,47.4317163571007,39.3896130240248,34.0190249483831,31.3872655517188,29.7437584027184,29.0633772410197,28.2694741170104,27.2953004435936,26.5892198559209,25.8310240696778,26.1492390266957,25.4724194909323,25.4155895016344
1.48414,-0.391913159780302,-0.609756312251802,-0.85651594415811,-1.02152455635407,-1.17251413156534,-1.21065198865565,-1.18049145963134,-1.13313892255067,-1.09843665191494,-1.07144607353318,-1.00015091463025,-0.980013034616875,-0.977187499473733,46.3415272944869,38.4385463159735,33.1860448009767,30.5973544249023,29.0075585315082,28.3448319761853,27.5385483345118,26.5458675726764,25.8287163528063,25.0583687577671,25.3598331710924,24.6769480947443,24.6142910551927
