Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'"
2.05225048923679,-27.3521844719796,-32.7119316733923,-34.4887993052865,-39.8460408383031,-52.5508166531731,-62.344568026376,-65.7772876582607,-72.2879362101384,-126.886831478367,-32.2822470427824,-151.804941995386,144.276910931281,154.671422268564,-149.188715356663,-80.1070008091513,29.1674364938011
2.05792563600783,-27.2874936696332,-32.6731972202415,-34.4392186869915,-39.8189703430106,-52.5937820723963,-62.4383868551281,-65.8736048864231,-72.4334412934778,-133.622782959936,-40.5586763063427,-162.257968554656,133.117714835468,142.904863434535,-161.649793149086,-93.4407715352868,15.2546576994316
2.06360078277886,-27.2165999952328,-32.6153209271834,-34.3874455457826,-39.7901834763682,-52.6336576232892,-62.5294299303445,-65.9669919530467,-72.5764058655942,-140.382483567792,-48.8438107638787,-172.726057380789,121.946627263072,131.130996823325,-174.112124165142,-106.777604860469,1.32775910720465
2.0692759295499,-27.1397897456016,-32.5390183817361,-34.3339108469129,-39.7595121511303,-52.6705455754915,-62.6177390352895,-66.0575229114675,-72.7167407011661,-147.167093866898,-57.1749884715718,176.788344011406,110.764356761426,119.348958589003,173.423511535864,-120.117988614934,-12.61385289121
2.07495107632094,-27.0573296293672,-32.4471179567463,-34.2791118834157,-39.7267826067645,-52.704551590393,-62.7033585768737,-66.1452749778567,-72.8543561994524,-153.977702274699,-65.5844225459459,166.283783979058,99.5707673608074,107.557992650882,160.956321773822,-133.462412604496,-26.5707196729203
2.08062622309198,-26.9694728261233,-32.3439442422394,-34.22355812541,-39.6918671157383,-52.7357819484641,-62.7863379316074,-66.2303304706645,-72.9891658647449,-160.815367035698,-74.0940635459805,155.759831112006,88.3650333476302,95.7574415432164,148.485497602377,-146.811377687941,-40.5433363463393
2.08630136986301,-26.8764659561646,-32.2344662210993,-34.1677245294272,-39.6547182984401,-52.764348261421,-62.8667404592889,-66.3127857081257,-73.1210967409632,-167.681136426299,-82.713292211467,145.216979064239,77.1459060393468,83.9467596843926,136.01024327827,-160.165371252543,-54.5321229681381
2.09197651663405,-26.7785556964635,-32.1234814696827,-34.1120170021174,-39.6153812512664,-52.7903434674379,-62.9446236197626,-66.3927306901025,-73.2500706031299,-174.576047930515,-91.4394913134216,134.656478625463,65.9120345533,72.1254423788496,123.529722175046,-173.524922368614,-68.5374806943379
2.09765166340509,-26.6759939577271,-32.0150264179118,-34.0567499506556,-39.5739824759483,-52.8138706165003,-63.0200689740686,-66.4702796188127,-73.3760360053313,178.49889013879,-100.260580581235,124.080142693868,54.6622737239113,60.2931067818901,111.043174264087,173.109507828536,-82.559674781775
2.10332681017613,-26.5690408179178,-31.9120701566649,-34.0021327894153,-39.5306989679433,-52.8350162695968,-63.0931572536421,-66.5455455332651,-73.4989445213431,171.542728873035,-109.158288079074,113.490150863489,43.3959138060769,48.4493714292919,98.5498191042152,159.737429624127,-96.5989342908522
2.10900195694716,-26.4579647797877,-31.8164432451936,-33.9482622039875,-39.4857149979483,-52.8538519654167,-63.1639692205103,-66.6186412692995,-73.6187533070529,164.554613783952,-118.111190453125,102.888856425924,32.1127815003352,36.5938295424815,86.0488585367255,146.358324691187,-110.655451257978
2.1146771037182,-26.3430403657366,-31.7289069847379,-33.895119381688,-39.4391769853878,-52.8704560293355,-63.232604637351,-66.6896989575293,-73.735445971721,157.533817157652,-127.097048248258,92.2785853220232,20.813189275012,24.7261198514914,73.5395786381687,132.971743917658,-124.729278745077
2.12035225048924,-26.2245434667071,-31.6492740186258,-33.8425741957439,-39.3911574400195,-52.8848918280481,-63.2991586410485,-66.7588460435892,-73.8490101981531,150.47976093286,-136.094402351475,81.6614218150088,9.49774452011553,12.8458181090546,61.0212534496991,119.577212877395,-138.820430359056
2.12602739726027,-26.1027452117691,-31.5765230124715,-33.7903992399618,-39.3416368533271,-52.8972327874115,-63.3637428976112,-66.82622674917,-73.9594606922079,143.392024934929,-145.083659160753,71.0389939717436,-1.83293707823566,0.952458760142764,48.4931858590617,106.174269097955,-152.92884020054
2.13170254403131,-25.9779053636773,-31.5088876896619,-33.7382948638934,-39.2905081573538,-52.9075366245292,-63.426456382738,-66.891972807099,-74.0668108952785,136.270337593522,-154.047977254951,60.4122890252396,-13.1785478514782,-10.9544396272182,35.9547266315264,92.7624847589444,-167.054346392418
2.13737769080235,-25.8502663184941,-31.4439326144444,-33.685923145634,-39.2376031564795,-52.9158905787846,-63.4874274710412,-66.9562455824985,-74.1711169039986,129.114549027317,-162.97422539899,49.781531909122,-24.5393629576224,-22.8754453347092,23.405216986197,79.3414032257527,178.803249836596
2.14305283757339,-25.7200487250356,-31.3786505739662,-33.6329460382602,-39.1827356114473,-52.9223628330128,-63.5467622234058,-67.0191843627274,-74.2724259857061,121.924588662842,-171.854154385617,39.1461479211686,-35.916414202128,-34.8110954812487,10.8440778426917,65.9106355564474,164.644269812552
2.14872798434442,-25.587449504118,-31.3096267278481,-33.5790621566785,-39.1257525156656,-52.9270471958817,-63.6045873598676,-67.0809492623089,-74.3708210195772,114.7004130379,179.314259005099,28.5048105891508,-47.311526887947,-46.7619782349341,-1.7292677129309,52.4697772570153,150.469077454018
2.15440313111546,-25.4526427758674,-31.2333092364552,-33.5240378019628,-39.0665840159674,-52.9300438607415,-63.6610295453803,-67.141700486891,-74.4664000467221,107.441948596653,170.525552137364,17.8555590123056,-58.7272119252261,-58.7286644846006,-14.3153488225044,39.0184571695664,136.278120879324
2.1600782778865,-25.3157837772771,-31.146400605691,-33.467729866664,-39.0052832433196,-52.9314615115108,-63.7162172651699,-67.2016000848319,-74.5592785787044,100.149037873606,161.766052075327,7.19596151505406,-70.1664316717356,-70.7117181545462,-26.9146709233197,25.5563135385996,122.071903778194
2.16575342465753,-25.1770155256881,-31.0463381448265,-33.4101000767309,-38.9420495066669,-52.93141716398,-63.7702804825828,-67.2608116338025,-74.6495893088151,92.8213949707908,153.014227362079,-3.47669625390661,-81.6322778813583,-82.7116386221048,-39.5276718434483,12.0830388043596,107.851024954281
2.17142857142857,-25.0364776488542,-30.9317758385667,-33.3512210016795,-38.8772312481652,-52.9300403771015,-63.8233563915852,-67.3195057351988,-74.7374880111712,85.4585762425214,144.242537718238,-14.1652149247247,-93.127611780671,-94.7289343332909,-52.1548029173366,-1.40170157923665,93.6160915410439
2.17710371819961,-24.8943165528384,-30.8029373757659,-33.2912744381054,-38.811308311207,-52.9274650122154,-63.8755813131584,-67.3778520040734,-74.8231448122878,78.0599702759007,135.420822138847,-24.8722877788638,-104.654719636603,-106.764009822996,-64.7964276469177,-14.8981654608426,79.3678150549216
2.18277886497065,-24.7506959703714,-30.661711181882,-33.2305425896369,-38.7448560150898,-52.923828465546,-63.9270920289452,-67.4360200891939,-74.9067452201987,70.624809298509,126.520703976612,-35.6003190949038,-116.215033118256,-118.817248492242,-77.452907610701,-28.4066192489485,65.1069184281362
2.18845401174168,-24.6058068878226,-30.5114197438847,-33.1693924382255,-38.6784959720827,-52.9192755855111,-63.9780304431343,-67.4941842948447,-74.9884940103246,63.1522020823421,117.51999067716,-46.3512648776554,-127.808953755838,-130.888969744678,-90.1245588787368,-41.9272931785068,50.8341742487488
2.19412915851272,-24.4598758967222,-30.3563007261253,-33.1082541145408,-38.6128403373577,-52.9139540468399,-64.0285397397663,-67.552519564972,-75.0686103305451,55.6411865347146,108.405899774116,-57.1265084170231,-139.435806340609,-142.979402675268,-102.81162632893,-55.4603536611371,36.5504236424788
2.19980430528376,-24.3131711531148,-30.2008373713615,-33.0475949251187,-38.548437102735,-52.9080114642444,-64.078763143258,-67.6111998824984,-75.1473256095822,48.0907983978766,99.1762913009489,-67.9267832563824,-151.093928619883,-155.088760746922,-115.514355558679,-69.0059740745138,22.2564965626105
2.20547945205479,-24.1660052897772,-30.0491183957917,-32.9878916637353,-38.4857239993726,-52.9015977035898,-64.1288458801655,-67.6704001019828,-75.224884044918,40.5001512876382,89.8387801693599,-78.7521522285932,-162.78088580311,-167.217164838856,-128.232911528993,-82.5642516768519,7.95328739286843
2.21115459882583,-24.0187348723438,-29.904374301216,-32.9296044540121,-38.4249974756926,-52.8948648009015,-64.1789359954539,-67.7302963709265,-75.3015422497519,32.8685221281325,80.4082829657942,-89.6020429684803,-174.493780305215,-179.364697843568,-140.967428026897,-96.135256122881,-6.35830173558498
