"Freq [GHz]","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","dB(S(1,1)) [] - $eps1='14' $eps2='3.6'","ang_deg_val(S(1,1)) [] - $eps1='4' $eps2='0.3'","ang_deg_val(S(1,1)) [] - $eps1='5' $eps2='0.6'","ang_deg_val(S(1,1)) [] - $eps1='6' $eps2='0.9'","ang_deg_val(S(1,1)) [] - $eps1='7' $eps2='1.1'","ang_deg_val(S(1,1)) [] - $eps1='8' $eps2='1.4'","ang_deg_val(S(1,1)) [] - $eps1='9' $eps2='1.8'","ang_deg_val(S(1,1)) [] - $eps1='10' $eps2='2.1'","ang_deg_val(S(1,1)) [] - $eps1='11' $eps2='2.5'","ang_deg_val(S(1,1)) [] - $eps1='12' $eps2='2.8'","ang_deg_val(S(1,1)) [] - $eps1='13' $eps2='3.1'","ang_deg_val(S(1,1)) [] - $eps1='14' $eps2='3.6'"
0.156751467710372,-0.157218934595431,-0.164614022415538,-0.167410368963651,-0.164149787213904,-0.158428836450243,-0.149365966796687,-0.146885852086171,-0.145636719220296,-0.144071329089344,-0.143627328487733,-0.142101080324039,-61.338903439821,-61.0588975669558,-61.597844151596,-61.0347851765794,-60.9902525864045,-61.0587209715833,-61.0513103468797,-61.2865499393005,-61.1049843738098,-60.8436148294759,-61.0467980248296
0.162426614481409,-0.163229121293511,-0.171290939463267,-0.1745368525269,-0.171358670241183,-0.165522915040398,-0.155803308099889,-0.153162292646363,-0.151749431471466,-0.150080171956625,-0.149655346699924,-0.147829685826907,-63.4806582198536,-63.2052565373128,-63.7663711818971,-63.1965994265075,-63.1588087519205,-63.2312525351257,-63.2246118764053,-63.4662000038426,-63.2780809519417,-63.012746140569,-63.2114396654573
0.168101761252446,-0.169336031583971,-0.178120587236643,-0.181861368421905,-0.178796121795602,-0.172871438880191,-0.162471411148307,-0.15966527300374,-0.158073719673646,-0.156294007401468,-0.155895718320898,-0.1537207808705,-65.618434325869,-65.3492534992669,-65.9329907746834,-65.3578574519983,-65.3276184654024,-65.4042471133567,-65.3984975383539,-65.6462918446264,-65.451544458094,-65.1827805950754,-65.3757372860433
0.173776908023483,-0.175557457967608,-0.18512707479958,-0.189413848532058,-0.18649522203984,-0.180509804006193,-0.16940605258924,-0.166430335270732,-0.164645281752741,-0.162747212206954,-0.162383261816894,-0.159804904152253,-67.7526043564498,-67.4913268128363,-68.0981836463224,-67.5190786511569,-67.4972220192935,-67.5782580572749,-67.5735220314259,-67.8273939330852,-67.625924252386,-67.3542781354325,-67.5402272440222
0.179452054794521,-0.181913458353686,-0.192337518762799,-0.197227731411645,-0.194492507497255,-0.188476406614833,-0.176645814544213,-0.17349530110076,-0.1715027120191,-0.169476544844152,-0.169154888113891,-0.166116121793181,-69.8835845895811,-69.6319599250392,-70.2624763579287,-69.6808276055231,-69.6682043710616,-69.7538814624455,-69.7502822060147,-70.010117291097,-69.8018104676456,-69.5278394332778,-69.7054893801195
0.185127201565558,-0.188426597426779,-0.199782328581644,-0.205340186811051,-0.202828050781883,-0.196812500963322,-0.184231681778868,-0.180899694951302,-0.178686979188259,-0.176520516871191,-0.176248888525789,-0.172691920988853,-72.0118370614339,-71.7716834464828,-72.4264433653174,-71.8437168418198,-71.841199464583,-71.9317604776073,-71.9294225946889,-72.1951192362198,-71.9798385290449,-71.7041114459559,-71.8721482635115
0.190802348336595,-0.195122214763722,-0.207495509337713,-0.213792336349525,-0.21154553440171,-0.205562099789204,-0.19220662873785,-0.188684207092582,-0.186240823261282,-0.183918724757838,-0.183704233132092,-0.179572966559282,-74.13787174432,-73.9110773335035,-74.5907093979512,-74.0084104137456,-74.01689622415,-74.1125920528821,-74.111644119114,-74.3831098399938,-74.160696772065,-73.8837965494988,-74.0408753947694
0.196477495107632,-0.202028722177685,-0.215514981965242,-0.222629474657413,-0.220692347211465,-0.214772007992575,-0.200615334701962,-0.196890397353078,-0.194208214593084,-0.191711325123927,-0.19156010686022,-0.18680273340148,-76.2622488548109,-76.0507732495696,-76.7559522912725,-76.1756285063867,-76.196046438844,-76.2971366352533,-76.2977164052595,-76.5748618624773,-76.3451378775778,-76.0676658541029,-76.2123929649621
0.202152641878669,-0.209177932804545,-0.223882921457264,-0.231901301022497,-0.230319747397449,-0.22449210281319,-0.209504218153251,-0.205560899969164,-0.202634096000274,-0.199938915667498,-0.199855990061148,-0.1944270657413,-78.3855813155589,-78.1914571442767,-78.9229064383586,-78.3461532875923,-78.3794745462583,-78.4862309737269,-78.4884936071543,-78.7712246643453,-78.5339943695565,-78.2565766954657,-78.3874798614949
0.207827788649706,-0.216605424607391,-0.232646114814448,-0.241662179402205,-0.240483150532277,-0.234775981823938,-0.21892201281216,-0.214740405843797,-0.211564691998068,-0.208643134006862,-0.20863262212738,-0.202493765819951,-80.5085373903108,-80.3338721436799,-81.0923670374237,-80.5208361148525,-80.568088977479,-80.6808036045523,-80.6849326975318,-80.9731419013368,-80.7281975725212,-80.4514931976897,-80.5669806176835
0.213502935420744,-0.22435094118713,-0.24185634256618,-0.251971454049074,-0.251242613665629,-0.245682084761383,-0.228921094179056,-0.224477638151639,-0.221048685974265,-0.217868268035903,-0.217934126492485,-0.211052375100243,-82.6318435315565,-82.4788218442092,-83.2651953043111,-82.700606134231,-82.7628943958401,-82.8818918503292,-82.888112221954,-83.1816719090577,-82.9287982980893,-82.6535075617305,-82.7518178216116
0.219178082191781,-0.232458833098895,-0.251570790812394,-0.262893858855709,-0.26266359182757,-0.257275350256495,-0.239559686208016,-0.234828380447853,-0.231139500479265,-0.22766404974299,-0.227811392028017,-0.220154368423295,-84.7562874708845,-84.6271741224393,-85.4423248089736,-84.8864801158126,-84.9650038122035,-85.0906584183445,-85.0992486110659,-85.3980085327788,-85.1369863971126,-84.8638585554105,-84.9430081132514
0.224853228962818,-0.240978543284112,-0.261852505207777,-0.274500069309048,-0.274818038323847,-0.269629395622182,-0.25090492926312,-0.245859377650564,-0.241898746925027,-0.238089571245312,-0.238326510025296,-0.229854015353354,-86.8827216104613,-86.7798656055264,-87.6247690467745,-87.0795731968552,-87.1756493689088,-87.3084051641625,-87.3197069061674,-87.6234992583922,-87.3541055670648,-87.0839432596871,-87.1416812435017
0.230528375733855,-0.249965141223841,-0.272770904113224,-0.286867455234435,-0.287785901897087,-0.28282911872685,-0.263036595648693,-0.257652666882536,-0.253400652322833,-0.249217957901838,-0.249557728425328,-0.240210148069171,-89.0120667623844,-88.9379069430484,-89.8136302744422,-89.2811100360936,-89.3961906729343,-89.5365816791034,-89.5510034225841,-89.8596571778754,-89.5816600090923,-89.3153188845914,-89.3491008477583
0.236203522504892,-0.259479911434563,-0.284402375608496,-0.300081098239311,-0.301657042055256,-0.296973537498238,-0.276051050802138,-0.270309699834969,-0.265736983916984,-0.261141150544824,-0.261604126440095,-0.251288989433697,-91.1453163161786,-91.102389050375,-92.0101095500255,-91.4924357391796,-91.6281199182823,-91.7767871394774,-91.7947995530455,-92.1081640478539,-91.8213109028282,-91.5596935085065,-91.5666847191685
0.24187866927593,-0.269591003898994,-0.296830991695998,-0.314235137572112,-0.316533542304114,-0.31217863053577,-0.290064943661147,-0.283954578056751,-0.27902177542838,-0.273974001027526,-0.274589151803388,-0.263168031742463,-93.2835409216404,-93.2744904716234,-94.2155177903343,-93.7150259156355,-93.8730636997057,-94.0307653269867,-94.0528882008523,-94.3708634803427,-94.0748630653296,-93.8189075184647,-93.796021785111
0.247553816046967,-0.280374156596797,-0.310149382692335,-0.329434500661702,-0.332532357299699,-0.328579942031609,-0.305218121734775,-0.298735874020494,-0.293395105781882,-0.287856951552893,-0.2886623509846,-0.275940738234548,-95.4278937915716,-95.4554860066012,-96.4312875417344,-95.950495326958,-96.1327822447732,-96.3003945158837,-96.3271765975553,-96.6497457854118,-96.3442449282218,-96.0949103866911,-96.0388829943696
0.253228962818004,-0.291913503995814,-0.32445982468347,-0.345797059118305,-0.349788194418712,-0.346334772862932,-0.321675416503075,-0.314826816458225,-0.309025334028049,-0.30295684595012,-0.303999007882182,-0.289721619521037,-97.5796167541422,-97.6467567084915,-98.6589850658242,-98.2006048544641,-98.4091675348627,-98.5876755397057,-98.619670721066,-98.9469284658296,-98.6314871844362,-98.3897392509363,-98.2972241110155
0.258904109589041,-0.304302490279386,-0.339875601973655,-0.36345622890541,-0.368456513616926,-0.365623887000235,-0.339627195616393,-0.332423986819865,-0.326109515323441,-0.319465824165889,-0.320797863700741,-0.304651087844594,-99.7400472119124,-99.8498013073528,-100.900322289535,-100.467266889123,-100.704242369121,-100.894722306722,-100.932466913188,-101.264638044912,-100.938706512271,-100.705506195642,-100.573179985545
0.264579256360078,-0.317644912621331,-0.356522713585864,-0.382564008036888,-0.388716538882007,-0.386652796300686,-0.359288863485892,-0.351745010974249,-0.344872116633513,-0.337598660985542,-0.33927749745407,-0.320899474933999,-101.910626164401,-102.06624902633,-103.157168207292,-102.752549681029,-103.020162611735,-103.22375917768,-103.26775561475,-103.605199435215,-103.268100557233,-103.044400240801,-102.869051910766
0.270254403131115,-0.332056128023902,-0.374541996768093,-0.40329442174735,-0.410774212508633,-0.409652821925841,-0.380899749444316,-0.373025984994964,-0.365562518792744,-0.357589242923519,-0.359672246183608,-0.338669734607264,-104.09290749688,-104.297873701216,-105.431559416669,-105.058681586675,-105.359224759471,-105.577129024416,-105.627840778335,-105.971038475716,-105.62195916793,-105.408708455091,-105.187291561954
0.275929549902153,-0.347664467412323,-0.394091740119103,-0.425847329596264,-0.434865085619881,-0.434882248312259,-0.404722020214091,-0.396519543614835,-0.388452081096022,-0.379687115242233,-0.382228750348129,-0.358198606768267,-106.288568730031,-106.546608995087,-107.725709692894,-107.38805646356,-107.72388054133,-107.957314702713,-108.015176874127,-108.364702014192,-108.002695258362,-107.800858705472,-107.530486393308
0.28160469667319,-0.364612912773722,-0.415350854262768,-0.450452547186278,-0.461257216801255,-0.462627976350933,-0.431040387936719,-0.422494582589252,-0.413831757739723,-0.404155200520764,-0.407204358262446,-0.379756328246432,-108.49942343236,-108.814564440856,-110.042018737041,-109.743241619871,-110.116759668915,-110.366975309353,-110.432423526465,-110.788898276029,-110.412896815995,-110.223484415356,-109.901351839839
0.287279843444227,-0.383061107002125,-0.438522659120707,-0.477374250805382,-0.49025423610165,-0.493208144558696,-0.46016346428312,-0.45123868345258,-0.442011415137181,-0.431269911377176,-0.434868714886932,-0.403645273318963,-110.72743549492,-111.1040419823,-112.383080540024,-112.126989725311,-112.540701112681,-112.808997097336,-112.882515699016,-113.246558404467,-112.855399409678,-112.679509130867,-112.302735432688
0.292954990215264,-0.403187781477797,-0.463839336031239,-0.506915667520288,-0.522198816150424,-0.52697622000049,-0.492427633268485,-0.483064230728508,-0.473322108836791,-0.461324929855064,-0.465509840184845,-0.43019816110131,-112.974735432864,-113.417552673568,-114.751692058647,-114.542255925551,-114.99879250204,-115.286557205902,-115.368744969878,-115.740917769799,-115.333375878491,-115.172245466049,-114.737637163986
0.298630136986301,-0.425193702747435,-0.491567082639149,-0.539424104561171,-0.557476870777211,-0.564327062411333,-0.528204259574734,-0.518319004844324,-0.508122599083342,-0.494639836845544,-0.499445776070892,-0.459776683066561,-115.243638828842,-115.757833237174,-117.150863110916,-116.992221120546,-117.494416378938,-117.80319650888,-117.894844869887,-118.27561286101,-117.850436672732,-117.705499328086,-117.209249403822
0.304305283757339,-0.449305256054017,-0.522012002568823,-0.575296436831531,-0.596522871780036,-0.605705429470486,-0.567910884418839,-0.557401630960823,-0.546811243349495,-0.531574457743267,-0.537042350939966,-0.49277160116287,-117.53666698241,-118.127862271446,-119.583828521987,-119.480321956095,-120.03130119444,-120.362896040448,-120.465071105592,-120.854786301122,-120.410730861067,-120.283666787281,-119.721018348046
0.309980430528376,-0.475778799431926,-0.555526764210734,-0.614985246215592,-0.639826734307338,-0.651617313776499,-0.612026763795513,-0.600781657080642,-0.589844022203064,-0.572549171570213,-0.578736726670448,-0.529605548176643,-119.856569718929,-120.53087604133,-122.054063572703,-122.010287592183,-122.613574185682,-122.970149922933,-123.084266472197,-123.483189274581,-123.01903499188,-122.911808919491,-122.276727239756
0.315655577299413,-0.504905936537251,-0.592518076952024,-0.659005887863382,-0.687942768256125,-0.70264438345121,-0.661112680261105,-0.649023302551757,-0.63775878094639,-0.618070506992752,-0.625065236822344,-0.570739897109594,-122.206350228813,-122.970383959831,-124.565303708116,-124.586182718377,-125.245812746492,-125.630027116379,-125.757901427615,-126.166268333552,-125.680816096462,-125.595691122479,-124.880599252992
0.32133072407045,-0.537019869096953,-0.633455061379531,-0.707944844532775,-0.741501223008768,-0.759461651951752,-0.715834469649623,-0.702811259197248,-0.691204839181862,-0.668760267308426,-0.676692904828879,-0.616687094340979,-124.589291686996,-125.45018405042,-127.121569282702,-127.212455634016,-127.933090778974,-128.348215143818,-128.492085422042,-128.910223503816,-128.402257828197,-128.341779530165,-127.537414880525
0.327005870841487,-0.57250300099793,-0.678878633661168,-0.762469819306919,-0.801222961681846,-0.822858357045086,-0.776989277319867,-0.762976647211765,-0.750976124956548,-0.725385549676369,-0.73444149396583,-0.668029693623864,-127.008985285042,-127.974378846635,-129.727195801731,-129.893989532321,-130.681016931924,-131.131041719215,-131.293551013182,-131.72202830218,-131.190246123397,-131.157198327721,-130.252635166821
0.332681017612524,-0.611795976052716,-0.729412083655194,-0.823342108169455,-0.867937786169515,-0.893761928746206,-0.845533377820327,-0.830521618439596,-0.818045312651904,-0.78888687424116,-0.799313559826357,-0.725446907988639,-129.469359220776,-130.547392318032,-132.386869704027,-132.636154474673,-133.495762620452,-133.985474708898,-134.169620811347,-134.609410306044,-134.05232211272,-134.049665196249,-133.032518714013
0.338356164383562,-0.655408342534245,-0.785773100999885,-0.891431885003447,-0.942606897555632,-0.973264921352832,-0.922610628972365,-0.906642235523191,-0.893596558745997,-0.860402637592209,-0.872511922205035,-0.789748770729526,-131.974708094436,-133.173988478195,-135.105669183618,-135.444857011802,-136.384079206462,-136.91910614578,-137.128173351764,-137.580801975983,-136.996621706661,-137.027431881087,-135.88421805258
0.344031311154599,-0.703931051542278,-0.84878759301256,-0.967737119371588,-1.02634992654979,-1.06265491700123,-1.00958134126027,-0.992750836825433,-0.979055635482172,-0.941290189520533,-0.955456650059516,-0.861917010574892,-134.529722112035,-135.859292336052,-137.889108875584,-138.326584108277,-139.35330534898,-139.940130306852,-140.177624922205,-140.645281688044,-140.031827768171,-140.099257019741,-138.815841159998
0.349706457925636,-0.758051016376115,-0.919405743054272,-1.05340692761746,-1.12047692266349,-1.16344768681497,-1.10805238167813,-1.09050051433581,-1.07611836179738,-1.03314625690641,-1.04980383239551,-0.943150708175654,-137.139515467048,-138.608813761202,-140.743186442931,-141.288438032604,-142.411366920358,-143.057327327546,-143.326939196058,-143.812529402281,-143.167157692422,-143.27442731078,-141.836468092568
0.355381604696673,-0.818567989202667,-0.998720878304892,-1.14977022598631,-1.22652567406468,-1.27742428923519,-1.21991037329648,-1.20181499741227,-1.18678045030264,-1.13783108064491,-1.15747098539062,-1.03491411018231,-139.809653267832,-141.428474667731,-143.674428248089,-144.338159271945,-145.566772568304,-146.280061640788,-146.585667525548,-147.092816915271,-146.412397077947,-146.562826243989,-144.956121485462
0.36105675146771,-0.886414052190664,-1.08799185267213,-1.25837060875396,-1.3463047722,-1.40667322302994,-1.34736054352613,-1.32892697158211,-1.31337324096379,-1.25750072231022,-1.28067278002387,-1.13898411806979,-142.546176400973,-144.32463964386,-146.689930419231,-147.484135302768,-148.828607850692,-149.618299603236,-149.964014455691,-150.497040843844,-149.777975200953,-149.975036351699,-148.185701729697
0.366731898238748,-0.962676075405411,-1.18866980423014,-1.38100841590638,-1.4819429648996,-1.55363915706529,-1.49297393687269,-1.47442702075872,-1.45860972369271,-1.39465070539815,-1.42196880998866,-1.2574962474834,-145.355623755289,-147.304149772821,-149.797390885681,-150.735394172084,-152.206530087501,-153.082645421427,-153.472919521606,-154.036793575974,-153.275068418983,-153.522458225436,-151.53690912719
0.372407045009785,-1.04862156497001,-1.3024303164721,-1.5197909937122,-1.6359455794419,-1.72118008226881,-1.65974544561692,-1.64132459517126,-1.62564405079821,-1.55217246401633,-1.58432365628967,-1.39299008456002,-148.245051295502,-150.374358924993,-153.005127506176,-154.101583264173,-155.710765343139,-156.684391690606,-157.124148988136,-157.724460691008,-156.915718160001,-157.217437595698,-155.02218132376
0.378082191780822,-1.14572841468909,-1.43121219814417,-1.67719220932074,-1.81125915401783,-1.91263499032728,-1.85116475224271,-1.833122187792,-1.81814633448616,-1.73342305569818,-1.77117933413233,-1.54845768088945,-151.222047579563,-153.543171275131,-156.322077494138,-157.592935413409,-159.352109277368,-160.435582287259,-160.930398462181,-161.573336621823,-160.712959748856,-161.073405611396,-158.65467164003
0.383757338551859,-1.25571918592789,-1.57726429704928,-1.85612239636231,-2.01134590353775,-2.1319044737433,-2.07130218684557,-2.05390441923601,-2.04039384995567,-1.94230879478532,-1.98654136887875,-1.72739990845613,-154.294745521306,-156.819078339516,-159.757774314282,-161.220226972177,-163.141936179118,-164.349091530971,-164.905416861014,-165.597762901385,-164.680972513114,-165.105051516174,-162.448284243735
0.389432485322896,-1.38060068073264,-1.74320198301984,-2.06001014994161,-2.24027029682491,-2.38354713300127,-2.32491193991074,-2.30844483588081,-2.29738030300618,-2.18338481198552,-2.23508180153183,-1.93389590286506,-157.471830579991,-160.211193637998,-163.322300534217,-164.994736335859,-167.092226689003,-168.43873433272,-169.064172717554,-169.813312128149,-168.835276277085,-169.328557738974,-166.417772269435
0.395107632093933,-1.52270975336858,-1.93207518861182,-2.29289786474385,-2.50280093617193,-2.67289561370363,-2.61755615687357,-2.60233456643241,-2.59494657425007,-2.4619746062493,-2.52226456112543,-2.17268957523806,-160.762546277786,-163.729283560274,-167.026219471289,-168.92821812312,-171.215636296646,-172.719438136558,-173.423096319636,-174.237064008225,-173.193012753408,-173.761933991921,-170.578903926726
0.400782778864971,-1.68476654614214,-2.14745022102154,-2.55955379509309,-2.80453232739923,-3.00619782571349,-2.95575523559627,-2.94213811015384,-2.93993904140054,-2.7843156402953,-2.85449942613092,-2.44929574235247,-164.17669921188,-167.383794797153,-170.880495925694,-173.032919996319,-175.525646448319,-177.207531696496,-178.000450935143,-178.888048821223,-177.77336384092,-178.42549345071,-174.948716114361
0.406457925636008,-1.86993666968283,-2.39350803538983,-2.86560500220051,-3.15203342809649,-3.39079194411949,-3.34717228815061,-3.3355821651583,-3.34040465887694,-3.15773766301528,-3.23932843933465,-2.77012785466836,-167.724667917844,-171.185882861472,-174.896428511323,-177.321689466177,179.963127217308,178.078755043873,177.183074436649,176.212024811603,177.401819153492,176.657462083228,-179.545908214352
0.412133072407045,-2.08190433047595,-2.67516244750791,-3.21769832800224,-3.55303378968783,-3.8353290021178,-3.80084362261024,-3.79178404212046,-3.80583460322757,-3.59087846057216,-3.68564275232517,-3.14265036616261,-171.417423614529,-175.147454447313,-179.085635813259,178.191747504651,175.234340738102,173.118417892076,172.103377691044,171.037569014545,172.307047443003,171.459602411501,175.608517194414
0.417808219178082,-2.32495912784274,-2.99820315659143,-3.62370132505496,-4.01666485812907,-4.35006564540017,-4.32747321509305,-4.32152871903747,-4.34746985753087,-4.09393755074215,-4.20392171296026,-3.57556174554314,-175.266576938989,-179.281251329331,176.539829601877,173.492196430184,170.268821314399,167.88614869632,166.731233591351,165.557111806858,166.911630408761,165.947844215894,170.49017851042
0.423483365949119,-2.6041003433821,-3.36947096217353,-4.09296328939047,-4.55378549789271,-4.94726415861128,-4.93981918834265,-4.93761076992992,-4.97868324334763,-4.67896532980286,-4.80648577040434,-4.07901874070931,-179.28447476397,176.398970572963,171.967113397949,168.561854957094,165.042580064734,162.349645664805,161.029258450122,159.729872867601,161.176993420461,160.080274478675,165.069490762041
0.429158512720157,-2.92516426443946,-3.79707707273021,-4.63667061818131,-5.17744017274636,-5.64176062154733,-5.65321613384985,-5.65527003031258,-5.71545422663917,-5.36018736175772,-5.50776278987264,-4.6649175327175,176.515612414165,171.87806948626,167.181725067625,163.378214683179,159.523267520568,156.464858621727,154.946478725553,153.499757432887,155.051890382627,153.800529302413,159.308575953453
0.434833659491194,-3.29498280806498,-4.29068637292483,-5.26835489866293,-5.90353050411325,-6.45179963612391,-6.48629744765955,-6.49275948140515,-6.57694903290131,-6.15436606198258,-6.32456849135058,-5.3472486455047,172.119144951466,167.138782115682,162.165872384059,157.910278607149,153.663846554037,150.167510452945,148.40861367849,146.784589401777,148.463757885334,147.02763904086,153.156038500843
0.440508806262231,-3.7215860753938,-4.86189831620775,-6.00465408106682,-6.75183412834238,-7.40028930771588,-7.46199111973709,-7.47205501226795,-7.58616936829412,-7.08117077262544,-7.27633977484836,-6.14252776723841,167.509697556083,162.160326496075,156.895319607683,152.111749601809,147.391129721915,143.357751108606,141.300637884034,139.456496804655,141.303167955004,139.638029168435,146.538083636193
0.446183953033268,-4.21446848860712,-5.52478256539675,-6.86650105271229,-7.74759006968612,-8.51669423793962,-8.60879200275496,-8.61953326565176,-8.770386651117,-8.16335028265966,-8.38498073457497,-7.07024000593208,162.66788184389,156.915822353373,151.333567255884,145.908543773278,140.584375769381,135.871692337203,133.435055476631,131.305624539453,133.395977663764,131.433913974565,139.343194807969
0.451859099804305,-4.78494943633334,-6.296665689127,-7.88104718099512,-8.92399408292857,-9.83977791648956,-9.96189681050185,-9.96571962504497,-10.1601126193345,-9.42584556156874,-9.67305430079229,-8.15302001230582,157.569483028747,151.367590300667,145.42095381097,139.175035596305,133.033428268541,127.426736846383,124.492802478865,121.971894257753,124.453280508046,122.087797656022,131.395116105341
