"Freq [GHz]","dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
0.1782,-62.3837781874487,-59.297570688362,-57.8254244949428,-56.8205703654598,-56.4805008418989,-55.6691038551016,-55.5259385719967,-55.2684056176318,-55.2414501864116,-55.1250011750353,-55.0076598448781,-55.0264569815156,-55.0016729866571,98.2917759088677,87.0441708375812,81.2800422705345,76.314328527407,71.5834189984044,68.5657166596533,65.2265722017936,62.5026504626664,61.7489367181809,60.7832451573328,61.812333959552,60.9532012976262,60.3039740358634
0.18602,-61.7165408129402,-58.6613476830623,-57.199479669451,-56.2046267031172,-55.8832993093012,-55.084291417165,-54.95264186669,-54.7027524144454,-54.6686580370451,-54.5523878532228,-54.4274967832793,-54.4491071664932,-54.4261860814853,96.9827003401942,85.4848769579138,79.4100462844484,74.1393450937539,69.1472331580494,65.950379817198,62.4306865200116,59.5384236927568,58.6826519017215,57.6624786975944,58.7254420071577,57.8263657713422,57.1529507858807
0.19384,-61.0712742564515,-58.0460082181916,-56.5952885133064,-55.6114641937042,-55.3095116274466,-54.523235579521,-54.4033390754842,-54.1616005948026,-54.1210495853556,-54.0048772070762,-53.8725057582399,-53.896911117487,-53.8757588230837,95.6069657872141,83.8615774917409,77.4823460200145,71.9143177723957,66.6732416489065,63.3078487027155,59.6157999180526,56.5618141183813,55.6015310899689,54.5285650507501,55.6219202727945,54.684615271162,53.9882681473881
0.20166,-60.446621860581,-57.4502886757649,-56.0114676980626,-55.0395458588801,-54.7574255936383,-53.9840696437737,-53.8760491030782,-53.6428351997171,-53.596480165908,-53.4803005646953,-53.3405445964405,-53.3677083428134,-53.348219546759,94.1700910420555,82.1794464250968,75.5020425977455,69.6441677497472,64.1656287586999,60.6415691664571,56.7846765153947,53.5752197806611,52.508448748763,51.3841642815107,52.504790910445,51.5307832451323,50.8126013322294
0.20948,-59.8413401598074,-56.8730281986545,-55.4467487095546,-54.4874667957607,-54.2254875228744,-53.4651113776571,-53.3689965188525,-53.1445669870685,-53.093026413219,-52.976715556967,-52.8296895795471,-52.8595611291954,-52.841622425419,92.6770239762872,80.4431527663836,73.4736847345736,67.3332092584928,61.6279676219025,57.9543841913249,53.9394953150743,50.5804060874997,49.4055700097043,48.2312394943219,49.3763517385857,48.3669903281843,47.6279234571777
0.2173,-59.254286399669,-56.3131571209579,-54.8999651331837,-53.9539397152242,-53.7122842451788,-52.9648411723363,-52.880586457871,-52.6651053041513,-52.6089609305172,-52.4923798710271,-52.338210611436,-52.3707289399636,-52.3542212991617,91.1322011922929,78.6569056881873,71.4013248219569,64.9852197210126,59.0633019029201,55.2486262110857,51.0819498263957,47.5786240377815,46.2944749843561,45.0711812755013,46.2383004282211,45.1947687876222,44.4356299347742
0.22512,-58.6844079024451,-55.7696872672051,-54.3700419046877,-53.4377825970639,-53.2165276884883,-52.4818833478131,-52.4093831598516,-52.2029346499817,-52.142730276452,-52.0257284949883,-51.8645496395119,-51.8996461948108,-51.8844469860536,89.5396021236924,76.8244969787888,69.2885700414212,62.6035018573009,56.4742159533115,52.5261943038463,48.2133297341726,44.5707061578211,43.1762610681185,41.9049097086384,43.0918370185495,42.0151648292148,41.2366404544341
0.23294,-58.1307329059767,-55.2417036977432,-53.8559860759453,-52.937908022278,-52.7370415746008,-52.0149900534829,-51.9540915243978,-51.7566943717603,-51.6929357841219,-51.5753539092752,-51.4073018251388,-51.4449029177336,-51.4308875394639,87.9027977013625,74.9493403720249,67.1386283952996,60.190938302024,53.8628950381095,49.7886188206808,45.3345879515017,41.5571443319047,40.0516271701019,38.7329579119518,39.9377484577242,38.8288226916573,38.0314825472525
0.24076,-57.5923626064843,-54.7283576089229,-53.3568788428005,-52.4533139166539,-52.2727498900154,-51.5630273625824,-51.5135412266491,-51.3251610627289,-51.2583168170732,-51.1399888504602,-50.9651991133519,-51.0052278657021,-50.9922710513667,86.2249938783418,73.0345076225109,64.9543500921019,57.7500397019488,51.2311771166918,47.0371157047087,42.4463959376123,38.5381530811045,36.9209431233683,35.555540662422,36.7764785252175,35.6360538877148,34.8203601442326
0.24858,-57.0684641923951,-54.2288601694983,-52.871868600088,-51.9830754580234,-51.8226668319304,-51.1249631982022,-51.0866729618288,-50.9072332474871,-50.8377361224287,-50.7184912434864,-50.5370958354069,-50.5794737768375,-50.567450637627,84.5090704001258,71.082761369996,62.7382645604021,55.2829869414265,48.5805973696111,44.2726321898151,39.5491893214468,35.5137209187878,33.7843068862793,32.3726106031259,33.6081855463479,32.4368941530272,31.6032098200071
0.2564,-56.5582647090919,-53.7424771163023,-52.4001648412881,-51.5263379618752,-51.3858880128832,-50.6998568122805,-50.672526518166,-50.5019180633521,-50.4301669915639,-50.3098310347592,-50.1219560865763,-50.1666044491494,-50.1553913001314,82.7576152286114,69.0965848574294,60.4926134230742,52.7916682070161,45.9124265611143,41.4958853307645,36.6432057058529,32.4836521563029,30.6415916801375,29.1839044050327,30.432790096301,29.2311502897506,28.3797468713569
0.26422,-56.0610456421499,-53.2685240019492,-51.9410327883137,-51.0823106116996,-50.9615827331043,-50.286849597596,-50.2702303994511,-50.1083196452632,-50.0346820066314,-49.9130786628876,-49.7188426450759,-49.7656834246252,-49.755158438312,80.9729551062575,67.0782087951256,58.2193799133605,50.2777115804382,43.2277041196034,38.7073946092873,33.7285160584074,29.4476009208656,27.4924849135856,25.9889806456255,27.2500144438049,26.0184387682661,25.1495031789061
0.27204,-55.5761380915473,-52.8063619707074,-51.4937886260594,-50.650260893613,-50.5489871614487,-49.8851570208683,-49.8789927610914,-49.7256289827917,-49.6504431413955,-49.527394949794,-49.3269072250049,-49.3758640443388,-49.3659077599063,79.1571825718363,65.0296354567441,55.9203150004759,47.7425135980678,40.5272666731574,35.9075094914475,30.8050507526405,26.4050988147951,24.3365202123496,22.7872508605657,24.0594151258873,22.7982174085193,21.9118581296666
0.27986,-55.1029184806758,-52.3553940077002,-51.0577952649932,-50.2295096574213,-50.1473983120437,-49.4940615437011,-49.4980934907504,-49.3531150582518,-49.2766930680886,-49.1520222321472,-48.9453818999293,-48.9963807230393,-48.9868764469814,77.3121799079085,62.9526603665385,53.5969606195844,45.1872644088428,37.8117727545369,33.096432873773,27.872621311431,23.3555774813855,21.1731038995672,19.5780050235607,20.860409848059,19.5698114734352,18.6660640208219
0.28768,-54.6408047171181,-51.9150615785402,-50.632458562902,-49.8194267073232,-49.7561687008391,-49.1129063723154,-49.1268772605269,-48.9901170833549,-48.9127475009131,-48.7862765751715,-48.5735715508398,-48.6265412694573,-48.617375384947,75.4396403331703,60.8488917038624,51.250670360961,42.6129698784061,35.0817241867828,30.2742409512331,24.9309385166651,20.2983869384247,18.0015367856963,16.3604324294421,17.6522997038281,16.3324350469343,15.4112667399497
0.2955,-54.1892527493251,-51.4848416173668,-50.2172239329351,-49.4194268611506,-49.374701592953,-48.7410899431287,-48.7647474238731,-48.6360377012458,-48.5579884560041,-48.4295409270195,-48.2108472094747,-48.2657201356888,-48.2567823469781,73.5410867426593,58.7197676903455,48.8826278092284,40.020471040436,32.3374845904169,27.4409001666805,21.9796275487439,17.2328105435203,14.8210321458354,13.1336387543631,14.4342874758938,13.0852085584173,12.1465226767928
0.30332,-53.7477534784018,-51.0642438187894,-49.8115733080959,-49.0289664183388,-49.0024467706914,-48.3780610377926,-48.4111606460006,-48.2903370195206,-48.2118583124967,-48.0812591085906,-47.8566401888337,-47.9133524795043,-47.9045360031967,71.6178883338656,56.5665721742041,46.4938629088982,37.4104612556472,29.5792954747964,24.5962816414857,19.0182406509663,14.1580771522048,11.6307305138239,9.89666004533523,11.2054926853152,9.82717311988844,8.87081245154321
0.31114,-53.3158299747391,-50.6528081946694,-49.4150224016771,-48.6475399858676,-48.6388967568283,-48.0233144539297,-48.0656221695517,-47.9525273747842,-47.8738545823802,-47.740930529052,-47.5104369174183,-47.5689289416486,-47.5601306636761,69.6712753262956,54.3904485677761,44.0852664972726,34.7835013210965,26.8072902129766,21.7401735061058,16.046267738277,11.0733710415237,8.42971188341041,6.6484741126623,7.96496400438549,6.55730221924273,5.58305206580921
0.31896,-52.8930349701184,-50.2501028677872,-49.0271182423353,-48.2746776265118,-48.2835834368478,-47.6763871585962,-47.727681639479,-47.6221687326054,-47.5435253019197,-47.4081055465874,-47.1717743807685,-47.2319910562051,-47.2231116616438,67.7023520280538,52.192412346742,41.6576032729909,32.1400328434967,24.0215062013997,18.8722914286304,13.063145311001,7.97783998223347,5.21700573634586,3.3880098386816,4.71168938370457,3.27451121365789,2.28210187890451
0.32678,-52.4789485907592,-49.8557220709861,-48.647436942905,-47.9099422810184,-47.9360750322432,-47.3368548663926,-47.3969294052525,-47.2988646429413,-47.2204649724096,-47.0823813910811,-46.8402361114127,-46.9021272171624,-46.8930713070301,65.712108427685,49.9733622197058,39.2115233327391,29.4803900144118,21.2218954252582,15.9922876235541,10.0682638820471,4.87060178825971,1.99159927427373,0.114154708781523,1.44460433690084,-0.0223350165054466,-1.03322621008413
0.3346,-52.0731763108259,-49.4692843391789,-48.2755816859521,-47.5529274492316,-47.5959733917734,-47.0043289967035,-47.0729932621916,-46.9822586893795,-46.904310994087,-46.7633985984857,-46.5154486673758,-46.5789691512869,-46.5696453516184,63.7014305246801,47.7340901905598,36.7475725015969,26.8048100709459,18.4083337049658,13.0997585900901,7.06097429675199,1.75074968602873,-1.24755576363445,-3.17423901799971,-1.83740127730555,-3.33441584404055,-4.36416298805188
0.34242,-51.6753470925635,-49.0904308602026,-47.9111808923076,-47.2032550879282,-47.2629115559163,-46.6784539579407,-46.7555355590549,-46.6720313645093,-46.5947405258233,-46.4508378839353,-46.1970785375121,-46.2621888246286,-46.2525098992422,61.6711094909891,45.4752905299394,34.2662015114702,24.1134425169997,15.580628733821,10.1942517200184,4.04059297880814,-1.38264335128737,-4.50153756596578,-6.47834936473713,-5.13547779691206,-6.66294999717627,-7.71197742215915
0.35024,-51.2851117056378,-48.7188239815362,-47.55388656596,-46.8605737134823,-46.9365515736937,-46.3589047286236,-46.4442506433771,-46.3678973285189,-46.2914677405229,-46.1444174200709,-45.8848294369528,-45.951495753687,-45.9413787242838,59.6218498642621,43.1975678775725,31.7677742567967,21.4063573284956,12.7385271040729,7.27527098597278,1.00640639788016,-4.53052104520928,-7.77144961159162,-9.79938057665408,-8.45081132455038,-10.0091916211545,-11.0779731039095
0.35806,-50.9021411993084,-48.3541458482426,-47.2033727869508,-46.5245566818985,-46.6165825393173,-46.0453846999208,-46.1388625989642,-46.0696030036306,-45.9942414185365,-45.8438904670007,-45.5784399500253,-45.6466346685361,-45.6360009490577,57.5542768549985,40.9014445002512,29.2525751577094,18.6835522079711,9.88172046381972,4.34228183368437,-2.04232519468453,-7.69384090351258,-11.0584169029515,-13.1385598811073,-11.7846201647321,-13.3744272187754,-14.4634855359259
0.36588,-50.5261255109699,-47.9960971625315,-46.8593343412957,-46.1949006316801,-46.3027188276182,-45.7376237517554,-45.8391232476623,-45.7769244670917,-45.7028428550455,-45.5490433252026,-45.2776814850683,-45.3473835001345,-45.3361590503691,55.4689428548026,38.5873668267728,26.7208157480245,15.944959034933,7.00985086912582,1.39471539102822,-5.10636457094758,-10.8735718416385,-14.3635828038558,-16.4971348209692,-15.1381519831843,-16.7599732560369,-17.8698800669051
0.3737,-50.1567722047097,-47.6443960529382,-46.5214854759698,-45.8713240730102,-45.9946985118266,-45.4353765368358,-45.5448103816764,-45.4896656088867,-45.4170840430932,-45.2596935751606,-44.9823565120291,-45.0535516581403,-45.0416671619255,53.3663332865708,36.2557113286322,24.1726405987115,13.1904495898461,4.12251551277102,-1.56802791985769,-8.18649485360497,-14.0706922101374,-17.6881064172844,-19.8763711003607,-18.5126815534987,-20.1671743402175,-21.2985503632345
0.38152,-49.7938053202952,-47.298777044428,-46.1895587666089,-45.5535661097361,-45.6922819395547,-45.1384209547222,-45.2557262084048,-45.2076565304952,-45.1368061109921,-44.9756885804412,-44.6922970603139,-44.7649785740685,-44.7523696473135,51.2468718311798,33.9067898417683,21.6081326370566,10.4198406523696,1.21927082495064,-4.54657522694624,-11.2835172011578,-17.2861881210363,-21.033160345113,-23.277550773966,-21.9095089425249,-23.5974018370438,-24.7509173074244
0.38934,-49.4369643247636,-46.9589901149213,-45.8633040843552,-45.241385281938,-45.3952504581239,-44.8465567925339,-44.9716959811505,-44.9307521524186,-44.8618779858724,-44.6969042268585,-44.4073634496167,-44.481532489713,-44.4681399206224,49.1109251174147,31.5408543294734,19.0273179002295,7.6328985252776,-1.70036389637105,-7.54157851342802,-14.3982488499572,-20.5210520556488,-24.3999287665544,-26.7019707439505,-25.3299580968233,-27.0520528370193,-28.2284282354172
0.39716,-49.0860031571606,-46.6247998380456,-45.542487659172,-44.9345585177397,-45.1034052726491,-44.559604520195,-44.6925667999248,-44.6588310174798,-44.5921952641701,-44.423243879306,-44.1274432374308,-44.2031094665943,-44.1888794965382,46.9588069420573,29.1581012311349,16.4301698501439,4.82934307030065,-4.63690330585997,-10.5537122498796,-17.5315214048204,-23.776281610892,-27.7896057513171,-30.1509414357,-28.7753757104545,-30.5325494153794,-31.7325564186279
0.40498,-48.7406893567594,-46.2959845983715,-45.2268912244711,-44.6328801877902,-44.8165664247777,-44.277404224083,-44.4182065663099,-44.3917942639946,-44.3276792736,-44.154637539154,-43.8524503684121,-43.9296326080795,-43.9145172531148,44.7907820583059,26.7586753670993,13.8166132210272,2.00885131274175,-7.59089321499247,-13.5836713319462,-20.6841793415944,-27.0528784036469,-31.2033937026106,-33.6257856034067,-32.2471302812866,-34.0403380468058,-35.264800728656
0.4128,-48.4008032681337,-45.9723358749873,-44.9163112410254,-44.3361612491543,-44.5345718832849,-43.999814665758,-44.148503076762,-44.1295647590124,-44.0682763087221,-43.8910411863803,-43.5823245074815,-43.6610514719706,-43.6450088939166,42.607069595043,24.3426734777235,11.1865275075866,-0.828939363356936,-10.5629081215795,-16.6321692807838,-23.8570786894681,-30.3518470212405,-34.6425019008485,-37.1278371866036,-35.7466113510148,-37.5768892034027,-38.826685428638
0.42062,-48.0661373151919,-45.6536575894472,-44.6105581929857,-44.0442284770045,-44.2572767373596,-43.7267124575667,-43.8833632444634,-43.8720863732356,-43.8139570263966,-43.6324362935244,-43.3170305493262,-43.397341670699,-43.3803365996845,40.4078461422409,21.9101474486683,8.53975011877155,-3.68442833064902,-13.5535490188909,-19.6999366329835,-27.0510858225262,-33.6741940297627,-38.1081450818859,-40.6584401740045,-39.2752288007097,-41.1436969771943,-42.4197599992719
0.42844,-47.7364953383756,-45.3397655097653,-44.3094559470833,-43.7569237724206,-43.9845524812789,-43.4579913422454,-43.6227124361931,-43.6193233880286,-43.5647159921514,-43.3788295001443,-43.0565582907255,-43.13850464218,-43.1205088576731,38.1932485232629,19.4611072205827,5.87607920103704,-6.55804917048059,-16.5634414614469,-22.7877195210472,-30.2670763624451,-37.0209269524186,-41.6015419814085,-44.2189474123102,-42.8344122015793,-44.7422787604974,-46.0455990021826
0.43626,-47.4116919919829,-45.0304867091626,-44.0128411756453,-43.4741035452478,-43.7162863896731,-43.1935615717923,-43.3664939187122,-43.3712600235288,-43.3205713657384,-43.1302524412749,-42.8009222608754,-42.8845675902853,-42.8655604658258,35.9633763375558,16.9955234549986,3.19527623992811,-9.4502673460979,-19.5932338175664,-25.8962783639606,-33.5059341106092,-40.3930532156816,-45.1239137975489,-47.810719276672,-46.4256101232891,-48.3741748595272,-49.7058018524441
0.44408,-47.0915521912844,-44.7256590724754,-43.7205628332022,-43.1956381618798,-43.4523809700996,-42.9333493741743,-43.1146684027157,-43.1279000780177,-43.0815647162068,-42.8867617174867,-42.5501616997222,-42.6355835845089,-42.6155527018842,33.7182942236324,14.5133299489514,0.497068368093508,-12.3615781578672,-22.6435957139318,-29.0263866908434,-36.7685500367361,-43.7915790332395,-48.6764825544979,-51.4351222158384,-50.0502894001621,-52.0409480472863,-53.4019925152797
0.4519,-46.775910611086,-44.425130848369,-43.4324816872692,-42.9214114584773,-43.1927534923142,-42.6772965049661,-42.8672136809862,-42.8892666714853,-42.8477609615665,-42.6484390040495,-42.3043406817607,-42.3916318169983,-42.3705736566239,31.4580339412349,12.0144258381493,-2.21884949622287,-15.2925048596124,-25.7152166322393,-32.1788300319673,-40.0558212517969,-47.2175081694805,-52.2604692883215,-55.0935270549309,-53.7099342584445,-55.7441829600551,-57.1358190491552
0.45972,-46.4646112288006,-44.1287602455314,-43.148469897822,-42.6513203124115,-42.9373355882285,-42.4253598773662,-42.6241243517575,-42.6554020876985,-42.6192484257206,-42.4153912920099,-42.0635483804445,-42.1528180138429,-42.1307387288062,29.1825962644371,9.49867763594999,-4.95281270857955,-18.2435969639287,-28.8088045842259,-35.3544048413505,-43.3686499467326,-50.6718405623866,-55.8770919924877,-58.7873070307123,-57.4060452687944,-59.4854852973573,-60.9089528933871
0.46754,-46.1575069078631,-43.8364150655336,-42.8684106415229,-42.38527426878,-42.6860729171113,-42.1775112633701,-42.3854116238947,-42.4263677053789,-42.3961390054259,-42.1877512565433,-41.8278994690732,-41.919274996645,-41.8961912776419,26.8919526899524,6.96592107087942,-7.70518513761566,-21.215428709656,-31.9250849307991,-38.553917490442,-46.7079423051621,-54.1555708033908,-59.527563345271,-62.5178355222834,-61.1401381022454,-63.2664808035232,-64.7230879474738
0.47536,-45.8544590207248,-43.5479723748147,-42.59219778045,-42.1231952203091,-42.4389248928877,-41.9337370658779,-42.1511031990292,-42.2022440182884,-42.1785684453288,-41.9656777501709,-41.5975346582319,-41.6911633971622,-41.6671034372828,24.5860470177424,4.41596280680584,-10.4763575232919,-24.2085976342856,-35.0647992370328,-41.7781832169039,-50.0746073099549,-57.6696863906514,-63.2130880841784,-66.2864833679508,-64.9137419770452,-67.0888138934341,-68.5799392524077
0.48318,-45.5553371067066,-43.2633182101286,-42.3197355700877,-41.8650171358058,-42.1958644715866,-41.6940381543541,-41.9212432258451,-41.9831307346055,-41.9666967146186,-41.749356416458,-41.3726213668904,-41.4686725217484,-41.4436770900292,22.2647967799238,1.84858201087877,-13.266745983769,-27.2237232753862,-38.2287041898028,-45.0280251008484,-53.4695554671792,-61.2151657771342,-66.934860040315,-70.0946157670396,-68.7283977967728,-70.9541459382572,-72.48124130808
0.491,-45.2600185637185,-42.9823473164932,-42.0509384072474,-41.6106858372384,-41.9568779942336,-41.4584297630464,-41.6958923245323,-41.7691469564138,-41.7607084823916,-41.5390004228943,-41.153354527875,-41.2520213691969,-41.2261450035167,19.9280945774256,-0.736468178002815,-16.0767905971502,-30.2614459343366,-41.4175705268326,-48.3042729621045,-56.8936973891786,-64.7929761395662,-70.6940587423837,-73.9435886272252,-72.5856558608077,-74.8641530827201,-76.4287458693126
0.49882,-44.9683883698693,-42.7049629162832,-41.7857306127236,-41.3601588204536,-41.7219650835921,-41.2269414477665,-41.4751276767543,-41.5604314316482,-41.560813687809,-41.3348513096289,-40.9399575276308,-41.0414598022311,-41.0147721323223,17.5758092857873,-3.33945928952869,-18.9069541062664,-33.3224255248779,-44.6321819916218,-51.6077622243534,-60.3479422352345,-68.4040708518781,-74.4918455467418,-77.8347443595098,-76.4870731206841,-78.820523528712,-80.4242191815553
0.50664,-44.6803388348894,-42.4310765066588,-41.524046250219,-41.1134051197008,-41.4911385919941,-40.9996170993192,-41.259043180044,-41.3571428778708,-41.3672482013724,-41.137179952644,-40.7326832804662,-40.8372698753177,-40.8098570883865,15.2077871916304,-5.96068624635302,-21.7577206710829,-36.4073404596761,-47.8733342555444,-54.9393326816984,-63.8331959615086,-72.0493866272629,-78.3293592192156,-81.7694069641937,-80.4342098711822,-82.8249541996713,-84.46943853246
0.51446,-44.3957693779807,-42.1606076853386,-41.2658289775393,-40.870405213858,-41.2644245994678,-40.7765150109912,-41.0477496632557,-41.1594603739158,-41.1802745739922,-40.9462876384986,-40.531815439145,-40.6397673216496,-40.6117337836068,12.8238530405897,-8.60046615129876,-24.6295946853714,-39.5168865646395,-51.1418338055937,-58.2998271556999,-67.3503593558402,-75.7298402683624,-82.2077108992057,-85.7488763609128,-84.4286257900717,-86.8791466482412,-88.5661879802331
