Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='1.5' $eps2='0.05'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='2.5' $eps2='0.15'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='3.5' $eps2='0.25'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='1.5' $eps2='0.05'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='2.5' $eps2='0.15'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='3.5' $eps2='0.25'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
0.701565557729941,-18.2749761220972,-17.572440128635,-17.5447877094535,-17.4289792150586,-17.0701626068639,-16.5311154971119,-15.7758019676455,-15.356313442599,-16.3180947252823,-17.0973360113751,-17.9628555384345,-19.0902525821371,-19.1138857954848,-19.6114441841965,-20.1100146600855,-19.8547759166471,-19.3486707765919,-19.0207745093864,-18.687228042348,-18.3389802828477,-18.1553783707119,-17.9767364411407,-18.0594329772013,-17.5223967448623,-63.8893341076208,-88.9196952596654,-109.146126620283,-124.306023424588,-137.585111748784,-150.652304389291,-164.901420883887,177.86399363506,158.566436711533,142.747706062657,129.20168802254,115.043671321113,107.465987594516,98.1348571927832,88.1540966154555,81.7330687628343,77.2380894016981,72.651828206077,69.4235705404681,71.0120109063623,73.4037998616928,71.9706625762611,69.9366700920036,68.1251387154447
0.707240704500978,-18.565920519848,-17.8415101388208,-17.7743838619017,-17.6043695612513,-17.1892695102363,-16.6050523177418,-15.8435209401079,-15.4771580964896,-16.5351140514939,-17.3647771236044,-18.2402857378188,-19.3475301636572,-19.3654826554292,-19.833577829672,-20.2911657763357,-20.0024585486345,-19.4608893429877,-19.0845941089656,-18.7044849044603,-18.3449744323694,-18.1840940775574,-17.9728027362549,-18.0179002310626,-17.4168315663732,-69.0838468036957,-93.7823060278534,-113.705005137982,-128.760613337523,-142.165834540377,-155.571475536571,-170.381707688176,171.882081325425,152.696670897147,137.15227778592,123.918987230178,110.115183576799,102.540190019514,93.3015604485115,83.4168246028561,76.9393745145133,72.479708345807,67.850317331328,64.5620861522705,66.4067475013031,69.0363955665247,67.6057797297841,65.6253822774238,63.6678827607237
0.712915851272016,-18.8496007880675,-18.0994856893446,-17.9902031469022,-17.7650018613689,-17.2948794151201,-16.6701266375771,-15.9115522321516,-15.6084298953081,-16.7572657250697,-17.628601892649,-18.507415175719,-19.5896566095183,-19.5993709367123,-20.0353653232681,-20.4494593524572,-20.1251338283842,-19.5445453632312,-19.1172845777008,-18.6879925097341,-18.3110468708377,-18.1700481385657,-17.9229106888202,-17.9268599318722,-17.2556267556525,-74.1209199790626,-98.5168036419512,-118.170122929529,-133.155778930179,-146.722822931917,-160.502238797724,-175.885585153233,165.925246678142,146.939249538907,131.695410854414,118.76412360284,105.292964587644,97.7087024502284,88.539003934507,78.7202066576429,72.157665334225,67.7085972980269,62.9981036309555,59.6075387908394,61.7219850160566,64.6317506049278,63.180979926433,61.2262029092652,59.0543259592344
0.718590998043053,-19.1250953621625,-18.3459935181998,-18.1923129761411,-17.911269682546,-17.3877579914964,-16.7276776224234,-15.9816342377682,-15.7505259352632,-16.9827406218681,-17.8869946280277,-18.7631132569835,-19.8159624365149,-19.8150757531792,-20.2165813446628,-20.5849833796865,-20.2232321215004,-19.6002775244464,-19.1200048734645,-18.6396759623372,-18.2379431049769,-18.1126072189861,-17.8263544881826,-17.7856305009382,-17.0389496500396,-79.0122702008542,-103.13431332293,-122.551379137297,-137.500445970822,-151.263945056492,-165.449518725066,178.590375237424,160.008653110958,141.299906749804,126.372307973552,113.72822379901,100.56711632056,92.9606185707038,83.8351217404902,74.0505508430624,67.3713961548032,62.9038205799905,58.0686002356479,54.5258279093158,56.9184370055061,60.1541055798853,58.6536585195129,56.6884282685666,54.2105692596026
0.72426614481409,-19.3916806162874,-18.580787979035,-18.3808493797106,-18.0436114987402,-17.4687186513629,-16.7790797012437,-16.0553495122287,-15.9033215195797,-17.2096384436468,-18.1383370917903,-19.0064304949494,-20.0258971467827,-20.0122248725884,-20.3771018385711,-20.6979518226579,-20.2973907748751,-19.6290527699846,-19.0944982289186,-18.5624606173979,-18.127365722581,-18.0116207906749,-17.6831475919139,-17.5945882648079,-16.7694035994324,-83.7690479948385,-107.645185282649,-126.857903478798,-141.802833981969,-155.796302414027,-170.416981401059,173.051620687126,154.147584149219,135.781964550243,121.17689390826,108.802322044593,95.9279529219257,88.2852396499133,79.1779994522395,69.3942063125518,62.5638912210315,58.0438211005358,53.0342185084561,49.2816652384386,51.9525158955012,55.5620651115185,53.9736106984829,51.9514821493184,49.0480877377827
0.729941291585127,-19.6488007820151,-18.803727966811,-18.5560036477563,-18.1625038197812,-17.5386174933916,-16.8257238967943,-16.1340694883224,-16.0661916688553,-17.4360518369694,-18.38121586354,-19.2365755869334,-20.2190126234651,-20.1905382196945,-20.5169008914871,-20.7887149986828,-20.3484885077528,-19.6322453657831,-19.0432419939443,-18.460518988294,-17.9823842459237,-17.8677712716765,-17.494545662311,-17.3559266397294,-16.4535565976818,-88.401790799706,-112.059026341578,-131.098120219114,-146.07051208047,-160.326245529227,-175.406995043519,167.505428989204,148.356656074164,130.386446399555,116.102188093215,103.977498247962,91.3660026947776,83.6720519038692,74.5558281261703,64.7375196794222,57.7183774355266,53.1065513147442,47.8669245286543,43.840039377041,46.7769508192943,50.8077496531831,49.082132941874,46.9441559608564,43.4653608759464
0.735616438356164,-19.8960414312644,-19.0147576762196,-18.7180116610562,-18.2684558361177,-17.5983482433235,-16.8689959492835,-16.2189038337307,-16.2380630008504,-17.66013578815,-18.6144172433931,-19.4528929149128,-20.3949488190013,-20.3498198595382,-20.6360513441299,-20.8577751519577,-20.3776857829947,-19.6117259721313,-18.9695986172584,-18.3394826295247,-17.8079111771592,-17.6830673804663,-17.2637777215832,-17.0746996132492,-16.1038448941235,-92.9204033026373,-116.384740209737,-135.279808456134,-150.310446611093,-164.859380182259,179.579399855577,161.960632241223,142.649112221024,125.112304265435,111.140625244359,99.2449659346938,86.8719983664659,79.1106913733052,69.9568583211147,60.066814263223,52.8180976711449,48.069796126651,42.5392472298235,38.1686100478147,41.3426034808593,45.8365159637868,43.9121601752225,41.5856727041869,37.3551042831257
0.741291585127202,-20.133106432613,-19.2138906366944,-18.8671454075827,-18.3620052036984,-17.6488368075881,-16.910251367167,-16.3106584276427,-16.417489900575,-17.8801600294815,-18.8369138104875,-19.6548425402181,-20.5534239394518,-20.4899529361044,-20.7347291773294,-20.9058067915501,-20.3864684047491,-19.569952876945,-18.8779419985188,-18.2065456022645,-17.6111775645937,-17.4614930521462,-16.996980676123,-16.7601108374781,-15.7404359812572,-97.3341578476917,-120.630572329424,-139.410157794064,-154.529041026976,-169.400565840853,174.542502987636,156.427258652095,137.036255843773,119.956717196337,106.284315434502,94.596121181557,82.4368427387809,74.5909304834618,65.3693587700426,55.3684024879343,47.8465268671325,42.9117451569874,37.025835836717,32.2411234540722,35.6020242743777,40.5878320336611,38.3904514068253,35.7902248769079,30.6207836933431
0.746966731898239,-20.3597981212684,-19.4011965616286,-19.0037062627859,-18.4437146470355,-17.6910350909118,-16.9507878750757,-16.4098064278088,-16.6027463934955,-18.0945444157282,-19.0478461401216,-19.8419840699896,-20.6942321003585,-20.6109025576564,-20.8132216594299,-20.9336810195199,-20.376690046711,-19.5100523425941,-18.7737184005392,-18.0703610834067,-17.4020719867073,-17.2097817847671,-16.7042610697697,-16.4268251859338,-15.3920042434642,-101.651708810333,-124.804156510507,-143.495818976971,-158.732168380045,-173.953908087585,169.483941287627,150.916106471884,131.527058051318,114.915422357332,101.525243343768,90.0225622658094,78.0516585840451,70.102568962482,60.781585074659,50.6286429357548,42.7877126917894,37.6118651904175,31.3056028546671,26.0416861003252,29.5152053388267,34.9981703166392,32.4432328320318,29.4771564653606,23.2051946756619
0.752641878669276,-20.5760003953399,-19.5767905425662,-19.1280196837577,-18.5141691049858,-17.7259138096323,-16.9918161718757,-16.5164745710101,-16.7919242575173,-18.3018788073847,-19.2465025002237,-20.0139597524803,-20.8172204197215,-20.7127025473212,-20.8719391666916,-20.9424925289563,-20.3506074160776,-19.4358689651646,-18.6633893494021,-17.9406282477795,-17.1931238038095,-16.9381966511735,-16.4005894704894,-16.0957472846226,-15.0936717038376,-105.881116362431,-128.912561257939,-147.542949344111,-162.925197139288,-178.522747291967,164.406623408049,145.438279904167,126.127953533227,109.98304648464,96.855411797812,85.5160906744504,73.7075926158418,65.6355063420999,56.1817642437042,45.8340545681346,37.6267576878428,32.1520998776089,25.3643623331973,19.5693081516057,23.0575408554775,29.0069950426282,26.0068864647244,22.5886647692624,15.1282652351214
0.758317025440313,-20.781664399504,-19.7408242307636,-19.240431022831,-18.57397319828,-17.7544540932029,-17.0344302267661,-16.6304469131464,-16.9830285274859,-18.5009300113673,-19.4322985673026,-20.1704855631855,-20.9223049575948,-20.7954737703553,-20.9114304689358,-20.9335872207972,-20.3108997732031,-19.3519610914676,-18.5542043460649,-17.8273081859516,-16.9988587765894,-16.6610459019633,-16.1060087980721,-15.7933018736023,-14.8804927681709,-110.029876266014,-132.96233465469,-151.557253179448,-167.113010907974,176.890353926191,159.314656050859,140.004712664589,120.842814222507,105.153414102193,92.2669375816498,81.0687012569178,69.3959620234341,61.1796101072393,51.5581019779264,40.971500491468,32.3504479784326,26.5183728957426,19.1976728104542,12.84160246513,16.2290051828189,22.5667726501226,19.0444579475858,15.1144186882316,6.51921470417663
0.76399217221135,-20.9767964652094,-19.8934786488429,-19.3413022348675,-18.6237488226364,-17.7776377450329,-17.0795787077761,-16.7511856517375,-17.1740632828437,-18.6906387297167,-19.6047584876889,-20.3113417359296,-21.0094614335237,-20.8594218565861,-20.9324010081395,-20.9085874966376,-20.2606625639967,-19.2635134022196,-18.4537636697435,-17.7395143696757,-16.8343182731128,-16.3964793886816,-15.8443627810753,-15.5481232030973,-14.7771307066968,-114.104952980656,-136.959546785392,-155.544017192352,-171.300022794019,172.283621692703,154.213218888095,134.625720004377,115.673073864368,100.419817483979,87.7521087510098,76.6725440357597,65.1080993023415,56.7247296336272,46.8988204094749,36.0284524051107,26.9480134445718,20.702288315441,12.8133192296947,5.89614584014913,9.06206420444876,15.6569151325832,11.5659878449154,7.1166113428686,-2.38330852098004
0.769667318982387,-21.161448003365,-20.0349583634673,-19.4310092674166,-18.6641326993297,-17.7964361436769,-17.1280392964204,-16.8778667386985,-17.3631029602472,-18.870109462098,-19.7634980872399,-20.4363647322753,-21.0787204762515,-20.904847256559,-20.9357334285688,-20.8694112160675,-20.2033643904293,-19.1761423803888,-18.3693812703689,-17.6842797578004,-16.7128015449332,-16.1650141199684,-15.6398705625771,-15.3848764028401,-14.7883727906674,-118.112814278495,-140.909829409605,-159.508141376495,-175.490185175912,167.656077277389,149.108398361292,129.310600578149,110.617966385826,95.7752407988054,83.3034123160865,72.3199322096599,60.8354040221508,52.2606686990555,42.1922348811685,30.9933425776245,21.4119744202734,14.7028120867519,6.2327237737735,-1.21184679594598,1.62452172767633,8.29917306239941,3.64593579967985,-1.25853849771532,-11.2822031762487
0.775342465753425,-21.3357070755905,-20.1654867733985,-19.5099399808883,-18.6957737461112,-17.811797867432,-17.1803976490401,-17.0094274264373,-17.5483468251466,-19.0385960081111,-19.9082105819255,-20.5454441553486,-21.130177875511,-20.9321565628009,-20.9225091294695,-20.8182792768467,-20.1427577709298,-19.0955844330958,-18.3073284497143,-17.6655394584519,-16.6433434858858,-15.9864680037269,-15.5117903035497,-15.3169710179414,-14.8967962803452,-122.059466067918,-144.818412525626,-163.454165601248,-179.686995694865,163.007535756863,144.006984100735,124.067321720005,105.674837632797,91.212536801756,78.9135403336602,68.0032798493173,56.569247502804,47.7771793262219,37.4268786646354,25.8560027377676,15.738992711034,8.52760562830134,-0.5095410837356,-8.4159402019741,-5.98627729782826,0.568567520086983,-4.57376142656005,-9.79830243679834,-19.9088924389485
0.781017612524462,-21.4996913671784,-20.2853023124542,-19.578492455671,-18.7193301454173,-17.8246352520488,-17.2370326146374,-17.1446212623583,-17.7281563598284,-19.1954847647055,-20.0386548433215,-20.6385193263631,-21.1639939502659,-20.9418761194476,-20.8940290597963,-20.7577059734823,-20.0827386020702,-19.0272827969499,-18.2721110110924,-17.6836828766243,-16.6288344733505,-15.8757362978924,-15.4689325574072,-15.3418713362989,-15.0696923487517,-125.950486390455,-148.690157769,-167.386292276909,176.106499642741,158.338593972828,138.916235652957,118.902297192241,100.839492668048,86.7245585245268,74.5753809796546,63.7150901698512,52.3009824802661,43.2639750173756,32.5916841297362,20.6081773117027,9.93060567062841,2.19361389495906,-7.36853760972827,-15.6478403949199,-13.6586182628525,-7.4082138368604,-12.9044505466346,-18.2724024137455,-28.0997488589752
0.786692759295499,-21.6535423798205,-20.394655401597,-19.6370735812813,-18.7354660293003,-17.835810228757,-17.2981088988164,-17.2820761458363,-17.9010768576444,-19.3402775065927,-20.1546461102243,-20.7155780713765,-21.1804010105863,-20.934667880042,-20.8518312954338,-20.6904661260663,-20.0271573611085,-18.9759241945101,-18.2659729532538,-17.7358670843716,-16.6656522471188,-15.8388846746975,-15.5068463518685,-15.4421156257609,-15.2709727608611,-129.791058102094,-152.52958872395,-171.308405474094,171.887705339549,153.650604975996,133.843630321018,113.820264386552,96.1065467164978,82.304251101392,70.2819999115194,59.4479238551458,48.0219136995115,38.7107691296657,27.6762269485851,15.2440820774519,3.99369452410179,-4.27345289285998,-14.2938650168572,-22.8471578758942,-21.2870529070287,-15.4721966985821,-21.1531408252516,-26.4937011600684,-35.8240738488146
0.792367906066536,-21.7974206179367,-20.4938060069239,-19.6860978241859,-18.7448476933078,-17.8461198976979,-17.363577849401,-17.4203512595927,-18.0658455362148,-19.4725748668508,-20.2560489355755,-20.7766571704953,-21.1797107341718,-20.9113468117568,-20.7977021859792,-20.6195338673739,-19.9795962144846,-18.9450083297669,-18.2887830819919,-17.817003886011,-16.7450740478635,-15.8714936384226,-15.6095198772635,-15.591720591491,-15.4719105295615,-133.585999839606,-156.340918254808,-175.224086841973,167.654476178159,148.945636812466,128.796605257042,108.824255657402,91.4697556297985,77.9447100586254,66.0266158755622,55.1943726365574,43.7232892372075,34.1073446388888,22.671036283478,9.76095959879706,-2.05946314004393,-10.8409188310462,-21.2356943805435,-29.9686805681153,-28.7912141088517,-23.465605871448,-29.1692501732336,-34.360882396621,-43.1620100659757
0.798043052837573,-21.9315016266786,-20.5830216905334,-19.7259860994443,-18.7481393212464,-17.8562824089093,-17.4331863829986,-17.5579894341581,-18.2213889460977,-19.592061287733,-20.3427721156903,-20.8218440284967,-21.1623238720754,-20.872899264569,-20.7336771939975,-20.5479904092332,-19.9431381008562,-18.9365464737483,-18.3383516188656,-17.9210872860508,-16.855923202007,-15.9603133337761,-15.7548609699969,-15.7645401315832,-15.657317473386,-137.339794926654,-160.128072944318,-179.136628704346,163.40511691917,144.226414217931,123.782307800091,103.915652173438,86.922309655465,73.6392127652265,61.8025734174406,50.9470356308948,39.3962982887549,29.4436601362371,17.5679674256896,4.15956320818321,-8.21166709493349,-17.4720794602762,-28.1504564234772,-36.9852343174776,-36.1261447315231,-31.266462528834,-36.8745562775539,-41.8664016725011,-50.2538072520813
0.80371819960861,-22.0559727424796,-20.6625760516875,-19.7571646786775,-18.7459981980745,-17.8669237858321,-17.5064934349683,-17.6935625013471,-18.3668125546469,-19.69849188848,-20.414765373135,-20.8512799195134,-21.1287419868184,-20.820499986965,-20.6620271140312,-20.4789022761566,-19.9201624187786,-18.9509667136878,-18.4110847127506,-18.0424418883797,-16.9874291035621,-16.0875366513514,-15.9212864639116,-15.9409954656391,-15.8265863185462,-141.05661832324,-163.894714950865,176.950955293336,159.138380756379,139.496242809329,118.807367434152,99.0943028236599,82.4570814740917,69.3812294058779,57.6033147172305,46.6984991322807,35.0320913909869,24.7100056660722,12.3606240660536,-1.55551315974007,-14.4418203443615,-24.1297807416229,-35.0047651103445,-43.8859219183307,-43.2816107756095,-38.8099304600971,-44.2661780863571,-49.0739858736338,-57.2419282583828
0.809393346379648,-22.1710304255899,-20.7327474866691,-19.7800640767344,-18.7390694405382,-17.878566353242,-17.5828927460508,-17.8257080979839,-18.5013851416759,-19.7916814348348,-20.472017573409,-20.8651644334756,-21.0795798802079,-20.755527597955,-20.5852254116685,-20.4151771244626,-19.912203421225,-18.9872533866648,-18.5027823109222,-18.1765623618218,-17.131366547373,-16.2357862618777,-16.092853366531,-16.1114082121145,-15.9901455242353,-144.740361443577,-167.64426134858,173.035921623502,154.853465476237,134.758916641538,113.87770075695,94.3586903343404,78.0668252368815,65.1644190296158,53.4223520102002,42.4413218616689,30.6218098952104,19.8972018387828,7.0448050696989,-7.37574386935343,-20.7264164350394,-30.7799092055094,-41.7767762976937,-50.6710743565772,-50.2724682591386,-46.0898527459148,-51.3969055609699,-56.0805371251788,-64.2223351747122
0.815068493150685,-22.2768780891839,-20.7938181888988,-19.7951178721018,-18.7279803021562,-17.8916194163551,-17.6616403833042,-17.9531575536005,-18.624520334873,-19.8714954048089,-20.5145563158496,-20.8637613685552,-21.0155799782149,-20.6795744903217,-20.5058933478881,-20.3594104288195,-19.9198984459992,-19.0432841342899,-18.6093624324741,-18.3204033446743,-17.2829820465786,-16.3919996044391,-16.2616691156989,-16.2757701886843,-16.162773496987,-148.394654932924,-171.379901217366,169.115790033158,150.550006266362,130.018610970271,108.998357717166,89.7061250435525,73.7443277331389,60.9826154110351,49.2532415343112,38.1680264217371,26.1566458523038,14.9968573247757,1.61893689593121,-13.2888869985851,-27.0412841800253,-37.3940642520032,-48.4550432717792,-57.3460176049771,-57.1247653072444,-53.1436163680773,-58.3442492749693,-62.9768679136853,-71.2193914072245
0.820743639921722,-22.3737243340832,-20.8460733406739,-19.8027614238996,-18.7133341545802,-17.906372732836,-17.7418851633888,-18.0747550086138,-18.7357571162102,-19.9378430476788,-20.542448760844,-20.8474058241655,-20.9376266694149,-20.5944490803481,-20.4267214287144,-20.3137413563214,-19.9430356474318,-19.1162758921422,-18.7273504487732,-18.472174225057,-17.4407015541184,-16.549270156558,-16.427489721879,-16.4406448349793,-16.3565788757452,-152.022889540727,-175.104610712757,165.188338037344,146.228064099774,125.279763585761,104.173413780855,85.1329507063897,69.4825157785296,56.8298064578895,45.0895598502896,33.8710991551945,21.6279293397861,10.0016729525009,-3.91556072179293,-19.2795355267613,-33.3633125483472,-43.9509320995401,-55.0356474445522,-63.915671655116,-63.8625546267623,-60.0285546819281,-65.1794769230524,-69.8185282814416,-78.1920961662079
0.826418786692759,-22.4617815200658,-20.8898004460606,-19.8034304571723,-18.6957042694276,-17.9229932131215,-17.8227001308538,-18.1894685868076,-18.8347407128587,-19.9906722632279,-20.5558036082942,-20.8165124969409,-20.8467604819801,-20.5021669195955,-20.3503689013927,-20.2797381450857,-19.9806893099689,-19.2032310657967,-18.8540693257468,-18.6308287666864,-17.6049813828005,-16.7065601766049,-16.5951366309841,-16.6145824806562,-16.5767186127906,-155.628235074827,-178.821166207499,161.251596376292,141.888108984497,120.546948736893,99.4059088449325,80.6347481783018,65.2745256640366,52.7001100578311,40.9248831776349,29.5429998045459,17.0272470776682,4.90579554082795,-9.55403701473388,-25.3299776270238,-39.6718787489658,-50.4362693050862,-61.518716119707,-70.3812946071664,-70.4991348006315,-66.7983928569455,-71.9454712176291,-76.6144791990305,-85.0640574589558
0.832093933463796,-22.5412646215831,-20.9252887674773,-19.797559496832,-18.6756275756889,-17.9415250654281,-17.9031133862324,-18.2963948208518,-18.9212048459408,-20.0299661014893,-20.5547741648139,-20.7715854931995,-20.7441903984791,-20.4049272471385,-20.2793469758388,-20.2583308272381,-20.0314123865659,-19.3012910760526,-18.987563298161,-18.7954858975989,-17.7768567150622,-16.8667837361219,-16.7709001710478,-16.8039311183812,-16.8210476524768,-159.21365763552,177.467844189522,157.303845063662,137.530997293784,115.824748601977,94.6978304823954,76.2065271296045,61.1137412653176,48.5877484921663,36.7527705256144,25.176187287073,12.3466004625272,-0.294811032996485,-15.2885614136356,-31.4212780970448,-45.9497780842875,-56.8417735237996,-67.9053622543142,-76.7397189064856,-77.0343323902961,-73.4864191495745,-78.6488431439686,-83.3348328854579,-91.757800439633
0.837769080234834,-22.6123902991673,-20.9528288315103,-19.785580138672,-18.653598565787,-17.9618934369324,-17.9821368432137,-18.3947575538301,-18.9949559533865,-20.0557407050514,-20.5395624540666,-20.7132280144929,-20.631302999578,-20.305071837543,-20.2158958134519,-20.24980195727,-20.0934466713901,-19.4079450494844,-19.1263526441426,-18.9649770322902,-17.9567258196075,-17.0341484279404,-16.9593587334673,-17.0105836794889,-17.0824665147815,-162.781935237779,173.760010638928,153.34360962213,133.15794283695,111.117627410024,90.050136373818,71.8428982242834,56.9938074859177,44.4870230172606,32.5667514066881,20.7631566844927,7.57860240495804,-5.60198975457768,-21.1081120633462,-37.5344438848635,-52.1835784876738,-63.1633458800997,-74.1957154730631,-82.9845663149588,-83.4571185734174,-80.0992031856073,-85.2663513052019,-89.9304919804461,-98.2171096047724
0.843444227005871,-22.6753761745841,-20.9727119749807,-19.7679191599299,-18.6300635796881,-17.9839113687502,-18.0587918548272,-18.4839027686561,-19.0558597005241,-20.0680445162547,-20.5104243433305,-20.6421535386561,-20.5096658714201,-20.2050247860263,-20.1618687458824,-20.2538356712393,-20.1649127766311,-19.5210886856645,-19.2691384145694,-19.1376189010912,-18.1436962420108,-17.2117796244101,-17.1616835633881,-17.2319886060458,-17.3518629899904,-166.335671923159,170.053092893003,149.369657164897,128.770481527747,106.429813242527,85.4628091274762,67.5382220143347,52.9086252177904,40.3922896744227,28.3603192229926,16.2964999804504,2.71671406634821,-11.0150579292006,-26.9990222247132,-43.6515160941931,-58.3634548851284,-69.3992887534246,-80.3882353709652,-89.1084574341468,-89.7511792474909,-86.620717759856,-91.7598543944293,-96.3534290213941,-104.413573093281
0.849119373776908,-22.7304402485186,-20.9852299116058,-19.7449964728446,-18.6054156628953,-18.0072896933393,-18.1321310155033,-18.5632903130073,-19.1038298721055,-20.0669586055527,-20.4676756398018,-20.5591961189971,-20.3810237798137,-20.1072130956172,-20.1186386547923,-20.2696146708753,-20.2439532115705,-19.6389664224857,-19.4145564071981,-19.3112083560303,-18.3355252200374,-17.4003756965351,-17.3756127032563,-17.4625979270381,-17.6202836292189,-169.877310473812,166.345012758209,145.380991948692,124.370429846364,101.765192043529,80.9349357895272,63.2867327833385,48.8523332592773,36.2979371981988,24.1269315435791,11.7689858986093,-2.24448138392046,-16.5305600854463,-32.9456662190745,-49.7564469634364,-64.4826568995489,-75.5488646158892,-86.4800873855385,-95.1052356989759,-95.9006996618853,-93.022843693164,-98.0916499877138,-102.569562070333,-110.342665848307
0.854794520547945,-22.7778004417543,-20.9906742989014,-19.7172229401588,-18.5799902227887,-18.0316493583652,-18.2012558169125,-18.6324840286974,-19.1388195824183,-20.0525980115023,-20.4116991011749,-20.4653205338559,-20.2472838378062,-20.0139719247495,-20.0870398851622,-20.2959467031748,-20.3288174394035,-19.7600500124155,-19.5610355463268,-19.4831686003723,-18.5289658273094,-17.5980538146029,-17.5964987698901,-17.6956217795605,-17.8800363854462,-173.409143883417,162.633847568784,141.376850014971,119.959837747923,97.1272175342578,76.4648042043939,59.0826369770106,44.8192817755103,32.1983676463324,19.8600188534607,7.17366852271597,-7.30898166037187,-22.1421573678626,-38.9313232051478,-55.8356688774614,-70.5368062398224,-81.6114374787931,-92.4681238213185,-100.971565386712,-101.894483695812,-99.2766617362574,-104.234494482931,-108.562706049456,-116.016199772844
0.860469667318982,-22.8176742414976,-20.9893362885291,-19.6849980818788,-18.5540616599946,-18.0565355410483,-18.2653301250087,-18.6911408507703,-19.1608146398164,-20.0251139999378,-20.3429522508338,-20.3616300274213,-20.110488398171,-19.9274405376769,-20.0673543092806,-20.331398867033,-20.4178927380319,-19.8829072110671,-19.7067683765244,-19.6507580833664,-18.7202649523868,-17.8010195149352,-17.8186268143232,-17.9243663724909,-18.1250036123621,-176.933325629575,158.917824464631,137.35669266663,115.540936702297,92.5188394619766,72.0500091383388,54.9201883181514,40.8040008491951,28.0879803297659,15.5530035751752,2.50402006176452,-12.4790584374298,-27.8406980198011,-44.9391214271958,-61.8783284676983,-76.5232067487393,-87.5862077118905,-98.3499907626334,-106.707691294873,-107.727828388745,-105.36039752646,-110.175093485428,-114.332486058779,-121.455338740693
0.86614481409002,-22.8502784146467,-20.9815060508782,-19.6487077044234,-18.5278411490113,-18.0814328713881,-18.3235896980475,-18.7389997982073,-19.1698288437866,-19.984697178452,-20.261975840402,-20.2493713669626,-19.9727732881622,-19.8494580574036,-20.0593431203912,-20.3744200604834,-20.509695143706,-20.0061001518743,-19.8497665907145,-19.8112715277877,-18.9056191198161,-18.0045163241911,-18.0362685570353,-18.1429689535576,-18.350538989715,179.548121049221,155.195315370698,133.320198457532,111.11608435757,87.9424516701205,67.6875616773954,50.7937414330374,36.8011669918963,23.9611596371023,11.1993314737546,-2.24590453218849,-17.7549674755893,-33.6145003297958,-50.9529475083751,-67.8762229357156,-82.4402962085315,-93.4723958853952,-104.12501542371,-112.31746804833,-113.402550095657,-111.262783202956,-115.912942800419,-119.889871677792,-126.68561866424
