Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='21' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='21' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
0.51,-3.10193301023435,-3.90524628102905,-5.11433597508083,-6.83389666669812,-11.637718543976,-14.774890471408,-12.3125090753695,-9.33313151166065,-7.70765125873168,-6.56202527478802,-6.31685523467072,-6.05605439612495,-5.77429632399454,123.248994405849,110.15131908578,93.7137012370272,73.8992060439552,40.2544815603435,-69.3688434786689,-89.7537397460414,-110.905340917032,-113.202529330845,-120.253388811098,-116.59325245825,-115.257703845959,-118.795286521157
0.52,-3.31161036769076,-4.26540488533267,-5.74886126894635,-7.92623860896926,-13.8232631467252,-13.2847064459908,-10.9607739683411,-8.45392943169706,-7.09025311400155,-6.10880712308202,-5.88693493860551,-5.65508244399657,-5.40891995698618,118.445577634773,104.316129538161,86.1296225555565,63.2769118548609,20.580603804875,-94.3562483020551,-108.869368209938,-124.906777569845,-126.825384344984,-132.666024418809,-129.599771748362,-128.477236000426,-131.507615436099
0.53,-3.54033682491401,-4.67683119098535,-6.50642840417395,-9.27497316106076,-16.1374794109177,-11.7557397465684,-9.76245543756131,-7.70788847721746,-6.55662442960666,-5.71937845503312,-5.51276197009868,-5.30471913372932,-5.0919098664832,113.635731239919,98.397697636027,78.2466499675711,51.5402036670736,-6.38680084167252,-113.400602903972,-124.241876837843,-136.999917337238,-138.75957103525,-143.713266362249,-141.12130453345,-140.185683832198,-142.818442650081
0.54,-3.79000535638966,-5.14826736438304,-7.41699155693583,-10.9485711573451,-17.5399299565009,-10.4268216730334,-8.76003794313077,-7.08488272752521,-6.10468425833158,-5.38952186643971,-5.19373623610824,-5.00553280296245,-4.82211205252533,108.827854359769,92.4096030676922,70.0408797410469,38.1498367626755,-42.828221691674,-128.526755282746,-137.119870684223,-147.690610607221,-149.391588814417,-153.681411716098,-151.465262601095,-150.688509468033,-153.008503278899
0.55,-4.06260599410288,-5.69009110655937,-8.52090082121506,-13.0230314226773,-16.8341426632397,-9.32698580885366,-7.93636684075287,-6.56694915344242,-5.72513122646502,-5.11182010597459,-4.92437850657379,-4.75292471814945,-4.59465479225696,104.032757428172,86.3731438630695,61.4744819184635,21.986969007572,-80.3965540636083,-141.154718159558,-148.287758119304,-157.323357751588,-159.00844885688,-162.790114652983,-160.871807414106,-160.227685010089,-162.299713023892
0.56,-4.36020272000455,-6.31473946678074,-9.87543700939317,-15.5101334386077,-14.9112269434851,-8.42774749986013,-7.26154339841003,-6.13599066922124,-5.40707870531064,-4.87838569114152,-4.69783049991237,-4.54066980500682,-4.40363866156957,99.2641068625308,80.3201705423321,52.4758708316302,0.624186082811446,-108.704555233524,-152.118101933572,-158.229890916679,-166.137569739864,-167.822956620839,-171.20771534921,-169.526479961772,-168.991807976288,-170.865451018773
0.57,-4.68489845399787,-7.03732400158926,-11.5679557947088,-17.9735547547824,-12.9751343259166,-7.69223542510618,-6.70701087394867,-5.77617862996064,-5.14028146713223,-4.68195857235635,-4.50738356047683,-4.3625129230242,-4.24332547563013,94.5389449667148,74.2973025236668,42.8922709641724,-30.3897212280219,-128.736590220502,-161.908546285695,-167.256582324479,-174.304677331892,-175.994742475084,-179.06423379907,-177.572929746365,-177.127719429442,-178.84126595863
0.58,-5.03878347007164,-7.8765551553318,-13.7448905137706,-18.776308264346,-11.3578119705108,-7.08772685447745,-6.24887607993088,-5.47439286260328,-4.91585307980438,-4.5162533967572,-4.34705160376416,-4.21279670425429,-4.10858934186429,89.8782978155687,68.3726121973076,32.3617985643726,-71.4210774554297,-143.96164784842,-170.831102564436,-175.576626155241,178.048817224859,176.354526936869,173.538750678807,174.876712926748,175.249546704858,173.66614949303
0.59,-5.42386046738142,-8.85616694714338,-16.6835168050433,-17.1693573486024,-10.0573916425484,-6.58773631399277,-5.86801251086253,-5.219997976973,-4.72636142451835,-4.37598654659145,-4.21171324545754,-4.08664241278518,-3.99503077800079,85.307884635598,62.6469971988227,19.8908601878236,-107.798816994003,-156.426313392934,-179.08651297138,176.662746119395,170.827007047399,169.130557849879,166.520854079222,167.733957887448,168.048997599145,166.571980365313
0.6,-5.8419362900269,-10.0071375923221,-20.9846483747347,-14.9021504907081,-9.01365239213208,-6.17142491692496,-5.54933629346109,-5.00444493375743,-4.56569460490502,-4.25678224636523,-4.09707629867414,-3.97994110205278,-3.89895050159442,80.8589400870097,57.2750138210635,1.92288714983152,-132.552285612538,-167.174013319003,173.185737399848,169.353442235025,163.955464923952,162.259082594173,159.817624401288,160.928116808886,161.197829160557,159.808021502603
0.61,-6.29446550614552,-11.3710935988751,-27.4021609956618,-12.9211276529059,-8.16963086123363,-5.82250892054558,-5.28098694402946,-4.82087306006276,-4.42886346491738,-4.15504578448935,-3.99958107926369,-3.88927564691455,-3.81727456713126,76.5691519064676,52.5060534077687,-41.0879450847644,-149.972839821892,-176.761687444671,165.884156179738,162.41343121703,157.375271312928,155.680715736078,153.376713821301,154.402006113707,154.637071458939,153.318745855284
0.62,-6.78232411585001,-13.0050223471919,-25.8307651088857,-11.3326466996657,-7.4805669598315,-5.52824383596716,-5.05361576014211,-4.66376717882422,-4.31180675909753,-4.06783998241281,-3.91629315982195,-3.811827131141,-3.74747106869799,72.483692822312,48.772434678593,-124.50222616978,-163.520561742269,174.488447467027,158.932082987439,155.778769200774,151.038981887764,149.347303835731,147.155081035598,148.108782178103,148.318359954431,147.058381555802
0.63,-7.3054822559368,-14.9847586133391,-20.182120817543,-10.0687329536089,-6.91260999574644,-5.27860315059193,-4.85981736831776,-4.52867937419259,-4.21122163820918,-3.99277747825249,-3.84480546675328,-3.74528720401746,-3.6874741981629,68.6562727764425,46.8937156018404,-156.188227182551,-174.870723974715,166.3744646398,152.269868069445,149.398518037197,144.907827907675,143.219299156618,141.116935006709,142.009603151693,142.201541770581,140.988741476802
0.64,-7.86253346686002,-17.3875752315596,-16.625417772085,-9.05410165490857,-6.44023444384827,-5.0656451262413,-4.69369049251551,-4.41200932061606,-4.12442399863548,-3.92793113728589,-3.78315567200664,-3.6877833182838,-3.63562012075018,65.1500294019769,48.578559976305,-171.529886079496,175.160193626262,158.760663242228,145.849993363702,143.231373461757,138.94972496587,137.263846567932,135.232216233646,136.071896156245,136.252900672895,135.077614507353
0.65,-8.4500282193545,-20.1346072770216,-14.2037557006207,-8.22996424761014,-6.04404923278555,-4.88303284924824,-4.55050306613025,-4.31083295236275,-4.04923626479416,-3.87176081830766,-3.72975885035804,-3.63781731764688,-3.59059429955384,62.0378707685953,57.5119995040055,177.335871418021,166.138044464869,151.550452591064,139.633888673464,137.243347036477,133.137827623014,131.453375280684,129.475470696423,130.268070681741,130.443841967233,129.297576123179
0.66,-9.06156073488647,-22.2544811380632,-12.4259898481033,-7.55288714566083,-5.7091704589942,-4.72567216234687,-4.42643791327482,-4.22276933752222,-3.98389799410246,-3.82305344601676,-3.68335307816888,-3.59421530867481,-3.55138801603427,59.4015292698059,78.8679002906726,167.913906614258,157.809591930649,144.671879415426,133.58976884521,131.406124552912,127.449462789391,125.764553448637,123.825012356728,124.574563121526,124.749920375435,123.62511282866
0.67,-9.68659388745446,-21.7311139192616,-11.0573518170893,-6.99082267176046,-5.42404945177906,-4.58943829324745,-4.31839940927802,-4.1458770723196,-3.92699452999328,-3.78087331817064,-3.64295508960095,-3.55608607689888,-3.51726152313765,57.3280375099684,105.624954341111,159.413113656991,150.014355603463,138.069422888442,127.69111281558,125.695874826438,121.865331785041,120.177506534767,118.262297951695,118.971127800635,119.150123529145,118.039980132865
0.68,-10.3091212624222,-19.3797950319098,-9.96987102207201,-6.51984101273029,-5.17963079742473,-4.4709687122656,-4.22386589101915,-4.07857319954307,-3.87739949923265,-3.74452003617325,-3.60782328817976,-3.52278548541061,-3.48771157515762,55.901661037109,121.251157805028,151.504593333498,142.643273351446,131.69907004485,121.915562905352,120.092368343256,116.36890677888,114.6752291575,112.771457667292,113.440311393519,113.626344877757,112.52473263077
0.69,-10.906520139621,-17.0163659563531,-9.08620858523603,-6.12181262171796,-4.96874321645133,-4.36750537951829,-4.14077627855237,-4.01956920731085,-3.8342277642226,-3.71349208210738,-3.57742592827685,-3.49388485667638,-3.46244172094003,55.1889214820211,126.656808503232,144.023809140611,135.617910267882,125.525199671898,116.244109354902,114.578314864874,110.945969742329,109.243139212752,107.338939348795,107.967062727761,108.162995017114,107.064378553783
0.7,-11.4493696237305,-15.0649935461111,-8.35596857436949,-5.78280709329003,-4.78565457574675,-4.27677389221529,-4.06744227445734,-3.96781994648067,-3.79679621882432,-3.68745466044719,-3.55141288371477,-3.46914200380488,-3.44133443562295,55.2152981463333,126.907992385171,136.875938782407,128.879295054267,119.518514713511,110.660474838739,109.138859247922,105.584257050882,103.868736737815,101.953234684113,102.538441280453,102.7467122911,101.64612223998
0.71,-11.9034252675208,-13.4901280138057,-7.74443918613248,-5.49198100104225,-4.62574344830501,-4.19689028806282,-4.00247971705349,-3.92248233468932,-3.7645905122814,-3.66621092373974,-3.52958999776164,-3.44847421538889,-3.42442479357581,55.9362519633599,124.625492826482,129.999781107405,122.38155054784,113.654612330184,105.150643021256,103.761193488974,100.27318286343,98.5413395316057,96.6046640588273,97.1433963499955,97.3661429235779,96.2591671801768
0.72,-12.2347876859577,-12.2065339323866,-7.22669638978016,-5.24079418623527,-4.48525427070143,-4.12628865758355,-3.94475432657779,-3.88288151480838,-3.73723634307863,-3.6496760581235,-3.51189549755714,-3.43193300488214,-3.41187579947307,57.2130776695195,121.007254127961,123.352133391292,116.088048382434,107.912959725049,99.7024931877583,98.4342551728091,95.0036214096179,93.2518747597379,91.2852033681204,91.7725960180712,92.011769033889,90.89456079869
0.73,-12.4178178906549,-11.1448482855992,-6.78426552601387,-5.02244854681437,-4.3611130910415,-4.06366447526634,-3.89333832067856,-3.84848274669017,-3.71447438122466,-3.63785391255685,-3.49837830004962,-3.41968075929606,-3.40395575949499,58.811336648501,116.638871303598,116.900357687,109.968963157288,102.276139183011,94.305514366033,93.1484906129638,89.7677333810604,87.9927112624641,85.9883413657221,86.4182909804633,86.6757698624108,85.5450689285886
0.74,-12.4427851971957,-10.2545160639887,-6.40310767972953,-4.83147995633739,-4.25078767413804,-4.00792985629609,-3.8474753029619,-3.81886777533533,-3.69613818147833,-3.63081592284745,-3.48917823842461,-3.41196955005318,-3.40101804586738,60.4354218865724,111.831107075925,110.618561046114,103.999641337049,96.7292783734349,88.9505797337261,87.8956666010746,84.5588252789011,82.7575214624963,80.7089601537656,81.0742034115447,81.3519075065034,80.2050743861127
0.75,-12.3189324404513,-9.4989310327588,-6.07234057446088,-4.66345739317911,-4.15218037873485,-3.95817789999578,-3.80655151109776,-3.79371475401985,-3.68213462395965,-3.62868202853549,-3.48450827479657,-3.40912229030288,-3.40348338786022,61.7916278818656,106.760584486016,104.485494146122,98.1594671024545,91.2596123993968,83.6297671807695,82.6687186910255,79.3712334489706,77.5411651006839,75.4432345235285,75.7354353030376,76.0354334983742,74.8704991067672
0.76,-12.0709599697051,-8.85114398643574,-5.78339075066842,-4.51475836762951,-4.06354544928356,-3.91365399464603,-3.77007202353584,-3.77278104859538,-3.67242651749827,-3.63160314465737,-3.48463867191543,-3.41151618617331,-3.41182444449004,62.6498588183066,101.533108031731,98.4833172708074,92.4310448340035,85.8561420265718,78.3362152783556,77.46162688656,74.200226599614,72.3395894162003,70.1885476946719,70.3983940724825,70.7230163851771,69.5387529947721
0.77,-11.7312407394767,-8.29089183400078,-5.52941159873087,-4.38239945238746,-3.98342463357281,-3.87373248715069,-3.73764089688712,-3.75588841610982,-3.66701701968001,-3.6397445447767,-3.489882878103,-3.41956803255886,-3.42655178882221,62.8752773406426,96.2145605743223,92.59682736064,86.7995918514084,80.5093636724833,73.0640064617669,72.269311850111,69.041922294521,67.1497422086379,64.9434220364937,65.0607358133341,65.4126932909686,64.2087156189381
0.78,-11.3320951486502,-7.80262541645966,-5.30487219131527,-4.2639071370541,-3.91059664783023,-3.83789752133932,-3.70894447731137,-3.74291016074077,-3.66593550094597,-3.65326927960429,-3.50058455905101,-3.43372037727879,-3.44819969173886,62.4243825548804,90.8471013713234,86.8129421835104,81.2524759584224,75.2110538428267,67.8080710033457,67.0875464368084,63.8932141161847,61.9694952449069,59.7074631283634,59.7213281313678,60.1038500387012,58.8807581105153
0.79,-10.9009336255821,-7.37419433611607,-5.10525977485207,-4.15721853023002,-3.84403717142517,-3.80572714744386,-3.68373732641761,-3.73375993996026,-3.66922442858769,-3.67232052128534,-3.51710479590083,-3.45442689811698,-3.47730902331334,61.3200743700206,85.4581934671718,81.1203350805507,75.7788560950969,69.9540953824375,62.5641067981425,61.9128786919593,58.7517071106838,56.7975760201993,54.48131429842,54.3802351813147,54.7972347893294,53.556812613811
0.8,-10.4585353747345,-6.99595346926117,-4.92686018161845,-4.06060438125052,-3.78288689247815,-3.7768800325881,-3.6618303365835,-3.72838193065975,-3.67692678862671,-3.69700153845562,-3.53980796092002,-3.48213448294524,-3.51440322573493,59.6231205680674,80.0658993627873,75.5091623955194,70.3693984497775,64.7323361023967,57.3285110173058,56.7425635096564,53.6156597268083,51.6335058026076,49.2666161781347,49.0387270690639,49.4950087750845,48.2404937093922
0.81,-10.0193708164134,-6.66014218203207,-4.766593032831,-3.97260893931451,-3.72642574569947,-3.75108426836661,-3.64308070293199,-3.72674208591147,-3.689073523765,-3.72735194803585,-3.56904417530301,-3.51725843807084,-3.55995152922129,57.4097951728118,74.6821225309159,69.9708510659142,65.0160491284217,59.5404725879433,52.0983206025888,51.574500894774,48.4839308328973,46.477541270134,44.0659617773058,43.6993136847462,44.2008336461455,42.9372684592837
0.82,-9.59279883521995,-6.36044318471433,-4.62188629841738,-3.89200261366415,-3.6740519408345,-3.72812790074958,-3.62738348237226,-3.72882022441317,-3.70567047498628,-3.76331909223595,-3.6051255802936,-3.56014603839835,-3.61431156061387,54.7578359879925,69.314662099225,64.4979273435967,59.7118500019397,54.3739535991794,46.8711592113022,46.4071794127083,43.3559305469268,41.3306159621222,38.8828320045652,38.3657987744417,38.9199863797601,37.654655253271
0.83,-9.18440298181559,-6.09166235090483,-4.49057964553537,-3.81774443064544,-3.62526471931921,-3.7078508957597,-3.61466450497001,-3.73460270670419,-3.7266844014943,-3.80472403603067,-3.64829300279633,-3.61102250342998,-3.67764185549506,51.7391264181058,63.9685526280674,59.0838751024637,54.4507880418399,49.2288987266192,41.6451888815834,41.239623828717,38.2315735641911,36.1942762362697,33.7214897796981,33.0433422644022,33.6594770073961,32.4024010521075
0.84,-8.79714056808307,-5.84949182874929,-4.37084917365474,-3.74895203265273,-3.57965003900783,-3.69013832393304,-3.60487442962504,-3.74407547649324,-3.75202786939681,-3.85122302219159,-3.69866922837069,-3.66991307736194,-3.74977498256389,48.4167230978599,58.646957583901,53.7230163355383,49.2276708833115,44.1020288288728,36.4190650740931,36.0713462354357,33.1112334722165,31.0706045983069,28.5868040384253,27.7385063281404,28.4281186111969,27.1925370227855
0.85,-8.43222024819779,-5.63033174740018,-4.26114824431435,-3.68487751213136,-3.53686857504344,-3.67491459102217,-3.59798374857584,-3.75721728574668,-3.78154318264563,-3.90226745980421,-3.7561954910311,-3.73653643518578,-3.8300468742801,44.844305384312,53.3517755785725,48.4104089508705,44.0380231380288,38.9906055644555,31.1918942013905,30.902300176577,27.995696235572,25.9621215333918,23.4839706287135,22.4592423012031,23.2364615670367,22.0391434072084
0.86,-8.08972984276718,-5.4311539706644,-4.160160563452,-3.62488777992207,-3.4966455767496,-3.6621385750025,-3.59397855510484,-3.77399299391674,-3.81498612581306,-3.95706870521417,-3.82054976989598,-3.810170091507,-3.91709150702298,41.0667992916403,48.0840569429298,43.1417584268268,38.8779991804474,33.8923778770475,25.9631930463991,25.7328373481404,22.8861106612082,20.8716558298349,18.4180994827718,17.2147518892252,18.0964584982527,16.9575804539839
0.87,-7.76906801857891,-5.24939657274513,-4.06676267789445,-3.56844847192938,-3.45876222896656,-3.65179955063006,-3.59285689804773,-3.7943469381423,-3.85201110378029,-4.01457761787421,-3.89105012069339,-3.8895001921057,-4.0086361938405,37.121464021086,42.8442922756493,37.9133408013856,33.7443090506372,28.8055337874349,20.7328497120615,20.5636665091937,17.783933268761,15.8021736297648,13.393652177682,12.0151316509232,13.0206877182836,11.9629058795713
0.88,-7.46923336302047,-5.0828811272744,-3.97999376731859,-3.51511062736744,-3.42304825131285,-3.64391379526854,-3.59462555659892,-3.81819652275192,-3.89216022925223,-4.07349205751356,-3.9665545776567,-3.97248737799096,-4.10137073161726,33.039073352075,37.6326130405835,32.7219350948766,28.6341548354984,23.7286562259945,15.5010859628828,15.3958141598307,12.6908648021342,10.7565593108348,8.41374622376041,6.87069572303456,8.02096446592507,7.06728194315884
0.89,-7.18901409039132,-4.92974718468738,-3.89903112849703,-3.46449954811304,-3.38937553254077,-3.63852177818408,-3.5992970845837,-3.84542637083254,-3.93485986826832,-4.13230622953228,-4.04538116669307,-4.05630475576838,-4.19100070556882,28.8450218086174,32.4489308016014,27.5647636751538,23.545175386005,18.660681979863,10.2684209497263,10.2305864805297,7.60877563625909,5.73734773246359,3.47939292947096,1.79088834086055,3.10626240842301,2.27647690723384
0.9,-6.92711020587268,-4.78839986559994,-3.82317012982984,-3.41630538414908,-3.35765264351795,-3.63568583996144,-3.60688699587021,-3.87588360877744,-3.97942877858153,-4.18941180329487,-4.12528485731058,-4.13742297923837,-4.27260075575187,24.5602904791982,27.2930331497615,22.4394393448025,18.4753976724866,13.6008630839291,5.03563642148298,5.0695318892625,2.53961790341504,0.746418154612479,-1.4112039249948,-3.21722877430072,-1.71989739014762,-2.41387732660125
0.91,-6.68221046833732,-4.6574675768203,-3.75180769279101,-3.37027509253961,-3.32782010633406,-3.63548827057593,-3.61741099415353,-3.90937509348757,-4.02510185393698,-4.24325048205213,-4.20353645491524,-4.21191147789721,-4.34131737433191,20.2022592334553,22.1646488022425,17.3439181893187,13.4231934196895,8.54873021838291,-0.196256426460749,-0.0855965927163504,-2.514676675994,-4.21532535511628,-6.26311246209537,-8.15077941524438,-6.46206287649136,-7.0209668798343
0.92,-6.45303941421253,-4.53576761815074,-3.6844285730727,-3.32620550216789,-3.29984632503452,-3.63802969835267,-3.63088219746739,-3.94566759478266,-4.07107216362982,-4.2925021313879,-4.27714137510901,-4.27597313044238,-4.39331903333525,15.7853752823606,17.0634905572592,12.2764573553828,8.38723993090646,3.5040578344525,-5.42604828459188,-5.2328801002616,-7.55231221257234,-9.14824628188899,-11.0847168097708,-13.0128201484224,-11.1345736158198,-11.5748366313861
0.93,-6.23838472509325,-4.42227799629055,-3.62059387102654,-3.28393727650057,-3.27372409746283,-3.64342770123891,-3.64730836417983,-3.98449204749923,-4.1165512049951,-4.33627625848357,-4.34320464431134,-4.32663092513953,-4.42671349535342,11.3216967695292,11.9892823646155,7.23557709947827,3.36648426586521,-1.53316909152873,-10.6523610446301,-10.3702748654514,-12.5717534071928,-14.0541873939993,-15.887217674579,-17.8134890267828,-15.7613893913208,-16.1148138278091
0.94,-6.03711180396382,-4.31611415877999,-3.55993132746954,-3.24334961910384,-3.24946764456646,-3.65181555784313,-3.66668920505256,-4.02555291336529,-4.16084326350747,-4.37426495874523,-4.3993933069173,-4.36237919358637,-4.4420767600945,6.82133164945727,6.94177494008773,2.22002652443813,-1.63988989369361,-6.56278671701662,-15.8736749867939,-15.495656455964,-17.5718521566693,-18.936545145539,-20.6835934992148,-22.569966872542,-20.3734576581391,-20.6828416782394
0.95,-5.84817012139307,-4.2165096579558,-3.50212705573048,-3.2043556023898,-3.2271100985828,-3.66334105747279,-3.68901395261127,-4.06854336308494,-4.20342533456138,-4.40681893680293,-4.44438854676518,-4.38357133778443,-4.4423626528567,2.29279077894242,1.92075318873074,-2.77124744706711,-6.63249316564067,-11.5844823248695,-21.088353750607,-20.6068682958417,-22.5519647962443,-23.8001615326471,-25.4871830932135,-27.3048918101866,-25.0039876182067,-25.3158284212466
0.96,-5.67059435491231,-4.12279997328569,-3.44691843606975,-3.16689803205021,-3.20670140118268,-3.67816529689529,-3.71425945715684,-4.11316636666163,-4.24402058987812,-4.43492598787626,-4.47819208769336,-4.39239154602213,-4.43223370100974,-2.25672844486328,-3.0739622054183,-7.73912828602279,-11.6117595369364,-16.5978225423834,-26.294667092375,-25.7017752015564,-27.5120456110746,-28.6510160700631,-30.3101727249691,-32.0433651040945,-29.6829620143098,-30.0396299779832
0.97,-5.50350231856709,-4.03440888995219,-3.3940879572725,-3.13094578107484,-3.18830656302981,-3.69646140145751,-3.74238917406155,-4.15916088237353,-4.28265236419625,-4.46009714939608,-4.50218218420999,-4.39242107697142,-4.41709052788787,-6.82111425106554,-8.04251722896874,-12.6843555769979,-16.5779738103637,-21.6022796372242,-31.4908115810431,-30.7783221152155,-32.4527008695417,-33.4957403778627,-35.162302222163,-36.8092422094242,-34.4325804448959,-34.866359641261
0.98,-5.34609099576484,-3.95083695648119,-3.34345783665931,-3.09649054358469,-3.17200424161534,-3.71841312180827,-3.77335348484751,-4.20633128328976,-4.3196680018568,-4.48418906233234,-4.51889734526421,-4.38796195959123,-4.40213433113694,-11.3951573082014,-12.9850297466512,-17.6075485072878,-21.531297567316,-26.5972557328654,-36.6749294584006,-35.8345973622401,-37.375188900462,-38.3410187443686,-40.0500329322739,-41.6217070940827,-39.2648502531085,-39.7951229755272
0.99,-5.19763153647737,-3.87165164617393,-3.29488528796561,-3.06354397337058,-3.1578855946918,-3.74421327843973,-3.80709183197154,-4.2545771609001,-4.3557273614596,-4.50920319907497,-4.53161851586514,-4.38333640129572,-4.39168808722648,-15.974403237225,-17.9015964800136,-22.509227388161,-26.4717937188645,-31.582104798858,-41.8451260534545,-40.8688986617939,-42.2813564510425,-43.1929667509414,-44.9762826173569,-46.4929995467232,-44.1815899529694,-44.8151014667662
1,-5.05746377725509,-3.79647892105551,-3.24825833322374,-3.03213517789492,-3.14605336750234,-3.77406205105894,-3.84353712011586,-4.3039199712302,-4.3917578335446,-4.5371011666511,-4.54387470437758,-4.3823319457926,-4.38884500907958,-20.5550335959023,-22.7923010062476,-27.3898333717491,-31.3994496483076,-36.5561522688425,-46.9994862496301,-45.8797987112266,-47.1735094656017,-48.0565865642888,-49.9406893355407,-51.4276995551683,-49.1762967105182,-49.9096200195404
1.01,-4.92499064064258,-3.72499595916986,-3.20349208105961,-3.0023085473623,-3.13662117361536,-3.80816514327375,-3.88262271939883,-4.35452289109779,-4.42888423527656,-4.56966415363565,-4.55899414283113,-4.38786850844714,-4.39540567133331,-25.1337696149252,-27.6572222616675,-32.2497465299626,-36.3141989248428,-41.518712193149,-52.1360906048626,-50.8662057729897,-52.0542264231469,-52.9353797899315,-54.9402665515132,-56.4234518319113,-54.2370012037037,-55.06016546947
1.02,-4.79967263835763,-3.65692485260534,-3.16052540882112,-2.97412190002842,-3.12971292854502,-3.84673189185015,-3.92429218487259,-4.40670087161605,-4.46834607341701,-4.60841014685966,-4.57978024462372,-4.40188497397829,-4.41202954096346,-29.7077941018107,-32.4964431044635,-37.0893024244844,-41.2159415041902,-46.4691018562042,-57.2530317597648,-55.8274133929905,-56.9261323675074,-57.8311635280287,-59.9702713842582,-61.4726804204712,-59.3493294930755,-60.2497875438611
1.03,-4.6810226120957,-3.59202712151386,-3.11931800310827,-2.94764492903758,-3.12546239767812,-3.88997343514448,-3.96851148312433,-4.46091917307678,-4.51141560189105,-4.65456989104006,-4.60834067715722,-4.4254043411476,-4.4385325070197,-34.2746878743955,-37.3100586704889,-41.9088072753212,-46.1045623691313,-51.4066538375121,-62.3484317735196,-60.7631326721572,-61.7916594128263,-62.7440943012745,-65.0251157218015,-66.5647620591821,-64.4992557592199,-65.4656186513222
1.04,-4.56860079033863,-3.53009891883411,-3.07984772159601,-2.92295793528059,-3.12401281869804,-3.93810110264469,-4.01528312141028,-4.5177803919969,-4.55932818927333,-4.70911386262986,-4.64606099517664,-4.4587283218589,-4.47427346240075,-38.8323778064873,-42.0981842814939,-46.708551803749,-50.9799484972138,-56.330725555261,-67.4204608779283,-65.6735006313802,-66.6528226235333,-67.6728690995971,-70.0991840344711,-71.6882141704027,-69.6752578302163,-70.7003696222794
1.05,-4.46201019700549,-3.47096682486486,-3.04210824937051,-2.90015083254997,-3.1255165629265,-3.99132523349369,-4.06466116474721,-4.57800178619438,-4.61323286021337,-4.77281764315537,-4.69369610964007,-4.50171512187445,-4.51857288711581,-43.3790941757972,-46.8609627634062,-51.4888238335663,-55.8420040880122,-61.2407063818002,-72.467357906729,-70.5590594555042,-71.5110380277681,-72.6150498454728,-75.1874640882047,-76.8325904605954,-74.8697183879583,-75.952713063494
1.06,-4.36089242692599,-3.41448414911147,-3.00610702739142,-2.87932240937157,-3.13013480018688,-4.04985466884037,-4.11676578504106,-4.64238616358506,-4.67416670432535,-4.84635098691352,-4.75154689204382,-4.55409490089783,-4.57109877960093,-47.9133354643523,-51.5985710852605,-56.2499196988408,-60.6906639690689,-66.1360224912576,-77.4874522880567,-75.4207039344535,-76.367002484897,-77.5674485259716,-80.285938345209,-81.9898929478145,-80.079490080556,-81.2265724825616
1.07,-4.26492378476313,-3.36052767194044,-2.97186343660004,-2.86057983234688,-3.13803713714065,-4.11389718431142,-4.17179580312536,-4.71179044727056,-4.74305309236755,-4.93037578392168,-4.81968754696786,-4.61577499236864,-4.63215551030963,-52.4338391124283,-56.3112262365449,-60.9921545061596,-65.5259051087277,-71.0161396610124,-82.4791869556217,-80.2595978827992,-81.220644852191,-82.5265125884502,-85.3917219724864,-87.1553925938513,-85.3056270788717,-86.5295244716987
1.08,-4.17381177497336,-3.30899477131243,-2.93940722303914,-2.8440383735657,-3.14940120482064,-4.18366112216927,-4.23003773454354,-4.78709615087207,-4.82072076903199,-5.02563970254709,-4.8982084272909,-4.68708812544277,-4.70283127023301,-56.9395570646758,-60.9991903429809,-65.7158713056348,-70.3477561885999,-75.8805643187768,-87.4411409311721,-85.0770643945728,-86.0711468368917,-87.4886600480444,-90.5029670812309,-92.3278229110096,-90.5524066639994,-91.8707210222268
