"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
1.59823874755382,-12.1056825329163,-13.078375918624,-15.4585407860822,-16.7016272990925,-17.3424506261435,-17.7462488785015,-18.0756075272206,-18.5033202018384,-18.968095053214,-19.3767723604728,-19.3917095270989,-19.552851452796,-19.7705546582344,-18.797308753116,-17.4946328016627,-17.4444519657605,-17.4391379307619,-17.5533471215682,-17.6612446061889,-103.032205662411,-128.72215126996,-146.749442325069,-161.870529472295,-177.120507702557,165.861033162356,149.228149147649,132.353651027018,115.757743958603,101.644433402601,87.3350019910247,74.6443829441054,60.3245575876319,54.0285271921967,52.2714137672544,43.7959747434695,37.0840445382294,29.3452461097415,23.3329237028253
1.60391389432485,-12.1259685535162,-13.1153405183214,-15.5117633975081,-16.7182573741362,-17.3463423235448,-17.7622912389602,-18.1058840184603,-18.5415601180167,-19.0211461251987,-19.4458014907526,-19.479947743714,-19.6610639660719,-19.903048141483,-18.9451301903687,-17.6490627983502,-17.6172178641863,-17.6265796051186,-17.7587446577101,-17.88142306596,-109.375722727668,-135.163510270612,-153.009164162328,-168.119117223049,176.399480550411,159.195975365668,142.48380491929,125.54312494036,108.867846469754,94.7042597168392,80.3391092695353,67.6520710013461,53.3223236629232,46.9326605341295,45.0210335532179,36.5282451257499,29.8288821051595,22.0956641237069,16.0679297242761
1.60958904109589,-12.1509492996158,-13.1567176973577,-15.5644999544205,-16.7335570253739,-17.3524161542011,-17.7823170075344,-18.1396046775598,-18.5829831683096,-19.0780283786427,-19.5191294616886,-19.5728069541975,-19.7735999900238,-20.0396818234539,-19.0974652329115,-17.8093274670069,-17.7951016159964,-17.8180930903119,-17.9682378020473,-18.1077252077487,-115.715017982909,-141.587965717056,-159.236841961215,-174.374273426623,169.906615784563,152.527980534384,135.746310864073,118.736702761139,101.983561187391,87.7736334932341,73.3578840930195,60.6817993752677,46.3506495612157,39.8744496681766,37.8144084177736,29.3117115713272,22.6254099376275,14.8947959042355,8.8491545651149
1.61526418786693,-12.1805041512376,-13.2021749438172,-15.6159668709972,-16.7478031058513,-17.3609792256188,-17.8064776586821,-18.176721696175,-18.6276755101813,-19.1388516346036,-19.5968011343024,-19.6702233745616,-19.8902300292053,-20.1800438657658,-19.25371081258,-17.974542475917,-17.9770771939183,-18.0129858542616,-18.181709741846,-18.340299985706,-122.045333214228,-147.992929058938,-165.43507578351,179.361427002506,163.401338702132,145.858713988506,129.016550063779,111.934917407131,95.106285245676,80.8545383552969,66.3937134819061,53.7356634378577,39.4111224132996,32.855477416682,30.6542961106466,22.1466365379388,15.4715986484294,7.74191026439186,1.68237050991075
1.62093933463796,-12.2143687187018,-13.2513603700896,-15.6654660165364,-16.7613300106418,-17.372337584309,-17.8349143171226,-18.2171843718229,-18.6757398525111,-19.203701488818,-19.678811292464,-19.7720798752794,-20.0106570503457,-20.3236855679212,-19.4132490999498,-18.1437781537284,-18.162233336094,-18.2107840361013,-18.3990523580669,-18.5788327178025,-128.36224130555,-154.37610997203,-171.607503705802,173.085808179435,156.88428731854,139.190127525912,122.295402427327,105.138567791048,88.2376074680305,73.9490393180517,59.448922156975,46.8155558066931,32.504845750483,25.8764603095696,23.5419146399415,15.0317967028518,8.36520112638571,0.637799857129482,-5.42516625089603
1.626614481409,-12.2521729451914,-13.3038872872254,-15.7124430355372,-16.7745020521702,-17.3868123782237,-17.867715416647,-18.260943619231,-18.727274234768,-19.2726330994949,-19.7651110907267,-19.8781990266091,-20.1345700914359,-20.470146739955,-19.5754764228248,-18.3161283065043,-18.3498218231154,-18.411125571989,-18.61999148985,-18.8224731951224,-134.661731974075,-160.735475569227,-177.758653395929,166.796968326766,150.356399692037,132.524229682972,115.583618395172,98.3485899346585,81.379303144493,67.0592871433036,52.5256986711271,39.9228124497916,25.6323362653171,18.9372730598462,16.47704031519,7.96492823520442,1.30445021736812,-6.41564311748845,-12.4663899654005
1.63228962818004,-12.2934378234814,-13.3593698177817,-15.756500445066,-16.7877447504193,-17.4047190182867,-17.904958064413,-18.3079596946925,-18.7823584019899,-19.3456637272668,-19.8555996668755,-19.988352443187,-20.2616069734964,-20.6189874290445,-19.7398248575209,-18.4907664055202,-18.5392443454156,-18.613705682323,-18.8440327734429,-19.0698721030844,-140.940437502513,-167.068999982786,176.106350360266,160.493376635759,143.818866634758,125.863212088067,108.882074081421,91.5661743013748,74.5332800239434,60.1874039981983,45.6260263323089,33.0584833177848,18.7934294911887,12.0371007592091,9.45810622527853,0.943217527024758,-5.71199698916429,-13.4162329368664,-19.4360205764998
1.63796477495108,-12.3376047018381,-13.4173736377736,-15.7974143379937,-16.8014901224857,-17.426365991625,-17.9466775520733,-18.3582012850733,-18.8410693969951,-19.4227699776446,-19.9501271288826,-20.1022525837119,-20.3914012096072,-20.7697827467364,-19.9057933784684,-18.666988548697,-18.7300504075297,-18.8181919431391,-19.070415926606,-19.319321172714,-147.195624814434,-173.37502077272,169.981946180751,154.17381892664,137.273187206863,119.209449930073,102.191529692984,84.7926012659871,67.7015325080403,53.3354354101748,38.7516687700704,26.223141696424,11.9874988962207,5.17435433310172,2.48251926343794,-6.03636687965556,-12.685069976499,-20.3625592882288,-26.3320467674588
1.64363992172211,-12.3840579833809,-13.4774272242406,-15.8351464997507,-16.8162260653525,-17.4520531933098,-17.992867509023,-18.4116185559813,-18.9034488865097,-19.5038821515776,-20.0484960770136,-20.2196026269336,-20.5235927459438,-20.9221629355686,-20.0729590248935,-18.8442404789356,-18.9218963193094,-19.0241887064997,-19.2981967215426,-19.568965663694,-153.425341714104,-179.65191131624,163.86253624408,147.837575932156,130.721189622025,112.565388580691,95.5129012794449,78.0294403268944,60.8861016952927,46.5052852187254,31.9039669288273,19.4168890653981,5.2133943625304,-1.65306256690087,-4.45304610136101,-12.9769261239495,-19.6159717058911,-27.2548474806478,-33.1566616310342
1.64931506849315,-12.4321445174265,-13.5389876271268,-15.8698315722744,-16.832450999577,-17.4820589829364,-18.0434745690156,-18.4681763776903,-18.9695116689753,-19.5888842924674,-20.1504660001675,-20.3400501032984,-20.657821141709,-21.0758204413843,-20.2409783670496,-19.0221180696621,-19.114515983564,-19.2312479133389,-19.5263590022713,-19.8170680877047,-159.628575066919,174.101715941011,157.742449908428,141.484313559448,124.165031785014,105.933493226652,88.8470689899453,71.2783218903694,54.0890029787791,39.6986416585302,25.0839609939705,12.6393837176062,-1.53045704073768,-8.44757693705958,-11.3523952168977,-19.8815823903156,-26.5064775704824,-34.0956399045362,-39.9166593552752
1.65499021526419,-12.4811992532742,-13.6014393792033,-15.9017685563314,-16.8506831785011,-17.5166287029378,-18.0983795395439,-18.527825341457,-19.039247479921,-19.6776146910652,-20.2557630589621,-20.463250024781,-20.7937813513903,-21.2305140088814,-20.4096418310158,-19.2003670239023,-19.3077093486506,-19.4389075114435,-19.7539691530817,-20.0622909228719,-165.805044761657,167.886883826259,151.61662511167,135.114151058835,117.607216079903,99.3161646662364,82.1950385727193,64.540984407934,47.3121550228507,32.9169449201413,18.2922431726534,5.88992109877049,-8.24598939690701,-15.2122775658397,-18.219493281464,-26.7536011736426,-33.3592498631662,-40.8900900977125,-46.6230248690298
