eps',eps'',Type,Diametre,r_m freq pic 1,r_m freq pic 2,r_m freq pic 3,r_m freq pic 4,r_m freq pic 5,r_m surface bande_freq 1,r_m surface bande_freq 2,r_m surface bande_freq 3,r_m surface bande_freq 4,r_m minimum bande_freq 1,r_m minimum bande_freq 2,r_m minimum bande_freq 3,r_m minimum bande_freq 4,r_m freq minimum bande_freq 1,r_m freq minimum bande_freq 2,r_m freq minimum bande_freq 3,r_m freq minimum bande_freq 4,r_m minimum derivee bande_freq 1,r_m minimum derivee bande_freq 2,r_m minimum derivee bande_freq 3,r_m minimum derivee bande_freq 4,r_m maximum derivee bande_freq 1,r_m maximum derivee bande_freq 2,r_m maximum derivee bande_freq 3,r_m maximum derivee bande_freq 4,t_p periodicite,t_m valeur a 0.4 GHz
1,0,BOIS,50,0.1,0.8661448140900201,1.5131115459882598,2.0579256360078304,2.7105675146771,353.2429202283195,785.9417866337053,1310.3383762413598,1560.032195120777,-12.7935002064136,-13.178650157394,-23.5384952805234,-32.498138563920804,0.5823874755381601,1.35420743639922,1.75714285714286,2.3814090019569503,-1.091667680674881,-0.3261587297011985,-0.6476678394350017,-1.9346433190907,0.8919187104109305,0.1463908767688995,0.7973463900369993,2.0113628355443005,0.46320939334638,0.8718199608610571,1.5698630136986298,-25.686947814496,-19.2929898864919,0.37808219178082203,9.0
1.5,0.05,BOIS,50,0.1,0.860469667318982,1.50743639921722,2.0409001956947197,2.66516634050881,389.8034794024847,904.7519209099554,1473.693296812296,1426.0348010579453,-14.3940777553457,-15.1848713395246,-30.077986935714804,-24.008969266972,0.5653620352250489,1.36555772994129,1.7230919765166297,2.35303326810176,-1.2979221388364994,-0.3545684893640981,-1.2837779327793015,-0.7693879826101977,1.0069083553458018,0.09556659844699844,1.5482948156918006,0.7616611558578015,0.451859099804305,0.8547945205479449,1.55283757338552,-32.7590611777136,-23.985391020869198,0.338356164383562,10.0
2,0.1,BOIS,50,0.1,0.860469667318982,1.50743639921722,2.0409001956947197,2.63679060665362,417.73339570359803,1062.8615223188385,1446.8360974751683,1285.1062095601394,-17.2114549367741,-18.9298616947517,-32.052937981110894,-21.4307487263811,0.554011741682975,1.32583170254403,1.69471624266145,2.34168297455969,-1.7251842641949011,-0.6128882171149996,-1.7801746519300963,-0.5830639304585006,1.5305061507535012,0.3105441179421007,2.167086700167598,0.6378936634167012,0.4461839530332679,0.8491193737769079,1.5131115459882598,-34.2097441665659,-26.4928360561368,0.315655577299413,11.0
2.5,0.15,BOIS,50,0.1,0.8320939334637959,1.4279843444226998,2.0238747553816,2.63679060665362,419.50678715465546,933.5352619978534,1484.733445244382,1256.6291716747899,-19.1163368846407,-20.6621720100691,-24.4653211020088,-19.4088788163275,0.5426614481409001,1.30880626223092,1.66634050880626,2.33600782778865,-2.1724690415733026,-0.7316270318981957,-0.6149738597159988,-0.4825794034394022,2.1408561012985015,0.5294894201452003,0.9465942479923939,0.44206748142530117,0.44050880626223105,0.8320939334637959,1.5131115459882598,-28.741408104243803,-29.835867068995398,0.29295499021526394,12.0
3,0.2,BOIS,50,0.1,0.80371819960861,1.44500978473581,2.01819960861057,2.63111545988258,412.70171610161077,1057.0018844267884,1640.7504009564013,1227.7026476571218,-17.6703739644557,-22.550795117390198,-39.73405583782029,-18.9477727837295,0.531311154598826,1.32583170254403,1.6549902152641898,2.3303326810176097,-1.8930800212192,-0.7591468495566005,-2.779325340000298,-0.46664311773999856,1.6579018465227016,0.5250680492865953,3.1765015828797942,0.4572552321850978,0.43483365949119396,0.8377690802348341,1.4677103718199598,-25.8181382721139,-32.2560051549809,0.275929549902153,13.0
3.5,0.25,BOIS,50,0.1,0.8207436399217222,1.4563600782778898,2.00117416829746,2.6197651663405095,436.99893010800594,1129.6462019316266,1497.989811296011,1228.8054020874672,-19.518876906866698,-23.8031461284028,-30.890008167392,-19.245162260294602,0.5256360078277891,1.30880626223092,1.64931506849315,2.32465753424658,-2.3339626674724983,-0.8005791606469046,-1.3467936626244956,-0.4933372473077,1.8358599815988033,0.5724346261912956,1.3709872578677995,0.4759777408971999,0.43483365949119396,0.8320939334637959,1.4506849315068502,-24.3846764699805,-35.656338154324295,0.264579256360078,13.0
4,0.3,BOIS,50,0.1,0.8207436399217222,1.473385518591,2.00684931506849,2.63679060665362,448.3909491484187,1229.9922509640917,1442.9369675304388,1189.146846711996,-21.3353932411199,-27.322258297839,-30.3030420529928,-16.9477061245923,0.519960861056751,1.30313111545988,1.64931506849315,2.3303326810176097,-2.673242328839901,-1.2427097574058976,-1.1570095808612066,-0.3544214153100995,2.2898588016628985,1.0218862880964998,1.3786237615448975,0.34886336176020194,0.42915851272015704,0.8320939334637959,1.4336594911937401,-23.4739466564752,-37.6516587671214,0.253228962818004,14.0
4.5,0.35,BOIS,50,0.1,0.8150684931506851,1.46203522504892,2.01252446183953,2.63679060665362,440.5360697615881,1223.4647923339571,1423.13287961864,1195.6038808801218,-20.522138569447502,-29.111796710398803,-25.5580833723579,-17.789107944701897,0.5142857142857139,1.30313111545988,1.64931506849315,2.31898238747554,-2.4628319877155995,-1.5898622933996016,-0.6628125091764012,-0.3981939965622008,2.380893030767,1.1739713965584997,0.7880487027882985,0.39715102336020003,0.42915851272015704,0.8264187866927591,1.41663405088063,-23.511111605633698,-38.764378363603,0.24187866927593,14.5
5,0.6,BOIS,50,0.1,0.786692759295499,1.4563600782778898,2.00117416829746,2.61409001956947,448.54619978903156,1272.367787582216,1377.6502209494581,1176.5324213179053,-23.745571535679197,-31.861449233967,-24.483052618382303,-17.3761030340563,0.5086105675146769,1.29178082191781,1.6266144814089998,2.3133072407045,-3.5662416257126957,-1.9842559646170983,-0.5247525535190007,-0.3832337058637023,3.4825457270985005,1.7111338687004043,0.6942797092076987,0.3701733435920964,0.42348336594911895,0.8150684931506851,1.39393346379648,-29.679558128112898,-52.7123702295608,0.23052837573385498,15.0
5.5,0.75,BOIS,50,0.1,0.8207436399217222,1.4563600782778898,1.99549902152642,2.61409001956947,465.428996461454,1266.513451841597,1342.7852635916288,1169.9247963748965,-22.4545617143818,-31.5677928643707,-22.7078704620649,-17.0677943313493,0.50293542074364,1.29178082191781,1.6266144814089998,2.30763209393346,-3.1634868909216003,-1.9088403414243018,-0.3929533629166997,-0.3678468953647993,3.015030318042001,1.615006855668799,0.5600729894556977,0.36139871027300075,0.42348336594911895,0.8150684931506851,1.39393346379648,-32.514004827193,-58.486240530464706,0.224853228962818,15.0
6,0.9,BOIS,50,0.1,0.80371819960861,1.44500978473581,1.99549902152642,2.61409001956947,463.316133066765,1239.3587815555243,1365.3342782867614,1157.3863617340048,-23.7171612124282,-30.559711541613897,-24.2131742039336,-17.7373165498062,0.50293542074364,1.28043052837573,1.62093933463796,2.30763209393346,-3.9023050219926994,-1.8035905951092985,-0.5400286173869979,-0.4264168916778015,3.415580270269899,1.5127335786446032,0.6948345338192965,0.42018578509930116,0.41780821917808203,0.8207436399217222,1.39960861056751,-35.1147431309828,-63.1942780645149,0.21350293542074397,16.0
