eps',eps'',Type,Diametre,r_m freq pic 1,r_m freq pic 2,r_m freq pic 3,r_m freq pic 4,r_m freq pic 5,r_m surface bande_freq 1,r_m surface bande_freq 2,r_m surface bande_freq 3,r_m surface bande_freq 4,r_m minimum bande_freq 1,r_m minimum bande_freq 2,r_m minimum bande_freq 3,r_m minimum bande_freq 4,r_m freq minimum bande_freq 1,r_m freq minimum bande_freq 2,r_m freq minimum bande_freq 3,r_m freq minimum bande_freq 4,r_m minimum derivee bande_freq 1,r_m minimum derivee bande_freq 2,r_m minimum derivee bande_freq 3,r_m minimum derivee bande_freq 4,r_m maximum derivee bande_freq 1,r_m maximum derivee bande_freq 2,r_m maximum derivee bande_freq 3,r_m maximum derivee bande_freq 4,t_p periodicite,t_m valeur a 0.4 GHz
1,0,BOIS,0,0.1,0.6073874755381601,1.6789843444227,2.43935812133072,3,168.60766814797947,1446.4430748587404,1976.1244879090937,1014.2202877446969,-11.3977154505798,-17.2840238378763,-29.112650105215,-16.4479042357526,0.5823874755381601,1.4279843444226998,2.3643835616438396,2.44383561643836,-0.9779768155607105,-0.4513463226247989,-1.2720220960487971,-0.48403423938580303,0.7451876842865435,0.7051203195083602,1.2834034001328973,0.5604185067627974,0.46888454011741704,0.8661448140900201,1.5301369863013703,-15.5793178548965,-16.9627609811745,0.46888454011741704,6.0,0.0
2,0.1,BOIS,0,0.1,0.5733365949119371,1.6108825831702502,2.4053072407045,3,207.86577800751098,1638.9644321604158,2021.1458687822403,1002.1732457622148,-16.176316701446304,-28.7577256983114,-44.055362561268396,-22.7175369276534,0.5483365949119371,1.3598825831702501,2.3133072407045,2.99432485322896,-1.7476150856175003,-1.5278304137141987,-9.549568314692294,-1.2462507056332974,1.4772326235583968,1.2495075200290024,9.4030095693265,0.47018809264740113,0.4461839530332679,0.843444227005871,1.4336594911937401,-15.499311360966301,-24.1548702381141,0.4461839530332679,5.0,0.0
3,0.2,BOIS,0,0.1,0.5506360078277891,1.5825068493150702,2.3939569471624305,3,218.779812836096,1643.693630174782,1885.1563474491356,999.4741106755275,-18.372386124479,-38.5929999267099,-26.2669023611084,-20.336392764879697,0.5256360078277891,1.3315068493150701,2.3019569471624304,2.99432485322896,-2.1805261650968006,-4.617314823213604,-1.119524671567497,-0.8493655858119986,1.920409913906802,4.421427684850499,1.1581607733593984,0.43333090269930175,0.43483365949119396,0.8264187866927591,2.09197651663405,-14.1250365959325,-21.269610920054397,0.43483365949119396,5.0,0.0
4,0.3,BOIS,0,0.1,0.5392857142857139,1.5654814090019602,2.39963209393346,3,226.14153011887532,1578.1964462161925,1831.405343855418,983.9746792124255,-19.173480042287103,-33.3134642377611,-22.8999106502788,-19.466780080106197,0.5142857142857139,1.31448140900196,2.30763209393346,2.99432485322896,-2.339278078119703,-2.7336585369724986,-0.7622648347294998,-0.7021588683683007,2.1206179957704947,2.436312138250994,0.7913460292141998,0.39179888435450216,0.42915851272015704,0.8207436399217222,2.08062622309198,-13.1412757017593,-20.219989716173803,0.42915851272015704,5.0,0.0
5,0.6,BOIS,0,0.1,0.522260273972603,1.5371056751467702,2.3826066536203503,3,251.99844862779713,1503.596677950971,1778.4288244299084,1124.2298726624301,-26.9900676154983,-28.1058556007163,-21.546951190313102,-26.798091481342503,0.4972602739726029,1.28610567514677,2.29060665362035,2.99432485322896,-5.101228827666603,-1.5949891617052998,-0.6758870305604034,-1.400045316874401,5.147611806704603,1.373200752166607,0.6926553309960966,0.37493236696509946,0.41780821917808203,0.80371819960861,2.05225048923679,-12.5871191004038,-28.3700537645712,0.41780821917808203,5.0,0.0
6,0.9,BOIS,0,0.1,0.516585127201566,1.54278082191781,2.38828180039139,3,243.41079139288556,1486.5648420441123,1692.5090033104116,1039.5454061004264,-23.6240113144559,-25.952814809653397,-19.176380719163397,-20.9173685122157,0.49158512720156605,1.29178082191781,2.29628180039139,2.99432485322896,-3.691964373565302,-1.2584036865487995,-0.48277888979500005,-0.7534177743429993,3.6006505896371053,1.3037784391887985,0.5039650660036976,0.3592329065672999,0.41780821917808203,0.80371819960861,2.0579256360078304,-11.8524067920612,-21.7183379793244,0.41780821917808203,5.0,0.0
7,1.1,BOIS,0,0.1,0.5109099804305279,1.5314305283757301,2.3826066536203503,3,245.00885304221725,1439.1459784502565,1672.8488260943595,1026.4746723703188,-23.7454335293334,-25.478442132121803,-18.4698208788264,-20.5077449846169,0.4859099804305279,1.28043052837573,2.29060665362035,2.99432485322896,-3.8626414883392,-1.2314759501299015,-0.43982449461159945,-0.7297076146425994,3.499929678064298,1.2439231556930999,0.4589441764996991,0.3353207626943995,0.412133072407045,0.80371819960861,2.0579256360078304,-11.2223471976597,-21.283874801540698,0.412133072407045,5.0,0.0
8,1.4,BOIS,0,0.1,0.5052348336594911,1.5257553816047,2.3826066536203503,3,232.01893469692575,1441.874897288946,1654.8122776756732,998.4648766526664,-21.5925984119809,-27.2617218364395,-18.2637193558442,-19.523827232204003,0.48023483365949104,1.2747553816047,2.29060665362035,2.99432485322896,-3.121544560856499,-1.5250413665043006,-0.4296384620521003,-0.6717099827072026,2.8883017561167037,1.3239741759561063,0.4545481607174011,0.3340026536722025,0.406457925636008,0.80371819960861,2.06360078277886,-10.8329988680544,-20.237266508031897,0.406457925636008,5.0,0.0
9,1.8,BOIS,0,0.1,0.5052348336594911,1.5200802348336602,2.37693150684932,3,225.2798588096511,1420.9794991689635,1609.465767758744,1008.2261716160417,-19.7419886970945,-28.081074286834102,-17.081700744765598,-19.8392398992709,0.48023483365949104,1.26908023483366,2.28493150684932,2.99432485322896,-2.5626760550338012,-1.7166178017563993,-0.3682444579864015,-0.6905553729414002,2.3696515428468974,1.5222046601594066,0.39136945366850107,0.31487248688100244,0.406457925636008,0.798043052837573,2.0579256360078304,-10.593234775809801,-20.576002496719102,0.406457925636008,5.0,0.0
10,2.1,BOIS,0,0.1,0.5052348336594911,1.5200802348336602,2.3826066536203503,3,217.7578235061196,1404.5383282724113,1580.0941883075957,981.2377270049132,-18.6229145386889,-28.9605192914391,-16.7345818058056,-18.680602601594398,0.48023483365949104,1.26908023483366,2.29060665362035,2.99432485322896,-2.3339617583665984,-1.9335102601315022,-0.3600244084431026,-0.5842487056824979,2.079341424658999,1.7105884291030975,0.3782102709863029,0.3121940625712014,0.406457925636008,0.798043052837573,2.0579256360078304,-10.313532481916301,-19.2924803729642,0.406457925636008,5.0,0.0
