eps',eps'',Type,Diametre,r_m freq pic 1,r_m freq pic 2,r_m freq pic 3,r_m freq pic 4,r_m freq pic 5,r_m surface bande_freq 1,r_m surface bande_freq 2,r_m surface bande_freq 3,r_m surface bande_freq 4,r_m minimum bande_freq 1,r_m minimum bande_freq 2,r_m minimum bande_freq 3,r_m minimum bande_freq 4,r_m freq minimum bande_freq 1,r_m freq minimum bande_freq 2,r_m freq minimum bande_freq 3,r_m freq minimum bande_freq 4,r_m minimum derivee bande_freq 1,r_m minimum derivee bande_freq 2,r_m minimum derivee bande_freq 3,r_m minimum derivee bande_freq 4,r_m maximum derivee bande_freq 1,r_m maximum derivee bande_freq 2,r_m maximum derivee bande_freq 3,r_m maximum derivee bande_freq 4,t_p periodicite,t_m valeur a 0.4 GHz
1,0,BOIS,15,0.1,0.888845401174168,1.9841487279843402,2.65949119373777,3.0,408.38736055106517,1391.1108904401622,1767.2810772143266,1326.9839765617671,-15.760436973785698,-13.986882350551697,-37.389014161177,-56.7881526308774,0.610763209393346,1.71174168297456,2.46086105675147,2.86379647749511,-1.3970731831972003,-0.14344141196779958,-2.4014999979104985,-14.765575455914004,1.2667235869348001,0.3091726675895998,2.1395269890376056,14.748955458991496,0.45753424657534203,0.798043052837573,2.0238747553816,-14.7767304045625,-14.412371394177802,0.519960861056751,6.0
1.5,0.05,BOIS,15,0.1,0.8491193737769079,2.09197651663405,2.61409001956947,3.0,395.19832286219855,1564.9074530548294,1265.311051940289,1394.9883542186442,-16.0832797468903,-15.5226687096027,-25.092248561751898,-42.3309264218365,0.593737769080235,1.6436399217221103,2.44383561643836,2.80704500978474,-1.5072653323306024,-0.32203396038039855,-0.8375189793094009,-4.395585901444804,1.4045228994206997,0.45655336303960325,0.7504214568050998,4.009439368484998,0.451859099804305,0.781017612524462,2.04657534246575,-11.944161781445198,-12.9321653220327,0.50293542074364,6.0
2,0.1,BOIS,15,0.1,0.8264187866927591,2.01252446183953,2.64246575342466,3.0,384.40892153021304,1548.6018061956938,1545.7757432411347,1088.9959421221238,-16.2176980685515,-15.7014354129478,-28.7702576531989,-25.087986694584398,0.5823874755381601,1.57553816046967,2.4268101761252403,2.8297455968688796,-1.5783100790745994,-0.3099642948826009,-1.2618136285793042,-0.6404552232108038,1.5129230900618005,0.3964786543172032,0.9107383066078043,0.8444310760784965,0.4461839530332679,0.769667318982387,2.0238747553816,-10.5590566728692,-13.474705439753402,0.4859099804305279,7.0
2.5,0.15,BOIS,15,0.1,0.9455968688845401,1.93307240704501,2.59138943248532,3.0,449.83977774995117,1407.2417010513002,1326.3326534522148,1211.6807814204778,-17.0826939051254,-14.152363083176,-22.700796936591,-26.008592581363,0.5710371819960861,1.5471624266144801,2.40978473581213,2.7956947162426604,-1.868041497980398,-0.23085792927639837,-0.654255687222598,-0.8745955591013015,1.737195528532201,0.30710053234952106,0.609176640475706,0.845969923270097,0.44050880626223105,0.7583170254403129,1.9898238747553798,-10.136119203061499,-13.646774317862802,0.47455968688845396,7.0
3,0.2,BOIS,15,0.1,0.9285714285714279,1.8706457925636002,2.56301369863014,3.0,450.3193897045865,1392.3309617975353,1321.8542343690492,1360.818922304859,-17.984815830364802,-14.300796163487101,-21.872364788907298,-29.3146222564445,0.559686888454012,1.5301369863013703,2.39843444227006,2.84109589041096,-2.097594311956799,-0.2371834823146024,-0.5990023468966967,-1.0877409664335005,1.9658593750471987,0.3771147385905014,0.540971407200896,1.3396750060698999,0.43483365949119396,0.7526418786692759,2.01819960861057,-10.0176257596081,-14.801619791554801,0.46320939334638,7.0
3.5,0.25,BOIS,15,0.1,0.9001956947162428,2.04657534246575,2.64246575342466,3.0,447.3497511642784,1662.5585388566876,1439.3805737395926,1032.9525558519915,-18.9794400404869,-15.7345153357954,-26.0639227890874,-22.3149574630776,0.5483365949119371,1.5131115459882598,2.41545988258317,2.82407045009785,-2.4995368549886994,-0.2910161517456977,-0.9730514786058002,-0.5037790480756996,2.2601586248395016,0.40312038277499873,0.6457804504914009,0.5509961744584011,0.43483365949119396,0.7526418786692759,2.01819960861057,-9.95463219756883,-15.140402817329399,0.45753424657534203,7.0
4,0.3,BOIS,15,0.1,0.8774951076320942,1.9841487279843402,2.58003913894325,3.0,453.46807234712855,1579.0768374266754,1203.8565248055836,1310.6327661484238,-20.5153038365074,-15.4014494796927,-21.032726880046397,-27.143502975107797,0.5426614481409001,1.48473581213307,2.41545988258317,2.8127201565557702,-2.9438003403110002,-0.30913036697929996,-0.5721492558718033,-0.7336341787944995,2.7329838313624037,0.3508152808565992,0.5047871769459,0.7888737608238046,0.42915851272015704,0.7583170254403129,2.00117416829746,-10.2045748312583,-15.7707526151323,0.4461839530332679,7.0
4.5,0.35,BOIS,15,0.1,0.8491193737769079,1.93874755381605,2.5573385518591003,3.0,453.87448838886945,1591.0851053593226,1177.5591557418688,1281.4050604355039,-22.5548332681822,-15.438217462908199,-20.9032209049124,-23.7622818124072,0.536986301369863,1.5471624266144801,2.39843444227006,2.83542074363992,-3.6580175558625,-0.31483083898709907,-0.6477182663824017,-0.5917120113709977,3.3351068246996007,0.31950198810189967,0.49603477029660326,0.6939302763298976,0.42348336594911895,0.7583170254403129,1.9841487279843402,-10.6614543615849,-16.6871331810839,0.44050880626223105,7.5
5,0.6,BOIS,15,0.1,0.8264187866927591,1.91037181996086,2.6197651663405095,3.0,479.3038602037643,1537.2979752410306,1370.1569374092408,1071.226172187792,-31.6442019430661,-14.750891064479198,-21.4809463865183,-23.5016760031457,0.531311154598826,1.52446183953033,2.38708414872798,2.81839530332681,-7.161812666135702,-0.2690074086728007,-0.6586608353515047,-0.6446864455616002,8.828743144374098,0.2345547161645012,0.4756109682352978,0.6835288958031001,0.42348336594911895,0.7526418786692759,1.99549902152642,-13.045542931908901,-20.5395333214267,0.42915851272015704,8.0
5.5,0.75,BOIS,15,0.1,0.809393346379648,2.03522504892368,2.59706457925636,3.0,495.0484193684401,1717.9991970003468,1220.2771887280592,1160.5410173150926,-43.2469536207966,-16.0206717087258,-21.446831882560698,-24.9455193531395,0.5256360078277891,1.52446183953033,2.39275929549902,2.8127201565557702,-19.79462340124,-0.25864832085276923,-0.5868438712115029,-0.7091465805236012,17.5497179637875,0.25068623008259827,0.4605229059182996,0.7603342171173963,0.42348336594911895,0.7469667318982389,2.00684931506849,-14.3049751272736,-23.0086512905211,0.42348336594911895,8.0
